DDCTransactionIdB0F7CE944FD1D9DC95341BA6B2FD2A0F_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.11.20-16.17.08, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.520773ms, RunGuid=RunIDB451C73D488E6110768141AF6FCDFBBA
SavePackageTransactionId4E7E7BFE47D5DD8DF4E7A7AC26CCD147_192, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/MobileResources/HUD/MobileHUDDirectionPad.uasset, FlushAsyncLoading=0.013903ms, FlushStreamingFunc=0.004966ms, BlockTillAllRequestsFinished=0.003975ms, ResetLoadersForSaveUnMarkAllObjects=0.097662ms, TagPackageExports=0.049658ms, BeginCacheForCookedPlatformData=0.037741ms, SerializeImports=0.055622ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.003640ms, SerializeSummary=0.008941ms, SerializeNames=0.015892ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.008609ms, SortExportsNonSeekfree=0.003971ms, SortExportsSeekfreeConstructor=0.009600ms, SortExportsSeekfreeInner=0.146333ms, SortExportsSeekfree=0.002317ms, BuildDependencyMap=0.005960ms, SerializeImportMap=0.002645ms, SerializeExportMap=0.002321ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.009932ms, SerializeExports=0.052642ms, SerializeBulkData=0.007946ms, AsyncWrite=0.055619ms, UnaccountedTime=0.135407ms, RunGuid=RunIDB451C73D488E6110768141AF6FCDFBBA
../../../Engine/Content/MobileResources/T_MobileMenu2.uasset, AllOfLoadPackage_Duration=1.162052ms, AllOfLoadPackage_HitCount=5, ResolveRedirectors_Duration=0.001326ms, ResolveRedirectors_HitCount=5, CacheForCookedPlatformData_Duration=1.134910ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.037082ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.083100ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.934774ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDB451C73D488E6110768141AF6FCDFBBA
DDCTransactionIdB0F7CE944FD1D9DC95341BA6B2FD2A0F_227, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_9F8FBEF84A1997E30FD384955E3D8__BD16FC101E1BD76B745E50F5F0797E81521ECE50, StartTime=2015.11.20-16.17.28, HierarchicalDDC, Duration=0.010263ms, RunGuid=RunIDB451C73D488E6110768141AF6FCDFBBA
DDCTransactionId04427F7B4812F5257FBB4A809403A03F_32, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_9F8FBEF84A1997E30FD384955E3D8__BD16FC101E1BD76B745E50F5F0797E81521ECE50, StartTime=2015.11.20-16.17.28, HierarchicalDDC, DataSize=6899 bytes, Retrieved=true, Duration=0.176791ms, RunGuid=RunIDB451C73D488E6110768141AF6FCDFBBA
DDCTransactionId57F9172D42B94B3CAD0342849E998548_39, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_9F8FBEF84A1997E30FD384955E3D8__DC3244ED1DA22A9DFBF8BB794FFE6F9D436D1D74, StartTime=2015.11.20-16.17.28, HierarchicalDDC, DataSize=65799 bytes, Retrieved=true, Duration=0.104949ms, RunGuid=RunIDB451C73D488E6110768141AF6FCDFBBA
DDCTransactionId5050998D4C8658B183155B8B31A04A7E_44, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_9F8FBEF84A1997E30FD384955E3D8__750E7BCF3B0A4D07B3E732ACF4661AE1B9FDC2C2, StartTime=2015.11.20-16.17.28, HierarchicalDDC, DataSize=262407 bytes, Retrieved=true, Duration=0.469126ms, RunGuid=RunIDB451C73D488E6110768141AF6FCDFBBA
DDCTransactionId57F9172D42B94B3CAD0342849E998548_40, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_9F8FBEF84A1997E30FD384955E3D8__0D4C4BDB3A0A12F9E8F8362AC007EA958A932054, StartTime=2015.11.20-16.17.28, HierarchicalDDC, DataSize=16647 bytes, Retrieved=true, Duration=0.069194ms, RunGuid=RunIDB451C73D488E6110768141AF6FCDFBBA
SavePackageTransactionId4E7E7BFE47D5DD8DF4E7A7AC26CCD147_193, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/MobileResources/T_MobileMenu2.uasset, FlushAsyncLoading=0.011586ms, FlushStreamingFunc=0.003312ms, BlockTillAllRequestsFinished=0.003640ms, ResetLoadersForSaveUnMarkAllObjects=0.091709ms, TagPackageExports=0.048999ms, BeginCacheForCookedPlatformData=0.036750ms, SerializeImports=0.054292ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.003312ms, SerializeSummary=0.008609ms, SerializeNames=0.014897ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.010926ms, SortExportsNonSeekfree=0.003971ms, SortExportsSeekfreeConstructor=0.009935ms, SortExportsSeekfreeInner=0.144012ms, SortExportsSeekfree=0.002317ms, BuildDependencyMap=0.005960ms, SerializeImportMap=0.002980ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001654ms, SerializeStringAssetReferenceMap=0.001989ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.009932ms, SerializeExports=0.086740ms, SerializeBulkData=0.008605ms, AsyncWrite=0.562821ms, UnaccountedTime=0.186395ms, RunGuid=RunIDB451C73D488E6110768141AF6FCDFBBA
DDCTransactionIdB0F7CE944FD1D9DC95341BA6B2FD2A0F_228, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf733C4DD6__529E6D0B2619C7B75659EEDAFA8F2BE70B89F065, StartTime=2015.11.20-16.17.29, HierarchicalDDC, DataSize=141545 bytes, Retrieved=true, Duration=0.406556ms, RunGuid=RunIDB451C73D488E6110768141AF6FCDFBBA
DDCTransactionIdB0F7CE944FD1D9DC95341BA6B2FD2A0F_229, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBuf733C4DD6__D1BB83477E7138E81A74231F403025228F5604C7, StartTime=2015.11.20-16.17.29, HierarchicalDDC, DataSize=109707 bytes, Retrieved=true, Duration=0.303593ms, RunGuid=RunIDB451C73D488E6110768141AF6FCDFBBA
DDCTransactionIdB0F7CE944FD1D9DC95341BA6B2FD2A0F_230, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_70__AE4BAC871ABD901FB8D57505725AF0C2AED3BF90, StartTime=2015.11.20-16.17.29, HierarchicalDDC, DataSize=37497 bytes, Retrieved=true, Duration=0.256911ms, RunGuid=RunIDB451C73D488E6110768141AF6FCDFBBA
DDCTransactionIdB0F7CE944FD1D9DC95341BA6B2FD2A0F_231, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_05A1D3A745BE299E3E27C8974CF8CEB__A39BD7F1F58A0C8C25129C734ECF1023B5025CED, StartTime=2015.11.20-16.17.29, HierarchicalDDC, DataSize=36220 bytes, Retrieved=true, Duration=0.248965ms, RunGuid=RunIDB451C73D488E6110768141AF6FCDFBBA
DDCTransactionIdB0F7CE944FD1D9DC95341BA6B2FD2A0F_232, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_05A1D3A745BE299E3__02B5269A72B82B77C8858C58BDE7E4A854A80CE3, StartTime=2015.11.20-16.17.29, HierarchicalDDC, DataSize=6697 bytes, Retrieved=true, Duration=0.403576ms, RunGuid=RunIDB451C73D488E6110768141AF6FCDFBBA
DDCTransactionIdB0F7CE944FD1D9DC95341BA6B2FD2A0F_233, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_68__9965A5687AA107202640F70D9EA7F82A18E57840, StartTime=2015.11.20-16.17.29, HierarchicalDDC, DataSize=8201 bytes, Retrieved=true, Duration=0.145011ms, RunGuid=RunIDB451C73D488E6110768141AF6FCDFBBA
DDCTransactionIdB0F7CE944FD1D9DC95341BA6B2FD2A0F_234, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_E640A4FE4A758DF2074DB09BE57EBB6__393F2F8D269A14564FBA07D01F4CBE10B2026531, StartTime=2015.11.20-16.17.29, HierarchicalDDC, DataSize=3262 bytes, Retrieved=true, Duration=0.081778ms, RunGuid=RunIDB451C73D488E6110768141AF6FCDFBBA
DDCTransactionIdB0F7CE944FD1D9DC95341BA6B2FD2A0F_235, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_E640A4FE4A758DF20__16208C6B066E93CE6EE8A997B4616800716FF071, StartTime=2015.11.20-16.17.29, HierarchicalDDC, DataSize=829 bytes, Retrieved=true, Duration=0.067204ms, RunGuid=RunIDB451C73D488E6110768141AF6FCDFBBA
DDCTransactionIdB0F7CE944FD1D9DC95341BA6B2FD2A0F_236, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufBA33F650__06C1FBD2ADFA543DFC9610B08D865C2504C59CEA, StartTime=2015.11.20-16.17.29, HierarchicalDDC, DataSize=25184 bytes, Retrieved=true, Duration=0.140704ms, RunGuid=RunIDB451C73D488E6110768141AF6FCDFBBA
DDCTransactionIdB0F7CE944FD1D9DC95341BA6B2FD2A0F_237, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBufBA33F650__A5F427A4E4D0ADA5D951D0AB4F307E45F9BF9014, StartTime=2015.11.20-16.17.29, HierarchicalDDC, DataSize=16657 bytes, Retrieved=true, Duration=0.150304ms, RunGuid=RunIDB451C73D488E6110768141AF6FCDFBBA
DDCTransactionIdB0F7CE944FD1D9DC95341BA6B2FD2A0F_238, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_33__C39723F3102A242FA72196E9DC6854B4FFFF3F21, StartTime=2015.11.20-16.17.29, HierarchicalDDC, DataSize=276593 bytes, Retrieved=true, Duration=1.475580ms, RunGuid=RunIDB451C73D488E6110768141AF6FCDFBBA
DDCTransactionIdB0F7CE944FD1D9DC95341BA6B2FD2A0F_239, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_4AD4ABB94F54AE737__E0B8FA6992DDD675F35BB3056DAF33A813DC104E, StartTime=2015.11.20-16.17.29, HierarchicalDDC, DataSize=393 bytes, Retrieved=true, Duration=0.072502ms, RunGuid=RunIDB451C73D488E6110768141AF6FCDFBBA
DDCTransactionIdB0F7CE944FD1D9DC95341BA6B2FD2A0F_240, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufE8B62895__C3C392A153352A468E90CE965FA77676171CA6D2, StartTime=2015.11.20-16.17.29, HierarchicalDDC, DataSize=49562 bytes, Retrieved=true, Duration=0.233736ms, RunGuid=RunIDB451C73D488E6110768141AF6FCDFBBA
DDCTransactionIdB0F7CE944FD1D9DC95341BA6B2FD2A0F_241, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBufE8B62895__E128989E00C276EC2152ACA1432D15EF64B1908E, StartTime=2015.11.20-16.17.29, HierarchicalDDC, DataSize=42702 bytes, Retrieved=true, Duration=0.288695ms, RunGuid=RunIDB451C73D488E6110768141AF6FCDFBBA
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/ThirdPersonBP/Maps/Untitled.umap, AllOfLoadPackage_Duration=892.119437ms, AllOfLoadPackage_HitCount=16, ResolveRedirectors_Duration=0.056285ms, ResolveRedirectors_HitCount=16, CacheForCookedPlatformData_Duration=4.615448ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.193346ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=2.544601ms, SavePackageCacheForCookedPlatformData_HitCount=14, SaveCookedPackage_Duration=216.895036ms, SaveCookedPackage_HitCount=13, RunGuid=RunIDB451C73D488E6110768141AF6FCDFBBA
DDCTransactionIdB0F7CE944FD1D9DC95341BA6B2FD2A0F_242, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_CF42979D4C189447D5D7398920532__FA29B1CED598FE8B243F816407EA6167D0320F6B, StartTime=2015.11.20-16.17.29, HierarchicalDDC, Duration=0.012912ms, RunGuid=RunIDB451C73D488E6110768141AF6FCDFBBA
DDCTransactionId5050998D4C8658B183155B8B31A04A7E_45, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_CF42979D4C189447D5D7398920532__FA29B1CED598FE8B243F816407EA6167D0320F6B, StartTime=2015.11.20-16.17.29, HierarchicalDDC, DataSize=6014 bytes, Retrieved=true, Duration=0.132427ms, RunGuid=RunIDB451C73D488E6110768141AF6FCDFBBA
DDCTransactionIdB0F7CE944FD1D9DC95341BA6B2FD2A0F_243, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_0826AF7846D396A549BF7799E7C45__A8C14F18E7E9A1A4263B5C5028300A2EDB52C0CC, StartTime=2015.11.20-16.17.29, HierarchicalDDC, Duration=0.012249ms, RunGuid=RunIDB451C73D488E6110768141AF6FCDFBBA
DDCTransactionIdB0F7CE944FD1D9DC95341BA6B2FD2A0F_244, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_95FE44BC4C3AF942427110AA6A3EE7FD__3BF779AAA01A235AD3B2A1E8DC9D366F2AF6BA79, StartTime=2015.11.20-16.17.29, HierarchicalDDC, Duration=0.009272ms, RunGuid=RunIDB451C73D488E6110768141AF6FCDFBBA
DDCTransactionId57F9172D42B94B3CAD0342849E998548_41, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_95FE44BC4C3AF942427110AA6A3EE7FD__3BF779AAA01A235AD3B2A1E8DC9D366F2AF6BA79, StartTime=2015.11.20-16.17.29, HierarchicalDDC, DataSize=3267 bytes, Retrieved=true, Duration=0.085086ms, RunGuid=RunIDB451C73D488E6110768141AF6FCDFBBA
DDCTransactionIdB0F7CE944FD1D9DC95341BA6B2FD2A0F_245, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_AEE890C24D76668D7FC6C18EAC3EE8C2__180FBC1BE4B11B218B12B7F09E88F9D93D83EBED, StartTime=2015.11.20-16.17.29, HierarchicalDDC, Duration=0.018541ms, RunGuid=RunIDB451C73D488E6110768141AF6FCDFBBA
DDCTransactionId5050998D4C8658B183155B8B31A04A7E_46, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_AEE890C24D76668D7FC6C18EAC3EE8C2__180FBC1BE4B11B218B12B7F09E88F9D93D83EBED, StartTime=2015.11.20-16.17.29, HierarchicalDDC, DataSize=3851 bytes, Retrieved=true, Duration=0.082765ms, RunGuid=RunIDB451C73D488E6110768141AF6FCDFBBA
DDCTransactionId57F9172D42B94B3CAD0342849E998548_42, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_AEE890C24D76668D7FC6C18EAC3EE8C2__B2A2D6A5E89F2F114F64EA2F640572F12B346643, StartTime=2015.11.20-16.17.29, HierarchicalDDC, DataSize=33028 bytes, Retrieved=true, Duration=0.057276ms, RunGuid=RunIDB451C73D488E6110768141AF6FCDFBBA
DDCTransactionIdB0F7CE944FD1D9DC95341BA6B2FD2A0F_246, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_60A352CF43B9EDDA32242EBD348626C__6236DDF59DF4D12389D6AFF8BB7D1B1CFF62AB8C, StartTime=2015.11.20-16.17.29, HierarchicalDDC, Duration=0.009600ms, RunGuid=RunIDB451C73D488E6110768141AF6FCDFBBA
DDCTransactionId57F9172D42B94B3CAD0342849E998548_43, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_AEE890C24D76668D7FC6C18EAC3EE8C2__F82D9ADAA16895507DF87F5B973533D8D78E18AF, StartTime=2015.11.20-16.17.29, HierarchicalDDC, DataSize=8452 bytes, Retrieved=true, Duration=0.034101ms, RunGuid=RunIDB451C73D488E6110768141AF6FCDFBBA
DDCTransactionIdB0F7CE944FD1D9DC95341BA6B2FD2A0F_247, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_FEB885274856E350932B72921DDDDFD__5F0F36A6D6499DB500E06D9B75B9A0565206D537, StartTime=2015.11.20-16.17.29, HierarchicalDDC, Duration=0.009269ms, RunGuid=RunIDB451C73D488E6110768141AF6FCDFBBA
DDCTransactionId57F9172D42B94B3CAD0342849E998548_44, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_60A352CF43B9EDDA32242EBD348626C__6236DDF59DF4D12389D6AFF8BB7D1B1CFF62AB8C, StartTime=2015.11.20-16.17.29, HierarchicalDDC, DataSize=12037 bytes, Retrieved=true, Duration=0.084423ms, RunGuid=RunIDB451C73D488E6110768141AF6FCDFBBA
DDCTransactionId5050998D4C8658B183155B8B31A04A7E_47, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_FEB885274856E350932B72921DDDDFD__5F0F36A6D6499DB500E06D9B75B9A0565206D537, StartTime=2015.11.20-16.17.29, HierarchicalDDC, DataSize=11452 bytes, Retrieved=true, Duration=0.208244ms, RunGuid=RunIDB451C73D488E6110768141AF6FCDFBBA
DDCTransactionId57F9172D42B94B3CAD0342849E998548_45, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_60A352CF43B9EDDA32242EBD348626C__0C8996B189BBA92BF73AB02547363578140F4B49, StartTime=2015.11.20-16.17.29, HierarchicalDDC, DataSize=131333 bytes, Retrieved=true, Duration=0.360865ms, RunGuid=RunIDB451C73D488E6110768141AF6FCDFBBA
DDCTransactionId5050998D4C8658B183155B8B31A04A7E_48, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_60A352CF43B9EDDA32242EBD348626C__B53D784E9F2D31EA888250F37247E803D6942EF6, StartTime=2015.11.20-16.17.29, HierarchicalDDC, DataSize=33028 bytes, Retrieved=true, Duration=0.075486ms, RunGuid=RunIDB451C73D488E6110768141AF6FCDFBBA
DDCTransactionId04427F7B4812F5257FBB4A809403A03F_33, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_0826AF7846D396A549BF7799E7C45__A8C14F18E7E9A1A4263B5C5028300A2EDB52C0CC, StartTime=2015.11.20-16.17.29, HierarchicalDDC, DataSize=6604 bytes, Retrieved=true, Duration=0.102632ms, RunGuid=RunIDB451C73D488E6110768141AF6FCDFBBA
DDCTransactionId5050998D4C8658B183155B8B31A04A7E_49, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_0826AF7846D396A549BF7799E7C45__8ADA033149FC574A58919A3192C37EBB99415E75, StartTime=2015.11.20-16.17.29, HierarchicalDDC, DataSize=65799 bytes, Retrieved=true, Duration=0.169508ms, RunGuid=RunIDB451C73D488E6110768141AF6FCDFBBA
DDCTransactionId57F9172D42B94B3CAD0342849E998548_46, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_0826AF7846D396A549BF7799E7C45__6A64E03EE1DB0A8876A1BA5420E6B4C294B61BC8, StartTime=2015.11.20-16.17.29, HierarchicalDDC, DataSize=16647 bytes, Retrieved=true, Duration=0.102632ms, RunGuid=RunIDB451C73D488E6110768141AF6FCDFBBA
SavePackageTransactionId4E7E7BFE47D5DD8DF4E7A7AC26CCD147_194, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/ThirdPersonBP/Maps/Untitled.umap, FlushAsyncLoading=0.013243ms, FlushStreamingFunc=0.005297ms, BlockTillAllRequestsFinished=0.003643ms, ResetLoadersForSaveUnMarkAllObjects=0.117529ms, TagPackageExports=0.620756ms, BeginCacheForCookedPlatformData=0.214204ms, SerializeImports=0.711136ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.028141ms, SerializeSummary=0.010926ms, SerializeNames=0.142030ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.322133ms, SortExportsNonSeekfree=0.171825ms, SortExportsSeekfreeConstructor=0.008605ms, SortExportsSeekfreeInner=22.533304ms, SortExportsSeekfree=0.077803ms, BuildDependencyMap=0.070516ms, SerializeImportMap=0.023507ms, SerializeExportMap=0.010923ms, SerializeDependencyMap=0.004303ms, SerializeStringAssetReferenceMap=0.002317ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.067540ms, SerializeExports=0.889257ms, SerializeBulkData=0.238702ms, AsyncWrite=0.231087ms, UnaccountedTime=2.030123ms, RunGuid=RunIDB451C73D488E6110768141AF6FCDFBBA
SavePackageTransactionId4E7E7BFE47D5DD8DF4E7A7AC26CCD147_195, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/MapTemplates/SM_Template_Map_Floor.uasset, FlushAsyncLoading=0.013575ms, FlushStreamingFunc=0.003643ms, BlockTillAllRequestsFinished=0.003640ms, ResetLoadersForSaveUnMarkAllObjects=0.099320ms, TagPackageExports=0.048995ms, BeginCacheForCookedPlatformData=0.003643ms, SerializeImports=0.067208ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.004966ms, SerializeSummary=0.008937ms, SerializeNames=0.030458ms, SerializeGatherableTextData=0.001989ms, BuildExportMap=0.017215ms, SortExportsNonSeekfree=0.007946ms, SortExportsSeekfreeConstructor=0.008274ms, SortExportsSeekfreeInner=0.671081ms, SortExportsSeekfree=0.004303ms, BuildDependencyMap=0.008609ms, SerializeImportMap=0.003308ms, SerializeExportMap=0.002649ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001654ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011921ms, SerializeExports=0.062570ms, SerializeBulkData=0.008941ms, AsyncWrite=0.053633ms, UnaccountedTime=0.093695ms, RunGuid=RunIDB451C73D488E6110768141AF6FCDFBBA
SavePackageTransactionId4E7E7BFE47D5DD8DF4E7A7AC26CCD147_196, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/BasicShapes/Cylinder.uasset, FlushAsyncLoading=0.008278ms, FlushStreamingFunc=0.002649ms, BlockTillAllRequestsFinished=0.002317ms, ResetLoadersForSaveUnMarkAllObjects=0.107929ms, TagPackageExports=0.053301ms, BeginCacheForCookedPlatformData=0.003312ms, SerializeImports=0.067536ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.004634ms, SerializeSummary=0.006292ms, SerializeNames=0.031121ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.015229ms, SortExportsNonSeekfree=0.006955ms, SortExportsSeekfreeConstructor=0.006951ms, SortExportsSeekfreeInner=1.181260ms, SortExportsSeekfree=0.007283ms, BuildDependencyMap=0.009932ms, SerializeImportMap=0.003312ms, SerializeExportMap=0.914086ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.016224ms, SerializeExports=0.092037ms, SerializeBulkData=0.009269ms, AsyncWrite=0.103623ms, UnaccountedTime=0.111241ms, RunGuid=RunIDB451C73D488E6110768141AF6FCDFBBA
SavePackageTransactionId4E7E7BFE47D5DD8DF4E7A7AC26CCD147_197, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/BasicShapes/BasicShapeMaterial.uasset, FlushAsyncLoading=0.012912ms, FlushStreamingFunc=0.003640ms, BlockTillAllRequestsFinished=0.003312ms, ResetLoadersForSaveUnMarkAllObjects=0.099320ms, TagPackageExports=0.340674ms, BeginCacheForCookedPlatformData=0.005629ms, SerializeImports=0.378411ms, GatherLocalizableTextData=0.003312ms, MarkNames=0.004634ms, SerializeSummary=0.009269ms, SerializeNames=0.070520ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.015892ms, SortExportsNonSeekfree=0.009269ms, SortExportsSeekfreeConstructor=0.007946ms, SortExportsSeekfreeInner=0.628039ms, SortExportsSeekfree=0.003312ms, BuildDependencyMap=0.007614ms, SerializeImportMap=0.002980ms, SerializeExportMap=0.002649ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.012912ms, SerializeExports=0.538982ms, SerializeBulkData=0.009932ms, AsyncWrite=0.091374ms, UnaccountedTime=0.092037ms, RunGuid=RunIDB451C73D488E6110768141AF6FCDFBBA
SavePackageTransactionId4E7E7BFE47D5DD8DF4E7A7AC26CCD147_198, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineSky/SM_SkySphere.uasset, FlushAsyncLoading=0.010595ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.003312ms, ResetLoadersForSaveUnMarkAllObjects=0.105608ms, TagPackageExports=0.047345ms, BeginCacheForCookedPlatformData=0.003308ms, SerializeImports=0.062574ms, GatherLocalizableTextData=0.003312ms, MarkNames=0.004966ms, SerializeSummary=0.007614ms, SerializeNames=0.025161ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.016224ms, SortExportsNonSeekfree=0.007614ms, SortExportsSeekfreeConstructor=0.007283ms, SortExportsSeekfreeInner=0.634663ms, SortExportsSeekfree=0.003971ms, BuildDependencyMap=0.008278ms, SerializeImportMap=0.003643ms, SerializeExportMap=0.002649ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001989ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.014234ms, SerializeExports=0.105612ms, SerializeBulkData=0.009600ms, AsyncWrite=0.087403ms, UnaccountedTime=0.123817ms, RunGuid=RunIDB451C73D488E6110768141AF6FCDFBBA
