DDCTransactionId0FF637914E6F66A92D9C5D92638F91B2_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.11.07-10.38.41, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.623073ms, RunGuid=RunIDB24F5CB84D5702FF14AF799371A3C0C5
DDCTransactionId01F7CA4A489356DB1301C5805D35A636_53, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_550B17DD4E4B41095ADB0B9395D1461E___F6B3843AA2C3552BF9BB3A9EC0F3D6FD4CAACDF1, StartTime=2015.11.07-10.40.18, HierarchicalDDC, DataSize=65795 bytes, Retrieved=true, Duration=0.461843ms, RunGuid=RunIDB24F5CB84D5702FF14AF799371A3C0C5
DDCTransactionId01F7CA4A489356DB1301C5805D35A636_54, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_550B17DD4E4B41095ADB0B9395D1461E___7C98BD541A8AEDBB90702D519DD62E0FECD22B3B, StartTime=2015.11.07-10.40.18, HierarchicalDDC, DataSize=16643 bytes, Retrieved=true, Duration=0.189703ms, RunGuid=RunIDB24F5CB84D5702FF14AF799371A3C0C5
SavePackageTransactionIdBDC7D5EA4ABFCCEAEB35A7946993D862_217, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Mannequin/Character/Textures/UE4_Mannequin__normals.uasset, FlushAsyncLoading=0.016551ms, FlushStreamingFunc=0.004966ms, BlockTillAllRequestsFinished=0.004306ms, ResetLoadersForSaveUnMarkAllObjects=0.138056ms, TagPackageExports=0.045691ms, BeginCacheForCookedPlatformData=0.033107ms, SerializeImports=0.055287ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.004634ms, SerializeSummary=0.009932ms, SerializeNames=0.020526ms, SerializeGatherableTextData=0.001658ms, BuildExportMap=0.009600ms, SortExportsNonSeekfree=0.003971ms, SortExportsSeekfreeConstructor=0.009932ms, SortExportsSeekfreeInner=0.159908ms, SortExportsSeekfree=0.002649ms, BuildDependencyMap=0.007283ms, SerializeImportMap=0.016220ms, SerializeExportMap=0.003975ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.016555ms, SerializeExports=0.052638ms, SerializeBulkData=3.715605ms, AsyncWrite=3.036246ms, UnaccountedTime=0.809133ms, RunGuid=RunIDB24F5CB84D5702FF14AF799371A3C0C5
C:/Users/Matt/Documents/Unreal Projects/MyProject19/Content/Blueprints/TimeDecider.uasset, AllOfLoadPackage_Duration=0.044696ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000332ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.068530ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.038736ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.061911ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=5.894043ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDB24F5CB84D5702FF14AF799371A3C0C5
SavePackageTransactionIdBDC7D5EA4ABFCCEAEB35A7946993D862_218, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Blueprints/TimeDecider.uasset, FlushAsyncLoading=0.011917ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.003643ms, ResetLoadersForSaveUnMarkAllObjects=0.093691ms, TagPackageExports=1.536164ms, BeginCacheForCookedPlatformData=0.007614ms, SerializeImports=0.083763ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.009600ms, SerializeSummary=0.009600ms, SerializeNames=0.030458ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.075817ms, SortExportsNonSeekfree=0.050984ms, SortExportsSeekfreeConstructor=0.009269ms, SortExportsSeekfreeInner=0.174474ms, SortExportsSeekfree=0.003312ms, BuildDependencyMap=0.014566ms, SerializeImportMap=0.004638ms, SerializeExportMap=0.004303ms, SerializeDependencyMap=0.002980ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.012912ms, SerializeExports=0.029132ms, SerializeBulkData=0.007946ms, AsyncWrite=0.068199ms, UnaccountedTime=0.085749ms, RunGuid=RunIDB24F5CB84D5702FF14AF799371A3C0C5
DDCTransactionId0FF637914E6F66A92D9C5D92638F91B2_223, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_0AAFF40B4FAB7203B4020BAE163CCAEB__1_0_13123_0, StartTime=2015.11.07-10.40.19, HierarchicalDDC, DataSize=347 bytes, Retrieved=true, Duration=127.691803ms, RunGuid=RunIDB24F5CB84D5702FF14AF799371A3C0C5
DDCTransactionId0FF637914E6F66A92D9C5D92638F91B2_224, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_4A50E68449DA60D60F453A96AE02A9EF__1_0_13123_0, StartTime=2015.11.07-10.40.19, HierarchicalDDC, DataSize=411 bytes, Retrieved=true, Duration=271.153809ms, RunGuid=RunIDB24F5CB84D5702FF14AF799371A3C0C5
DDCTransactionId0FF637914E6F66A92D9C5D92638F91B2_225, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_F6B1D2D0417118DA60DDC7A62F5BCB81__1_0_13123_0, StartTime=2015.11.07-10.40.20, HierarchicalDDC, DataSize=347 bytes, Retrieved=true, Duration=425.477905ms, RunGuid=RunIDB24F5CB84D5702FF14AF799371A3C0C5
DDCTransactionId0FF637914E6F66A92D9C5D92638F91B2_226, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_8FA5EBB1423C9BE31CF6A9B803421839__1_0_13123_0, StartTime=2015.11.07-10.40.20, HierarchicalDDC, DataSize=347 bytes, Retrieved=true, Duration=294.539307ms, RunGuid=RunIDB24F5CB84D5702FF14AF799371A3C0C5
../../../Engine/Content/Maps/Entry.umap, AllOfLoadPackage_Duration=1812.885389ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000663ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.008605ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.041053ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.210229ms, SavePackageCacheForCookedPlatformData_HitCount=3, SaveCookedPackage_Duration=3985.062774ms, SaveCookedPackage_HitCount=2, RunGuid=RunIDB24F5CB84D5702FF14AF799371A3C0C5
SavePackageTransactionIdBDC7D5EA4ABFCCEAEB35A7946993D862_219, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/Maps/Entry.umap, FlushAsyncLoading=0.013907ms, FlushStreamingFunc=0.004966ms, BlockTillAllRequestsFinished=0.003643ms, ResetLoadersForSaveUnMarkAllObjects=0.099652ms, TagPackageExports=0.187054ms, BeginCacheForCookedPlatformData=0.006951ms, SerializeImports=0.193346ms, GatherLocalizableTextData=0.003640ms, MarkNames=0.011921ms, SerializeSummary=0.009600ms, SerializeNames=0.053633ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.075817ms, SortExportsNonSeekfree=0.104949ms, SortExportsSeekfreeConstructor=0.008609ms, SortExportsSeekfreeInner=5.793065ms, SortExportsSeekfree=0.013243ms, BuildDependencyMap=0.025492ms, SerializeImportMap=0.005629ms, SerializeExportMap=0.005629ms, SerializeDependencyMap=0.003312ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.016887ms, SerializeExports=0.158250ms, SerializeBulkData=0.011586ms, AsyncWrite=0.636317ms, UnaccountedTime=0.117861ms, RunGuid=RunIDB24F5CB84D5702FF14AF799371A3C0C5
DDCTransactionId0FF637914E6F66A92D9C5D92638F91B2_227, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_122003924E39A572EF68B5BAC8A94B51___9FBDDF4EB276B8BA831B407333B50058434512F0, StartTime=2015.11.07-10.40.20, HierarchicalDDC, Duration=0.013575ms, RunGuid=RunIDB24F5CB84D5702FF14AF799371A3C0C5
DDCTransactionId01F7CA4A489356DB1301C5805D35A636_55, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_122003924E39A572EF68B5BAC8A94B51___9FBDDF4EB276B8BA831B407333B50058434512F0, StartTime=2015.11.07-10.40.20, HierarchicalDDC, DataSize=7175 bytes, Retrieved=true, Duration=0.174474ms, RunGuid=RunIDB24F5CB84D5702FF14AF799371A3C0C5
DDCTransactionIdEA1CEA1E485528E306635ABFCDD5DDD7_39, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_122003924E39A572EF68B5BAC8A94B51___037856683106E4241EAD8BEE93431A83B08125FA, StartTime=2015.11.07-10.40.20, HierarchicalDDC, DataSize=1048837 bytes, Retrieved=true, Duration=2345.797607ms, RunGuid=RunIDB24F5CB84D5702FF14AF799371A3C0C5
SavePackageTransactionIdBDC7D5EA4ABFCCEAEB35A7946993D862_220, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/DefaultNormal.uasset, FlushAsyncLoading=0.015892ms, FlushStreamingFunc=0.004303ms, BlockTillAllRequestsFinished=0.003971ms, ResetLoadersForSaveUnMarkAllObjects=0.231750ms, TagPackageExports=0.110909ms, BeginCacheForCookedPlatformData=0.036083ms, SerializeImports=0.059262ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.004634ms, SerializeSummary=0.009932ms, SerializeNames=0.020526ms, SerializeGatherableTextData=0.001989ms, BuildExportMap=0.009932ms, SortExportsNonSeekfree=0.004303ms, SortExportsSeekfreeConstructor=0.010263ms, SortExportsSeekfreeInner=0.159908ms, SortExportsSeekfree=0.002317ms, BuildDependencyMap=0.007283ms, SerializeImportMap=0.013571ms, SerializeExportMap=0.003975ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.021189ms, SerializeExports=0.049993ms, SerializeBulkData=0.569109ms, AsyncWrite=0.781655ms, UnaccountedTime=0.232082ms, RunGuid=RunIDB24F5CB84D5702FF14AF799371A3C0C5
DDCTransactionId3B430D3844D3F118E19ACBBED1BC0590_42, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_122003924E39A572EF68B5BAC8A94B51___3D141379DF2D9F7B91E53461EF61C5C490A5CA9E, StartTime=2015.11.07-10.40.20, HierarchicalDDC, DataSize=262403 bytes, Retrieved=true, Duration=2578.446045ms, RunGuid=RunIDB24F5CB84D5702FF14AF799371A3C0C5
DDCTransactionIdEA1CEA1E485528E306635ABFCDD5DDD7_40, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_122003924E39A572EF68B5BAC8A94B51___38C5FF9F221EECA031284DB671BE97419303D3FF, StartTime=2015.11.07-10.40.23, HierarchicalDDC, DataSize=65795 bytes, Retrieved=true, Duration=321.096100ms, RunGuid=RunIDB24F5CB84D5702FF14AF799371A3C0C5
DDCTransactionIdEA1CEA1E485528E306635ABFCDD5DDD7_41, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_122003924E39A572EF68B5BAC8A94B51___583274C5548641E4D316B5211CA80ED9EBB46352, StartTime=2015.11.07-10.40.23, HierarchicalDDC, DataSize=16643 bytes, Retrieved=true, Duration=0.156265ms, RunGuid=RunIDB24F5CB84D5702FF14AF799371A3C0C5
DDCTransactionId0FF637914E6F66A92D9C5D92638F91B2_228, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_33__C39723F3102A242FA72196E9DC6854B4FFFF3F21, StartTime=2015.11.07-10.40.25, HierarchicalDDC, DataSize=276593 bytes, Retrieved=true, Duration=3.820881ms, RunGuid=RunIDB24F5CB84D5702FF14AF799371A3C0C5
DDCTransactionId0FF637914E6F66A92D9C5D92638F91B2_229, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_4AD4ABB94F54AE737__E0B8FA6992DDD675F35BB3056DAF33A813DC104E, StartTime=2015.11.07-10.40.25, HierarchicalDDC, DataSize=393 bytes, Retrieved=true, Duration=0.111900ms, RunGuid=RunIDB24F5CB84D5702FF14AF799371A3C0C5
DDCTransactionId0FF637914E6F66A92D9C5D92638F91B2_230, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufBA33F650__06C1FBD2ADFA543DFC9610B08D865C2504C59CEA, StartTime=2015.11.07-10.40.25, HierarchicalDDC, DataSize=25184 bytes, Retrieved=true, Duration=0.151299ms, RunGuid=RunIDB24F5CB84D5702FF14AF799371A3C0C5
DDCTransactionId0FF637914E6F66A92D9C5D92638F91B2_231, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBufBA33F650__A5F427A4E4D0ADA5D951D0AB4F307E45F9BF9014, StartTime=2015.11.07-10.40.25, HierarchicalDDC, DataSize=16657 bytes, Retrieved=true, Duration=87.508820ms, RunGuid=RunIDB24F5CB84D5702FF14AF799371A3C0C5
DDCTransactionId0FF637914E6F66A92D9C5D92638F91B2_232, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_6969404B47E4E73E16E7EDB0AF269E6C__1_0_13123_0, StartTime=2015.11.07-10.40.25, HierarchicalDDC, DataSize=458 bytes, Retrieved=true, Duration=0.368480ms, RunGuid=RunIDB24F5CB84D5702FF14AF799371A3C0C5
DDCTransactionId0FF637914E6F66A92D9C5D92638F91B2_233, CachedDataProbablyExists, Parent=DDCTransactionId0FF637914E6F66A92D9C5D92638F91B2_232, StartTime=2015.11.07-10.40.25, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.188377ms, RunGuid=RunIDB24F5CB84D5702FF14AF799371A3C0C5
DDCTransactionId0FF637914E6F66A92D9C5D92638F91B2_234, GetCachedData, Parent=DDCTransactionId0FF637914E6F66A92D9C5D92638F91B2_232, StartTime=2015.11.07-10.40.25, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.136402ms, RunGuid=RunIDB24F5CB84D5702FF14AF799371A3C0C5
DDCTransactionId0FF637914E6F66A92D9C5D92638F91B2_235, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_DEC21502485CA41EE24AB6A4196A4C74__1_0_13123_0, StartTime=2015.11.07-10.40.25, HierarchicalDDC, DataSize=458 bytes, Retrieved=true, Duration=0.188380ms, RunGuid=RunIDB24F5CB84D5702FF14AF799371A3C0C5
DDCTransactionId0FF637914E6F66A92D9C5D92638F91B2_236, CachedDataProbablyExists, Parent=DDCTransactionId0FF637914E6F66A92D9C5D92638F91B2_235, StartTime=2015.11.07-10.40.25, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.077467ms, RunGuid=RunIDB24F5CB84D5702FF14AF799371A3C0C5
DDCTransactionId0FF637914E6F66A92D9C5D92638F91B2_237, GetCachedData, Parent=DDCTransactionId0FF637914E6F66A92D9C5D92638F91B2_235, StartTime=2015.11.07-10.40.25, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.082768ms, RunGuid=RunIDB24F5CB84D5702FF14AF799371A3C0C5
DDCTransactionId0FF637914E6F66A92D9C5D92638F91B2_238, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_06F5B7224A585B33E0956684CAD31FB8__1_0_13123_0, StartTime=2015.11.07-10.40.25, HierarchicalDDC, DataSize=458 bytes, Retrieved=true, Duration=0.155602ms, RunGuid=RunIDB24F5CB84D5702FF14AF799371A3C0C5
DDCTransactionId0FF637914E6F66A92D9C5D92638F91B2_239, CachedDataProbablyExists, Parent=DDCTransactionId0FF637914E6F66A92D9C5D92638F91B2_238, StartTime=2015.11.07-10.40.25, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.050984ms, RunGuid=RunIDB24F5CB84D5702FF14AF799371A3C0C5
DDCTransactionId0FF637914E6F66A92D9C5D92638F91B2_240, GetCachedData, Parent=DDCTransactionId0FF637914E6F66A92D9C5D92638F91B2_238, StartTime=2015.11.07-10.40.25, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.079125ms, RunGuid=RunIDB24F5CB84D5702FF14AF799371A3C0C5
DDCTransactionId0FF637914E6F66A92D9C5D92638F91B2_241, GetCachedData, CacheKey=REFL_ENC_96DFC022836B48889143E9DF484C3296_3BEB0D4C424C36D93ABDD69A4D5C21A2, StartTime=2015.11.07-10.40.25, HierarchicalDDC, DataSize=524280 bytes, Retrieved=true, Duration=0.768416ms, RunGuid=RunIDB24F5CB84D5702FF14AF799371A3C0C5
DDCTransactionId0FF637914E6F66A92D9C5D92638F91B2_242, CachedDataProbablyExists, Parent=DDCTransactionId0FF637914E6F66A92D9C5D92638F91B2_241, StartTime=2015.11.07-10.40.25, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.069525ms, RunGuid=RunIDB24F5CB84D5702FF14AF799371A3C0C5
DDCTransactionId0FF637914E6F66A92D9C5D92638F91B2_243, GetCachedData, Parent=DDCTransactionId0FF637914E6F66A92D9C5D92638F91B2_241, StartTime=2015.11.07-10.40.25, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.287697ms, RunGuid=RunIDB24F5CB84D5702FF14AF799371A3C0C5
DDCTransactionId0FF637914E6F66A92D9C5D92638F91B2_244, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf0D658784__9860CF2774A5EEC61A67748A4C24BD63937B5344, StartTime=2015.11.07-10.40.25, HierarchicalDDC, DataSize=194769 bytes, Retrieved=true, Duration=0.586655ms, RunGuid=RunIDB24F5CB84D5702FF14AF799371A3C0C5
DDCTransactionId0FF637914E6F66A92D9C5D92638F91B2_245, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBuf0D658784__FDC9732BADB23536AF77AA5578F226BC92766AA4, StartTime=2015.11.07-10.40.25, HierarchicalDDC, DataSize=187006 bytes, Retrieved=true, Duration=43.767487ms, RunGuid=RunIDB24F5CB84D5702FF14AF799371A3C0C5
C:/Users/Matt/Documents/Unreal Projects/MyProject19/Content/ThirdPersonBP/Maps/ThirdPersonExampleMap.umap, AllOfLoadPackage_Duration=702.312186ms, AllOfLoadPackage_HitCount=3642, ResolveRedirectors_Duration=0.370119ms, ResolveRedirectors_HitCount=3642, CacheForCookedPlatformData_Duration=1991.609026ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.043038ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=3.639776ms, SavePackageCacheForCookedPlatformData_HitCount=13, SaveCookedPackage_Duration=10763.043087ms, SaveCookedPackage_HitCount=12, RunGuid=RunIDB24F5CB84D5702FF14AF799371A3C0C5
DDCTransactionId0FF637914E6F66A92D9C5D92638F91B2_246, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_B5034E44480751FBE65B73B4DDBCA__D352EF6099751BD81C42A6DE96D945FFD469686A, StartTime=2015.11.07-10.40.25, HierarchicalDDC, Duration=0.100978ms, RunGuid=RunIDB24F5CB84D5702FF14AF799371A3C0C5
DDCTransactionId0FF637914E6F66A92D9C5D92638F91B2_247, CachedDataProbablyExists, Parent=DDCTransactionId0FF637914E6F66A92D9C5D92638F91B2_246, StartTime=2015.11.07-10.40.25, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.084754ms, RunGuid=RunIDB24F5CB84D5702FF14AF799371A3C0C5
DDCTransactionId3B430D3844D3F118E19ACBBED1BC0590_43, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_B5034E44480751FBE65B73B4DDBCA__D352EF6099751BD81C42A6DE96D945FFD469686A, StartTime=2015.11.07-10.40.25, HierarchicalDDC, DataSize=7196 bytes, Retrieved=true, Duration=0.208907ms, RunGuid=RunIDB24F5CB84D5702FF14AF799371A3C0C5
DDCTransactionId0FF637914E6F66A92D9C5D92638F91B2_248, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_581ADD6745ED94BDB3F406B5BAE33__56DF1C5E2D7029EBD2C9BBB1E06D6B8FED373892, StartTime=2015.11.07-10.40.25, HierarchicalDDC, Duration=0.076145ms, RunGuid=RunIDB24F5CB84D5702FF14AF799371A3C0C5
DDCTransactionId3B430D3844D3F118E19ACBBED1BC0590_44, CachedDataProbablyExists, Parent=DDCTransactionId3B430D3844D3F118E19ACBBED1BC0590_43, StartTime=2015.11.07-10.40.25, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.064228ms, RunGuid=RunIDB24F5CB84D5702FF14AF799371A3C0C5
DDCTransactionId0FF637914E6F66A92D9C5D92638F91B2_249, CachedDataProbablyExists, Parent=DDCTransactionId0FF637914E6F66A92D9C5D92638F91B2_248, StartTime=2015.11.07-10.40.25, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.054955ms, RunGuid=RunIDB24F5CB84D5702FF14AF799371A3C0C5
DDCTransactionId3B430D3844D3F118E19ACBBED1BC0590_45, GetCachedData, Parent=DDCTransactionId3B430D3844D3F118E19ACBBED1BC0590_43, StartTime=2015.11.07-10.40.25, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.111241ms, RunGuid=RunIDB24F5CB84D5702FF14AF799371A3C0C5
DDCTransactionId0FF637914E6F66A92D9C5D92638F91B2_250, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_9D0E07BD463518D1545E559A70CC6__83804F1A39A28C94BFEECFE4904C082F156A037A, StartTime=2015.11.07-10.40.25, HierarchicalDDC, Duration=0.069857ms, RunGuid=RunIDB24F5CB84D5702FF14AF799371A3C0C5
DDCTransactionId0FF637914E6F66A92D9C5D92638F91B2_251, CachedDataProbablyExists, Parent=DDCTransactionId0FF637914E6F66A92D9C5D92638F91B2_250, StartTime=2015.11.07-10.40.25, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.053965ms, RunGuid=RunIDB24F5CB84D5702FF14AF799371A3C0C5
DDCTransactionIdEA1CEA1E485528E306635ABFCDD5DDD7_42, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_B5034E44480751FBE65B73B4DDBCA__1CD44EB81BF1F8CAF0DD85347ED1FE0743D2200D, StartTime=2015.11.07-10.40.25, HierarchicalDDC, DataSize=1048841 bytes, Retrieved=true, Duration=1.583178ms, RunGuid=RunIDB24F5CB84D5702FF14AF799371A3C0C5
DDCTransactionId0FF637914E6F66A92D9C5D92638F91B2_252, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_64C286D6442E77D18250F7A4D56CC__B8B6410F751F304EBF6210A5DCB1354EBD60EB2B, StartTime=2015.11.07-10.40.25, HierarchicalDDC, Duration=0.067867ms, RunGuid=RunIDB24F5CB84D5702FF14AF799371A3C0C5
DDCTransactionIdEA1CEA1E485528E306635ABFCDD5DDD7_43, CachedDataProbablyExists, Parent=DDCTransactionIdEA1CEA1E485528E306635ABFCDD5DDD7_42, StartTime=2015.11.07-10.40.25, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.062570ms, RunGuid=RunIDB24F5CB84D5702FF14AF799371A3C0C5
DDCTransactionId0FF637914E6F66A92D9C5D92638F91B2_253, CachedDataProbablyExists, Parent=DDCTransactionId0FF637914E6F66A92D9C5D92638F91B2_252, StartTime=2015.11.07-10.40.25, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.052642ms, RunGuid=RunIDB24F5CB84D5702FF14AF799371A3C0C5
DDCTransactionIdEA1CEA1E485528E306635ABFCDD5DDD7_44, GetCachedData, Parent=DDCTransactionIdEA1CEA1E485528E306635ABFCDD5DDD7_42, StartTime=2015.11.07-10.40.25, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.791259ms, RunGuid=RunIDB24F5CB84D5702FF14AF799371A3C0C5
DDCTransactionId0FF637914E6F66A92D9C5D92638F91B2_254, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_48127FEF423678B1AB3953B5E3017__D2CA6AA30EB0C405364619DCCEF74A92C240EA95, StartTime=2015.11.07-10.40.25, HierarchicalDDC, Duration=0.062574ms, RunGuid=RunIDB24F5CB84D5702FF14AF799371A3C0C5
