DDCTransactionId4C9B27424ACE898D5B2AD2AF516C93A0_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.11.01-14.21.06, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.667438ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
C:/Users/Matt/Documents/Unreal Projects/MyProject19/Content/Blueprints/TestEnemyRed.uasset, AllOfLoadPackage_Duration=1048.252825ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000332ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.016555ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.033438ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.031121ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=14.847506ms, SaveCookedPackage_HitCount=1, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
SavePackageTransactionId66002324465082863474C7AE178B8A52_177, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Blueprints/TestEnemyRed.uasset, FlushAsyncLoading=0.011258ms, FlushStreamingFunc=0.003975ms, BlockTillAllRequestsFinished=0.003308ms, ResetLoadersForSaveUnMarkAllObjects=0.185069ms, TagPackageExports=1.170002ms, BeginCacheForCookedPlatformData=0.006292ms, SerializeImports=0.089720ms, GatherLocalizableTextData=0.003640ms, MarkNames=0.008278ms, SerializeSummary=0.009269ms, SerializeNames=0.036087ms, SerializeGatherableTextData=0.001989ms, BuildExportMap=0.050984ms, SortExportsNonSeekfree=0.014897ms, SortExportsSeekfreeConstructor=0.007614ms, SortExportsSeekfreeInner=9.029608ms, SortExportsSeekfree=0.010926ms, BuildDependencyMap=0.018541ms, SerializeImportMap=0.004970ms, SerializeExportMap=0.003640ms, SerializeDependencyMap=0.002649ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.023838ms, SerializeExports=0.061247ms, SerializeBulkData=0.009269ms, AsyncWrite=0.083432ms, UnaccountedTime=0.113223ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
C:/Users/Matt/Documents/Unreal Projects/MyProject19/Content/Blueprints/TestEnemy.uasset, AllOfLoadPackage_Duration=0.042044ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000000ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.245985ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.030790ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.344642ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=394.321550ms, SaveCookedPackage_HitCount=1, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
SavePackageTransactionId66002324465082863474C7AE178B8A52_178, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Blueprints/TestEnemy.uasset, FlushAsyncLoading=0.010263ms, FlushStreamingFunc=0.003643ms, BlockTillAllRequestsFinished=0.003971ms, ResetLoadersForSaveUnMarkAllObjects=183.834045ms, TagPackageExports=15.189503ms, BeginCacheForCookedPlatformData=0.022180ms, SerializeImports=0.572421ms, GatherLocalizableTextData=0.005297ms, MarkNames=0.038072ms, SerializeSummary=0.011589ms, SerializeNames=0.171162ms, SerializeGatherableTextData=0.003312ms, BuildExportMap=0.466146ms, SortExportsNonSeekfree=3.571916ms, SortExportsSeekfreeConstructor=0.025492ms, SortExportsSeekfreeInner=9.130259ms, SortExportsSeekfree=0.010595ms, BuildDependencyMap=0.044361ms, SerializeImportMap=0.015229ms, SerializeExportMap=0.014901ms, SerializeDependencyMap=0.005297ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.020858ms, SerializeExports=0.155933ms, SerializeBulkData=0.009932ms, AsyncWrite=164.240967ms, UnaccountedTime=0.128455ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
C:/Users/Matt/Documents/Unreal Projects/MyProject19/Content/selector.uasset, AllOfLoadPackage_Duration=53.438712ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000663ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.002980ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.033770ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.009932ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=0.688296ms, SaveCookedPackage_HitCount=1, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
SavePackageTransactionId66002324465082863474C7AE178B8A52_179, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/selector.uasset, FlushAsyncLoading=0.009600ms, FlushStreamingFunc=0.003643ms, BlockTillAllRequestsFinished=0.003643ms, ResetLoadersForSaveUnMarkAllObjects=0.103623ms, TagPackageExports=0.005629ms, BeginCacheForCookedPlatformData=0.002649ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
C:/Users/Matt/Documents/Unreal Projects/MyProject19/Content/Defaultpparticle.uasset, AllOfLoadPackage_Duration=0.039063ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000000ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.006951ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.019532ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.010263ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=2.239026ms, SaveCookedPackage_HitCount=1, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
SavePackageTransactionId66002324465082863474C7AE178B8A52_180, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Defaultpparticle.uasset, FlushAsyncLoading=0.005625ms, FlushStreamingFunc=0.002649ms, BlockTillAllRequestsFinished=0.012912ms, ResetLoadersForSaveUnMarkAllObjects=0.064891ms, TagPackageExports=0.066213ms, BeginCacheForCookedPlatformData=0.003975ms, SerializeImports=0.120178ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.008937ms, SerializeSummary=0.008278ms, SerializeNames=0.067208ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.098661ms, SortExportsNonSeekfree=0.119183ms, SortExportsSeekfreeConstructor=0.007946ms, SortExportsSeekfreeInner=0.684984ms, SortExportsSeekfree=0.003312ms, BuildDependencyMap=0.013243ms, SerializeImportMap=0.003971ms, SerializeExportMap=0.004966ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010263ms, SerializeExports=0.062905ms, SerializeBulkData=0.007946ms, AsyncWrite=0.050321ms, UnaccountedTime=0.084758ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
../../../Engine/Content/MobileResources/HUD/VirtualJoystick_Background.uasset, AllOfLoadPackage_Duration=41.200418ms, AllOfLoadPackage_HitCount=2163, ResolveRedirectors_Duration=0.137422ms, ResolveRedirectors_HitCount=2163, CacheForCookedPlatformData_Duration=202.745434ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.035096ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.077140ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.686800ms, SaveCookedPackage_HitCount=1, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
DDCTransactionId4C9B27424ACE898D5B2AD2AF516C93A0_191, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_BD2910D742B4B4778E3374B97767851__F910B2E0445BFA5900D0CD3EC9C80B5608789FD4, StartTime=2015.11.01-14.21.36, HierarchicalDDC, Duration=0.011917ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
DDCTransactionIdEA7A26764991CA13A38A819C0B044C43_32, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_BD2910D742B4B4778E3374B97767851__F910B2E0445BFA5900D0CD3EC9C80B5608789FD4, StartTime=2015.11.01-14.21.36, HierarchicalDDC, DataSize=262456 bytes, Retrieved=true, Duration=202.042236ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
SavePackageTransactionId66002324465082863474C7AE178B8A52_181, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/MobileResources/HUD/VirtualJoystick_Background.uasset, FlushAsyncLoading=0.011589ms, FlushStreamingFunc=0.003312ms, BlockTillAllRequestsFinished=0.003640ms, ResetLoadersForSaveUnMarkAllObjects=0.106275ms, TagPackageExports=0.045359ms, BeginCacheForCookedPlatformData=0.034101ms, SerializeImports=0.051312ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.003975ms, SerializeSummary=0.009269ms, SerializeNames=0.019204ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.008609ms, SortExportsNonSeekfree=0.004303ms, SortExportsSeekfreeConstructor=0.008941ms, SortExportsSeekfreeInner=0.151627ms, SortExportsSeekfree=0.002317ms, BuildDependencyMap=0.006624ms, SerializeImportMap=0.002649ms, SerializeExportMap=0.001986ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010595ms, SerializeExports=0.075817ms, SerializeBulkData=0.008937ms, AsyncWrite=0.085417ms, UnaccountedTime=0.135407ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
C:/Users/Matt/Documents/Unreal Projects/MyProject19/Content/Mannequin/Character/Materials/MaterialLayers/ML_Plastic_Shiny_Beige.uasset, AllOfLoadPackage_Duration=0.069194ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000332ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.006955ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.035424ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.012249ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=2.483688ms, SaveCookedPackage_HitCount=1, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
SavePackageTransactionId66002324465082863474C7AE178B8A52_182, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Mannequin/Character/Materials/MaterialLayers/ML_Plastic_Shiny_Beige.uasset, FlushAsyncLoading=0.008605ms, FlushStreamingFunc=0.003643ms, BlockTillAllRequestsFinished=0.002649ms, ResetLoadersForSaveUnMarkAllObjects=0.124149ms, TagPackageExports=0.042379ms, BeginCacheForCookedPlatformData=0.003640ms, SerializeImports=0.066876ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.004966ms, SerializeSummary=0.006951ms, SerializeNames=0.059925ms, SerializeGatherableTextData=0.002980ms, BuildExportMap=0.040390ms, SortExportsNonSeekfree=0.025492ms, SortExportsSeekfreeConstructor=0.008278ms, SortExportsSeekfreeInner=0.234399ms, SortExportsSeekfree=0.002980ms, BuildDependencyMap=0.008937ms, SerializeImportMap=0.002977ms, SerializeExportMap=0.002980ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.014238ms, SerializeExports=0.039067ms, SerializeBulkData=0.007946ms, AsyncWrite=0.052974ms, UnaccountedTime=0.079457ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
C:/Users/Matt/Documents/Unreal Projects/MyProject19/Content/Mannequin/Character/Materials/MaterialLayers/ML_GlossyBlack_Latex_UE4.uasset, AllOfLoadPackage_Duration=0.049990ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000332ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.011586ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.029799ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.016887ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=15.643068ms, SaveCookedPackage_HitCount=1, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
SavePackageTransactionId66002324465082863474C7AE178B8A52_183, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Mannequin/Character/Materials/MaterialLayers/ML_GlossyBlack_Latex_UE4.uasset, FlushAsyncLoading=0.008278ms, FlushStreamingFunc=0.002649ms, BlockTillAllRequestsFinished=0.002980ms, ResetLoadersForSaveUnMarkAllObjects=0.151299ms, TagPackageExports=0.082105ms, BeginCacheForCookedPlatformData=0.003975ms, SerializeImports=0.138719ms, GatherLocalizableTextData=0.003312ms, MarkNames=0.007614ms, SerializeSummary=0.006620ms, SerializeNames=0.051647ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.067540ms, SortExportsNonSeekfree=0.111237ms, SortExportsSeekfreeConstructor=0.008609ms, SortExportsSeekfreeInner=0.401590ms, SortExportsSeekfree=0.002977ms, BuildDependencyMap=0.009935ms, SerializeImportMap=0.003643ms, SerializeExportMap=0.003643ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001654ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011917ms, SerializeExports=0.066876ms, SerializeBulkData=0.007614ms, AsyncWrite=0.050321ms, UnaccountedTime=12.949813ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
C:/Users/Matt/Documents/Unreal Projects/MyProject19/Content/Mannequin/Character/Materials/M_UE4Man_ChestLogo.uasset, AllOfLoadPackage_Duration=0.184074ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000000ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.011258ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.039067ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.021517ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=7.851329ms, SaveCookedPackage_HitCount=1, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
SavePackageTransactionId66002324465082863474C7AE178B8A52_184, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Mannequin/Character/Materials/M_UE4Man_ChestLogo.uasset, FlushAsyncLoading=0.010263ms, FlushStreamingFunc=0.003643ms, BlockTillAllRequestsFinished=0.003312ms, ResetLoadersForSaveUnMarkAllObjects=0.154279ms, TagPackageExports=0.913091ms, BeginCacheForCookedPlatformData=0.004634ms, SerializeImports=0.987582ms, GatherLocalizableTextData=0.003643ms, MarkNames=0.004634ms, SerializeSummary=0.009269ms, SerializeNames=0.081778ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.016220ms, SortExportsNonSeekfree=0.004306ms, SortExportsSeekfreeConstructor=0.007614ms, SortExportsSeekfreeInner=1.386523ms, SortExportsSeekfree=0.004303ms, BuildDependencyMap=0.008937ms, SerializeImportMap=0.005297ms, SerializeExportMap=0.003312ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.002317ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.019535ms, SerializeExports=1.939409ms, SerializeBulkData=0.021517ms, AsyncWrite=0.396293ms, UnaccountedTime=0.105612ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
C:/Users/Matt/Documents/Unreal Projects/MyProject19/Content/Mannequin/Character/Materials/M_UE4Man_Body.uasset, AllOfLoadPackage_Duration=0.061251ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000332ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.013243ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.045355ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.776689ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=9.757631ms, SaveCookedPackage_HitCount=1, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
SavePackageTransactionId66002324465082863474C7AE178B8A52_185, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Mannequin/Character/Materials/M_UE4Man_Body.uasset, FlushAsyncLoading=0.013243ms, FlushStreamingFunc=0.003971ms, BlockTillAllRequestsFinished=0.003312ms, ResetLoadersForSaveUnMarkAllObjects=0.179440ms, TagPackageExports=1.019035ms, BeginCacheForCookedPlatformData=0.008278ms, SerializeImports=1.168013ms, GatherLocalizableTextData=0.005960ms, MarkNames=0.012912ms, SerializeSummary=0.011258ms, SerializeNames=0.140704ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.146333ms, SortExportsNonSeekfree=0.181757ms, SortExportsSeekfreeConstructor=0.008278ms, SortExportsSeekfreeInner=1.711633ms, SortExportsSeekfree=0.004634ms, BuildDependencyMap=0.014570ms, SerializeImportMap=0.006292ms, SerializeExportMap=0.004634ms, SerializeDependencyMap=0.002980ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.018872ms, SerializeExports=2.101302ms, SerializeBulkData=0.017215ms, AsyncWrite=0.269823ms, UnaccountedTime=0.114549ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
C:/Users/Matt/Documents/Unreal Projects/MyProject19/Content/Mannequin/Animations/ThirdPerson_Jump.uasset, AllOfLoadPackage_Duration=0.042707ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000663ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.004303ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.032447ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.010263ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.716267ms, SaveCookedPackage_HitCount=1, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
SavePackageTransactionId66002324465082863474C7AE178B8A52_186, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Mannequin/Animations/ThirdPerson_Jump.uasset, FlushAsyncLoading=0.011258ms, FlushStreamingFunc=0.003640ms, BlockTillAllRequestsFinished=0.002980ms, ResetLoadersForSaveUnMarkAllObjects=0.145011ms, TagPackageExports=0.037409ms, BeginCacheForCookedPlatformData=0.003312ms, SerializeImports=0.053965ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.004303ms, SerializeSummary=0.008609ms, SerializeNames=0.023507ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.011917ms, SortExportsNonSeekfree=0.003975ms, SortExportsSeekfreeConstructor=0.007946ms, SortExportsSeekfreeInner=0.324447ms, SortExportsSeekfree=0.003312ms, BuildDependencyMap=0.006951ms, SerializeImportMap=0.002649ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001658ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.013243ms, SerializeExports=0.048667ms, SerializeBulkData=0.007614ms, AsyncWrite=0.052638ms, UnaccountedTime=0.077803ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
C:/Users/Matt/Documents/Unreal Projects/MyProject19/Content/Mannequin/Animations/ThirdPerson_IdleRun_2D.uasset, AllOfLoadPackage_Duration=0.036746ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000328ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.002649ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.022184ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.009272ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.284219ms, SaveCookedPackage_HitCount=1, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
SavePackageTransactionId66002324465082863474C7AE178B8A52_187, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Mannequin/Animations/ThirdPerson_IdleRun_2D.uasset, FlushAsyncLoading=0.005297ms, FlushStreamingFunc=0.002317ms, BlockTillAllRequestsFinished=0.002317ms, ResetLoadersForSaveUnMarkAllObjects=0.116538ms, TagPackageExports=0.015561ms, BeginCacheForCookedPlatformData=0.002980ms, SerializeImports=0.027146ms, GatherLocalizableTextData=0.002317ms, MarkNames=0.005297ms, SerializeSummary=0.005960ms, SerializeNames=0.027809ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.034764ms, SortExportsNonSeekfree=0.005294ms, SortExportsSeekfreeConstructor=0.006955ms, SortExportsSeekfreeInner=0.291009ms, SortExportsSeekfree=0.003643ms, BuildDependencyMap=0.005629ms, SerializeImportMap=0.003312ms, SerializeExportMap=0.001986ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001658ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.012580ms, SerializeExports=0.019532ms, SerializeBulkData=0.006951ms, AsyncWrite=0.048004ms, UnaccountedTime=0.067871ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
C:/Users/Matt/Documents/Unreal Projects/MyProject19/Content/Mannequin/Animations/ThirdPerson_AnimBP.uasset, AllOfLoadPackage_Duration=0.086080ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000328ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.212546ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.027146ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.282399ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=179.798953ms, SaveCookedPackage_HitCount=1, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
SavePackageTransactionId66002324465082863474C7AE178B8A52_188, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Mannequin/Animations/ThirdPerson_AnimBP.uasset, FlushAsyncLoading=0.008278ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.002317ms, ResetLoadersForSaveUnMarkAllObjects=163.451035ms, TagPackageExports=5.948670ms, BeginCacheForCookedPlatformData=0.014897ms, SerializeImports=0.290018ms, GatherLocalizableTextData=0.003643ms, MarkNames=0.022843ms, SerializeSummary=0.010926ms, SerializeNames=0.132427ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.198644ms, SortExportsNonSeekfree=0.571098ms, SortExportsSeekfreeConstructor=0.008937ms, SortExportsSeekfreeInner=1.113720ms, SortExportsSeekfree=0.006620ms, BuildDependencyMap=0.024170ms, SerializeImportMap=0.008609ms, SerializeExportMap=0.008937ms, SerializeDependencyMap=0.004303ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.020526ms, SerializeExports=0.103626ms, SerializeBulkData=0.008937ms, AsyncWrite=0.085417ms, UnaccountedTime=0.125475ms, RunGuid=RunID2605DACC4B104E46992281B2A24BC61B
