DDCTransactionId57694E6C4248FC3D9D3F61A9659AF686_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.11.08-20.38.18, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.914749ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
SavePackageTransactionId39CEED414B6A5C60679673B5D2A08D47_195, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Blueprints/2D/finalfantasy6_locke_sheet_Sprite_13.uasset, FlushAsyncLoading=0.036750ms, FlushStreamingFunc=0.007946ms, BlockTillAllRequestsFinished=0.017546ms, ResetLoadersForSaveUnMarkAllObjects=0.171494ms, TagPackageExports=0.021189ms, BeginCacheForCookedPlatformData=0.005629ms, SerializeImports=0.051979ms, GatherLocalizableTextData=0.003308ms, MarkNames=0.004966ms, SerializeSummary=0.012584ms, SerializeNames=0.038732ms, SerializeGatherableTextData=0.002321ms, BuildExportMap=0.020526ms, SortExportsNonSeekfree=0.007942ms, SortExportsSeekfreeConstructor=0.009604ms, SortExportsSeekfreeInner=0.604864ms, SortExportsSeekfree=0.010595ms, BuildDependencyMap=0.012912ms, SerializeImportMap=0.003640ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.024829ms, SerializeStringAssetReferenceMap=0.003643ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.020858ms, SerializeExports=0.026815ms, SerializeBulkData=0.008609ms, AsyncWrite=0.114553ms, UnaccountedTime=0.116866ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
C:/Users/Matt/Documents/Unreal Projects/MyProject19/Content/Blueprints/2D/finalfantasy6_locke_sheet_Sprite_12.uasset, AllOfLoadPackage_Duration=1.337521ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000328ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.002980ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.049662ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.017874ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=39.290093ms, SaveCookedPackage_HitCount=1, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
SavePackageTransactionId39CEED414B6A5C60679673B5D2A08D47_196, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Blueprints/2D/finalfantasy6_locke_sheet_Sprite_12.uasset, FlushAsyncLoading=0.011586ms, FlushStreamingFunc=0.003643ms, BlockTillAllRequestsFinished=0.003643ms, ResetLoadersForSaveUnMarkAllObjects=0.097666ms, TagPackageExports=0.018869ms, BeginCacheForCookedPlatformData=0.003975ms, SerializeImports=0.035092ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.003971ms, SerializeSummary=0.008278ms, SerializeNames=0.033107ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.015892ms, SortExportsNonSeekfree=0.006292ms, SortExportsSeekfreeConstructor=0.028141ms, SortExportsSeekfreeInner=0.529382ms, SortExportsSeekfree=0.003971ms, BuildDependencyMap=0.007614ms, SerializeImportMap=0.002980ms, SerializeExportMap=0.002645ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011921ms, SerializeExports=0.020858ms, SerializeBulkData=0.007614ms, AsyncWrite=0.053637ms, UnaccountedTime=37.301682ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
C:/Users/Matt/Documents/Unreal Projects/MyProject19/Content/Blueprints/2D/finalfantasy6_locke_sheet_Sprite_11.uasset, AllOfLoadPackage_Duration=1.370963ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000332ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.003308ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.036418ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.012249ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.959607ms, SaveCookedPackage_HitCount=1, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
SavePackageTransactionId39CEED414B6A5C60679673B5D2A08D47_197, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Blueprints/2D/finalfantasy6_locke_sheet_Sprite_11.uasset, FlushAsyncLoading=0.013243ms, FlushStreamingFunc=0.003971ms, BlockTillAllRequestsFinished=0.003975ms, ResetLoadersForSaveUnMarkAllObjects=0.102963ms, TagPackageExports=0.019535ms, BeginCacheForCookedPlatformData=0.003640ms, SerializeImports=0.036750ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.004634ms, SerializeSummary=0.010595ms, SerializeNames=0.035092ms, SerializeGatherableTextData=0.001658ms, BuildExportMap=0.017546ms, SortExportsNonSeekfree=0.006620ms, SortExportsSeekfreeConstructor=0.008609ms, SortExportsSeekfreeInner=0.598572ms, SortExportsSeekfree=0.004970ms, BuildDependencyMap=0.007942ms, SerializeImportMap=0.003971ms, SerializeExportMap=0.002649ms, SerializeDependencyMap=0.001989ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.013903ms, SerializeExports=0.022184ms, SerializeBulkData=0.027478ms, AsyncWrite=0.071183ms, UnaccountedTime=0.077467ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
C:/Users/Matt/Documents/Unreal Projects/MyProject19/Content/Blueprints/2D/finalfantasy6_locke_sheet_Sprite_10.uasset, AllOfLoadPackage_Duration=1.037907ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000332ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.002980ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.032112ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.010926ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.727857ms, SaveCookedPackage_HitCount=1, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
SavePackageTransactionId39CEED414B6A5C60679673B5D2A08D47_198, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Blueprints/2D/finalfantasy6_locke_sheet_Sprite_10.uasset, FlushAsyncLoading=0.010923ms, FlushStreamingFunc=0.003643ms, BlockTillAllRequestsFinished=0.003640ms, ResetLoadersForSaveUnMarkAllObjects=0.087734ms, TagPackageExports=0.019532ms, BeginCacheForCookedPlatformData=0.002980ms, SerializeImports=0.035424ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.004638ms, SerializeSummary=0.008274ms, SerializeNames=0.032447ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.016883ms, SortExportsNonSeekfree=0.006292ms, SortExportsSeekfreeConstructor=0.007946ms, SortExportsSeekfreeInner=0.524744ms, SortExportsSeekfree=0.003975ms, BuildDependencyMap=0.007614ms, SerializeImportMap=0.002980ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.012912ms, SerializeExports=0.021189ms, SerializeBulkData=0.007946ms, AsyncWrite=0.057604ms, UnaccountedTime=0.077803ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
C:/Users/Matt/Documents/Unreal Projects/MyProject19/Content/Blueprints/2D/finalfantasy6_locke_sheet_Sprite_1.uasset, AllOfLoadPackage_Duration=1.133252ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000332ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.002317ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.029799ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.012580ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.810621ms, SaveCookedPackage_HitCount=1, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
SavePackageTransactionId39CEED414B6A5C60679673B5D2A08D47_199, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Blueprints/2D/finalfantasy6_locke_sheet_Sprite_1.uasset, FlushAsyncLoading=0.010263ms, FlushStreamingFunc=0.003643ms, BlockTillAllRequestsFinished=0.003640ms, ResetLoadersForSaveUnMarkAllObjects=0.090383ms, TagPackageExports=0.019535ms, BeginCacheForCookedPlatformData=0.003308ms, SerializeImports=0.037745ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.004303ms, SerializeSummary=0.007946ms, SerializeNames=0.032112ms, SerializeGatherableTextData=0.001989ms, BuildExportMap=0.015557ms, SortExportsNonSeekfree=0.006624ms, SortExportsSeekfreeConstructor=0.007614ms, SortExportsSeekfreeInner=0.553880ms, SortExportsSeekfree=0.005960ms, BuildDependencyMap=0.009600ms, SerializeImportMap=0.003312ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001654ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.016555ms, SerializeExports=0.022843ms, SerializeBulkData=0.007946ms, AsyncWrite=0.066213ms, UnaccountedTime=0.087071ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
C:/Users/Matt/Documents/Unreal Projects/MyProject19/Content/Blueprints/2D/finalfantasy6_locke_sheet_Sprite_0.uasset, AllOfLoadPackage_Duration=1.466639ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000332ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.003971ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.037741ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.013575ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=2.056610ms, SaveCookedPackage_HitCount=1, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
SavePackageTransactionId39CEED414B6A5C60679673B5D2A08D47_200, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Blueprints/2D/finalfantasy6_locke_sheet_Sprite_0.uasset, FlushAsyncLoading=0.013571ms, FlushStreamingFunc=0.004638ms, BlockTillAllRequestsFinished=0.003971ms, ResetLoadersForSaveUnMarkAllObjects=0.110909ms, TagPackageExports=0.019532ms, BeginCacheForCookedPlatformData=0.003312ms, SerializeImports=0.038072ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.004634ms, SerializeSummary=0.009272ms, SerializeNames=0.077140ms, SerializeGatherableTextData=0.003640ms, BuildExportMap=0.018209ms, SortExportsNonSeekfree=0.006955ms, SortExportsSeekfreeConstructor=0.008274ms, SortExportsSeekfreeInner=0.594273ms, SortExportsSeekfree=0.006288ms, BuildDependencyMap=0.009272ms, SerializeImportMap=0.003312ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.002321ms, SerializeStringAssetReferenceMap=0.002317ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.014566ms, SerializeExports=0.037082ms, SerializeBulkData=0.008605ms, AsyncWrite=0.061579ms, UnaccountedTime=0.084754ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
C:/Users/Matt/Documents/Unreal Projects/MyProject19/Content/Blueprints/2D/finalfantasy6_locke_sheet_Sprite.uasset, AllOfLoadPackage_Duration=0.515476ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000332ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.002649ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.032444ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.009932ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=0.813439ms, SaveCookedPackage_HitCount=1, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
SavePackageTransactionId39CEED414B6A5C60679673B5D2A08D47_201, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Blueprints/2D/finalfantasy6_locke_sheet_Sprite.uasset, FlushAsyncLoading=0.011258ms, FlushStreamingFunc=0.003640ms, BlockTillAllRequestsFinished=0.003643ms, ResetLoadersForSaveUnMarkAllObjects=0.068530ms, TagPackageExports=0.005629ms, BeginCacheForCookedPlatformData=0.002649ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
DDCTransactionId57694E6C4248FC3D9D3F61A9659AF686_173, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufA7D6C3E1__03A75629B7B2923417DD663C04E8A26A49604966, StartTime=2015.11.08-20.39.09, HierarchicalDDC, DataSize=147195 bytes, Retrieved=true, Duration=46.178005ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
DDCTransactionId57694E6C4248FC3D9D3F61A9659AF686_174, CachedDataProbablyExists, Parent=DDCTransactionId57694E6C4248FC3D9D3F61A9659AF686_173, StartTime=2015.11.08-20.39.09, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.127461ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
DDCTransactionId57694E6C4248FC3D9D3F61A9659AF686_175, GetCachedData, Parent=DDCTransactionId57694E6C4248FC3D9D3F61A9659AF686_173, StartTime=2015.11.08-20.39.09, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=45.862499ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
DDCTransactionId57694E6C4248FC3D9D3F61A9659AF686_176, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBufA7D6C3E1__54187EF50052301482FC035A287CE8804DC9865E, StartTime=2015.11.08-20.39.09, HierarchicalDDC, Retrieved=false, Duration=0.317499ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
DDCTransactionId57694E6C4248FC3D9D3F61A9659AF686_177, CachedDataProbablyExists, Parent=DDCTransactionId57694E6C4248FC3D9D3F61A9659AF686_176, StartTime=2015.11.08-20.39.09, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.298958ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
C:/Users/Matt/Documents/Unreal Projects/MyProject19/Content/Blueprints/2D/finalfantasy6_locke_sheet_Mat.uasset, AllOfLoadPackage_Duration=4355.146181ms, AllOfLoadPackage_HitCount=72549, ResolveRedirectors_Duration=5.086526ms, ResolveRedirectors_HitCount=72549, CacheForCookedPlatformData_Duration=7742.404833ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.032779ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.019863ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=6.858781ms, SaveCookedPackage_HitCount=1, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
DDCTransactionId3E1DB9654F39D18C557157848B93DC30_36, CachedDataProbablyExists, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBufA7D6C3E1__54187EF50052301482FC035A287CE8804DC9865E, StartTime=2015.11.08-20.39.18, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.103954ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
DDCTransactionId3E1DB9654F39D18C557157848B93DC30_37, CachedDataProbablyExists, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBufA7D6C3E1__54187EF50052301482FC035A287CE8804DC9865E, StartTime=2015.11.08-20.39.18, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.048667ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
DDCTransactionId3E1DB9654F39D18C557157848B93DC30_38, CachedDataProbablyExists, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBufA7D6C3E1__54187EF50052301482FC035A287CE8804DC9865E, StartTime=2015.11.08-20.39.18, HierarchicalDDC, Duration=0.134084ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
DDCTransactionId3E1DB9654F39D18C557157848B93DC30_39, CachedDataProbablyExists, Parent=DDCTransactionId3E1DB9654F39D18C557157848B93DC30_38, StartTime=2015.11.08-20.39.18, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.119846ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
SavePackageTransactionId39CEED414B6A5C60679673B5D2A08D47_202, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Blueprints/2D/finalfantasy6_locke_sheet_Mat.uasset, FlushAsyncLoading=0.011254ms, FlushStreamingFunc=0.003975ms, BlockTillAllRequestsFinished=0.003971ms, ResetLoadersForSaveUnMarkAllObjects=0.167523ms, TagPackageExports=1.277599ms, BeginCacheForCookedPlatformData=0.015561ms, SerializeImports=0.429727ms, GatherLocalizableTextData=0.003643ms, MarkNames=0.004966ms, SerializeSummary=0.010595ms, SerializeNames=0.064891ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.016551ms, SortExportsNonSeekfree=0.007287ms, SortExportsSeekfreeConstructor=0.008274ms, SortExportsSeekfreeInner=0.933621ms, SortExportsSeekfree=0.013903ms, BuildDependencyMap=0.012580ms, SerializeImportMap=0.005297ms, SerializeExportMap=0.003971ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.188380ms, SerializeExports=0.850517ms, SerializeBulkData=0.024170ms, AsyncWrite=0.154611ms, UnaccountedTime=0.164211ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
../../../Engine/Content/MobileResources/HUD/VirtualJoystick_Background.uasset, AllOfLoadPackage_Duration=0.637308ms, AllOfLoadPackage_HitCount=6, ResolveRedirectors_Duration=0.000663ms, ResolveRedirectors_HitCount=6, CacheForCookedPlatformData_Duration=0.715774ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.032447ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.076145ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.676541ms, SaveCookedPackage_HitCount=1, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
DDCTransactionId57694E6C4248FC3D9D3F61A9659AF686_178, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_BD2910D742B4B4778E3374B97767851__F910B2E0445BFA5900D0CD3EC9C80B5608789FD4, StartTime=2015.11.08-20.39.18, HierarchicalDDC, Duration=0.011921ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
DDCTransactionId1FB378914178CE1D7BA33989CCA4EF09_32, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_BD2910D742B4B4778E3374B97767851__F910B2E0445BFA5900D0CD3EC9C80B5608789FD4, StartTime=2015.11.08-20.39.18, HierarchicalDDC, DataSize=262456 bytes, Retrieved=true, Duration=0.451580ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
SavePackageTransactionId39CEED414B6A5C60679673B5D2A08D47_203, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/MobileResources/HUD/VirtualJoystick_Background.uasset, FlushAsyncLoading=0.011258ms, FlushStreamingFunc=0.003640ms, BlockTillAllRequestsFinished=0.003643ms, ResetLoadersForSaveUnMarkAllObjects=0.088066ms, TagPackageExports=0.046019ms, BeginCacheForCookedPlatformData=0.033770ms, SerializeImports=0.053633ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.004303ms, SerializeSummary=0.008609ms, SerializeNames=0.019200ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.010263ms, SortExportsNonSeekfree=0.004306ms, SortExportsSeekfreeConstructor=0.009600ms, SortExportsSeekfreeInner=0.154611ms, SortExportsSeekfree=0.002649ms, BuildDependencyMap=0.006951ms, SerializeImportMap=0.002649ms, SerializeExportMap=0.001989ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011917ms, SerializeExports=0.087734ms, SerializeBulkData=0.009269ms, AsyncWrite=0.104617ms, UnaccountedTime=0.175469ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
../../../Engine/Content/MobileResources/HUD/MobileHUDDirectionPad.uasset, AllOfLoadPackage_Duration=167.457294ms, AllOfLoadPackage_HitCount=2069, ResolveRedirectors_Duration=0.165850ms, ResolveRedirectors_HitCount=2069, CacheForCookedPlatformData_Duration=254.672479ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.067204ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.104617ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=2.256576ms, SaveCookedPackage_HitCount=1, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
DDCTransactionId57694E6C4248FC3D9D3F61A9659AF686_179, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3F3B1DD44FE006226A690596DBDDE__A8F0AA4345DA63B02C5E76E8CDD15A76D906C9DE, StartTime=2015.11.08-20.39.18, HierarchicalDDC, Duration=0.021189ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
DDCTransactionId50ED686A41719344DF830A96EA96EE21_32, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3F3B1DD44FE006226A690596DBDDE__A8F0AA4345DA63B02C5E76E8CDD15A76D906C9DE, StartTime=2015.11.08-20.39.18, HierarchicalDDC, DataSize=6309 bytes, Retrieved=true, Duration=180.150223ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
DDCTransactionId1FB378914178CE1D7BA33989CCA4EF09_33, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3F3B1DD44FE006226A690596DBDDE__124F7D8D2718E263E1691CDD9F88C4222659C194, StartTime=2015.11.08-20.39.18, HierarchicalDDC, DataSize=16647 bytes, Retrieved=true, Duration=73.222145ms, RunGuid=RunID2D6ED637442192EE326FC091F0A49C13
