DDCTransactionId142DEA3045D3FA97C9A35D944A96EDA9_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.10.28-21.50.23, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.470448ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
SavePackageTransactionId0C4E613F4F94112F3F4F8EAB38F7A2F8_162, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/Landscape/Landscape_Sculpt_Mode.uasset, FlushAsyncLoading=0.014897ms, FlushStreamingFunc=0.005297ms, BlockTillAllRequestsFinished=0.003975ms, ResetLoadersForSaveUnMarkAllObjects=0.106934ms, TagPackageExports=0.167854ms, BeginCacheForCookedPlatformData=0.005297ms, SerializeImports=0.181757ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.005629ms, SerializeSummary=0.009269ms, SerializeNames=0.079125ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.023838ms, SortExportsNonSeekfree=0.005629ms, SortExportsSeekfreeConstructor=0.007946ms, SortExportsSeekfreeInner=0.409201ms, SortExportsSeekfree=0.002980ms, BuildDependencyMap=0.007614ms, SerializeImportMap=0.003971ms, SerializeExportMap=0.002321ms, SerializeDependencyMap=0.001989ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010263ms, SerializeExports=0.191357ms, SerializeBulkData=0.008278ms, AsyncWrite=0.060916ms, UnaccountedTime=0.073828ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
SavePackageTransactionId0C4E613F4F94112F3F4F8EAB38F7A2F8_163, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/Landscape/Landscape_Painting_Mode.uasset, FlushAsyncLoading=0.011586ms, FlushStreamingFunc=0.003312ms, BlockTillAllRequestsFinished=0.002980ms, ResetLoadersForSaveUnMarkAllObjects=0.074822ms, TagPackageExports=0.203609ms, BeginCacheForCookedPlatformData=0.004966ms, SerializeImports=0.244662ms, GatherLocalizableTextData=0.002977ms, MarkNames=0.005629ms, SerializeSummary=0.008609ms, SerializeNames=0.087403ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.024498ms, SortExportsNonSeekfree=0.005297ms, SortExportsSeekfreeConstructor=0.008278ms, SortExportsSeekfreeInner=0.464492ms, SortExportsSeekfree=0.003312ms, BuildDependencyMap=0.007946ms, SerializeImportMap=0.003643ms, SerializeExportMap=0.002649ms, SerializeDependencyMap=0.001654ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010926ms, SerializeExports=0.269160ms, SerializeBulkData=0.009932ms, AsyncWrite=0.065550ms, UnaccountedTime=0.094686ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
SavePackageTransactionId0C4E613F4F94112F3F4F8EAB38F7A2F8_164, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/Foliage/Foliage_Intro_Tutorial.uasset, FlushAsyncLoading=0.008937ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.003312ms, ResetLoadersForSaveUnMarkAllObjects=0.069525ms, TagPackageExports=0.163879ms, BeginCacheForCookedPlatformData=0.004638ms, SerializeImports=0.197981ms, GatherLocalizableTextData=0.004966ms, MarkNames=0.005957ms, SerializeSummary=0.009272ms, SerializeNames=0.072502ms, SerializeGatherableTextData=0.002321ms, BuildExportMap=0.025492ms, SortExportsNonSeekfree=0.005294ms, SortExportsSeekfreeConstructor=0.007614ms, SortExportsSeekfreeInner=0.394639ms, SortExportsSeekfree=0.003308ms, BuildDependencyMap=0.007618ms, SerializeImportMap=0.003640ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001989ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.012580ms, SerializeExports=0.151630ms, SerializeBulkData=0.008609ms, AsyncWrite=0.061579ms, UnaccountedTime=0.087734ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
SavePackageTransactionId0C4E613F4F94112F3F4F8EAB38F7A2F8_165, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/Foliage/Foliage_Using_The_Tool_Tutorial.uasset, FlushAsyncLoading=0.007614ms, FlushStreamingFunc=0.002649ms, BlockTillAllRequestsFinished=0.002649ms, ResetLoadersForSaveUnMarkAllObjects=0.062242ms, TagPackageExports=0.137396ms, BeginCacheForCookedPlatformData=0.004303ms, SerializeImports=0.126798ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.005629ms, SerializeSummary=0.006624ms, SerializeNames=0.066545ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.023175ms, SortExportsNonSeekfree=0.005629ms, SortExportsSeekfreeConstructor=0.007283ms, SortExportsSeekfreeInner=0.349943ms, SortExportsSeekfree=0.002980ms, BuildDependencyMap=0.006288ms, SerializeImportMap=0.003308ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.009272ms, SerializeExports=0.129446ms, SerializeBulkData=0.007618ms, AsyncWrite=0.058271ms, UnaccountedTime=0.070184ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
SavePackageTransactionId0C4E613F4F94112F3F4F8EAB38F7A2F8_166, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/Foliage/Foliage_Settings_Tutorial.uasset, FlushAsyncLoading=0.008609ms, FlushStreamingFunc=0.003312ms, BlockTillAllRequestsFinished=0.002317ms, ResetLoadersForSaveUnMarkAllObjects=0.065219ms, TagPackageExports=0.166196ms, BeginCacheForCookedPlatformData=0.004634ms, SerializeImports=0.176460ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.005629ms, SerializeSummary=0.007614ms, SerializeNames=0.067540ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.023175ms, SortExportsNonSeekfree=0.004966ms, SortExportsSeekfreeConstructor=0.007614ms, SortExportsSeekfreeInner=0.390664ms, SortExportsSeekfree=0.002980ms, BuildDependencyMap=0.006951ms, SerializeImportMap=0.008609ms, SerializeExportMap=0.007614ms, SerializeDependencyMap=0.001989ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.012912ms, SerializeExports=0.191025ms, SerializeBulkData=0.034101ms, AsyncWrite=0.065219ms, UnaccountedTime=0.095349ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
../../../Engine/Content/MobileResources/HUD/T_Castle_ThumbstickInner.uasset, AllOfLoadPackage_Duration=0.645921ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000659ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.386689ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.029795ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.079457ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.426250ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
DDCTransactionId142DEA3045D3FA97C9A35D944A96EDA9_183, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_A4535AA24BB699361857049E2A844B2__33DC436FC8699D1B1039C88C7BD1A5C66D1E258A, StartTime=2015.10.28-21.50.30, HierarchicalDDC, Duration=0.012580ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
DDCTransactionId7DF6FDB44BD11190474F609D63B8800B_39, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_A4535AA24BB699361857049E2A844B2__33DC436FC8699D1B1039C88C7BD1A5C66D1E258A, StartTime=2015.10.28-21.50.30, HierarchicalDDC, DataSize=16696 bytes, Retrieved=true, Duration=0.118524ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
SavePackageTransactionId0C4E613F4F94112F3F4F8EAB38F7A2F8_167, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/MobileResources/HUD/T_Castle_ThumbstickInner.uasset, FlushAsyncLoading=0.008937ms, FlushStreamingFunc=0.003643ms, BlockTillAllRequestsFinished=0.003640ms, ResetLoadersForSaveUnMarkAllObjects=0.104290ms, TagPackageExports=0.049990ms, BeginCacheForCookedPlatformData=0.036750ms, SerializeImports=0.054296ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.003971ms, SerializeSummary=0.007614ms, SerializeNames=0.017878ms, SerializeGatherableTextData=0.001658ms, BuildExportMap=0.008605ms, SortExportsNonSeekfree=0.003975ms, SortExportsSeekfreeConstructor=0.056613ms, SortExportsSeekfreeInner=0.146993ms, SortExportsSeekfree=0.002321ms, BuildDependencyMap=0.005957ms, SerializeImportMap=0.002649ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001989ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.009932ms, SerializeExports=0.049658ms, SerializeBulkData=0.007946ms, AsyncWrite=0.052642ms, UnaccountedTime=0.146996ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
../../../Engine/Content/MobileResources/HUD/MobileHUDDirectionStick.uasset, AllOfLoadPackage_Duration=0.482701ms, AllOfLoadPackage_HitCount=2, ResolveRedirectors_Duration=0.000332ms, ResolveRedirectors_HitCount=2, CacheForCookedPlatformData_Duration=0.344314ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.024829ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.076476ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.687463ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
DDCTransactionId142DEA3045D3FA97C9A35D944A96EDA9_184, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_8EDAF7A54E378800FEB2178634331__D89B4B727EE1E1D9A987D925955029B933591292, StartTime=2015.10.28-21.50.30, HierarchicalDDC, Duration=0.012580ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
DDCTransactionId9ACCB24B44708920CE30EFA2EAB2C8D2_25, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_8EDAF7A54E378800FEB2178634331__D89B4B727EE1E1D9A987D925955029B933591292, StartTime=2015.10.28-21.50.30, HierarchicalDDC, DataSize=6014 bytes, Retrieved=true, Duration=0.132427ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
SavePackageTransactionId0C4E613F4F94112F3F4F8EAB38F7A2F8_168, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/MobileResources/HUD/MobileHUDDirectionStick.uasset, FlushAsyncLoading=0.008609ms, FlushStreamingFunc=0.003640ms, BlockTillAllRequestsFinished=0.002980ms, ResetLoadersForSaveUnMarkAllObjects=0.072837ms, TagPackageExports=0.048999ms, BeginCacheForCookedPlatformData=0.039399ms, SerializeImports=0.052970ms, GatherLocalizableTextData=0.002317ms, MarkNames=0.003643ms, SerializeSummary=0.006288ms, SerializeNames=0.013575ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.007614ms, SortExportsNonSeekfree=0.003643ms, SortExportsSeekfreeConstructor=0.007946ms, SortExportsSeekfreeInner=0.149313ms, SortExportsSeekfree=0.002317ms, BuildDependencyMap=0.005297ms, SerializeImportMap=0.002649ms, SerializeExportMap=0.001986ms, SerializeDependencyMap=0.001654ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.009272ms, SerializeExports=0.047673ms, SerializeBulkData=0.007283ms, AsyncWrite=0.050325ms, UnaccountedTime=0.124812ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
../../../Engine/Content/MobileResources/HUD/MobileHUDDirectionPad2.uasset, AllOfLoadPackage_Duration=0.556860ms, AllOfLoadPackage_HitCount=5, ResolveRedirectors_Duration=0.000656ms, ResolveRedirectors_HitCount=5, CacheForCookedPlatformData_Duration=0.755504ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.024166ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.075486ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.460019ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
DDCTransactionId142DEA3045D3FA97C9A35D944A96EDA9_185, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_F562DDF94D8D885AE92078A9DD770__536E815204A7A55A1C3DC28912842A9998DC951D, StartTime=2015.10.28-21.50.30, HierarchicalDDC, Duration=0.010263ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
DDCTransactionId9ACCB24B44708920CE30EFA2EAB2C8D2_26, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_F562DDF94D8D885AE92078A9DD770__536E815204A7A55A1C3DC28912842A9998DC951D, StartTime=2015.10.28-21.50.30, HierarchicalDDC, DataSize=3883 bytes, Retrieved=true, Duration=0.091705ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
DDCTransactionId7DF6FDB44BD11190474F609D63B8800B_40, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_F562DDF94D8D885AE92078A9DD770__E711B9F5E3FE93BF616817FF2150AFFDB1723C2E, StartTime=2015.10.28-21.50.30, HierarchicalDDC, DataSize=8454 bytes, Retrieved=true, Duration=0.073168ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
DDCTransactionId79170BB74F039421735FECA97D7FEE24_26, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_F562DDF94D8D885AE92078A9DD770__A885F07B0952CD16CE13DADC3D75FAA72804CE9A, StartTime=2015.10.28-21.50.30, HierarchicalDDC, DataSize=33031 bytes, Retrieved=true, Duration=0.159245ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
SavePackageTransactionId0C4E613F4F94112F3F4F8EAB38F7A2F8_169, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/MobileResources/HUD/MobileHUDDirectionPad2.uasset, FlushAsyncLoading=0.007614ms, FlushStreamingFunc=0.003312ms, BlockTillAllRequestsFinished=0.002649ms, ResetLoadersForSaveUnMarkAllObjects=0.074491ms, TagPackageExports=0.048667ms, BeginCacheForCookedPlatformData=0.036418ms, SerializeImports=0.052638ms, GatherLocalizableTextData=0.002321ms, MarkNames=0.003640ms, SerializeSummary=0.006624ms, SerializeNames=0.013240ms, SerializeGatherableTextData=0.001989ms, BuildExportMap=0.007614ms, SortExportsNonSeekfree=0.003640ms, SortExportsSeekfreeConstructor=0.008278ms, SortExportsSeekfreeInner=0.148982ms, SortExportsSeekfree=0.002317ms, BuildDependencyMap=0.005297ms, SerializeImportMap=0.002317ms, SerializeExportMap=0.001986ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001654ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.009935ms, SerializeExports=0.052638ms, SerializeBulkData=0.007614ms, AsyncWrite=0.054296ms, UnaccountedTime=0.128787ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
../../../Engine/Content/MobileResources/HUD/MobileHUDButton2_off.uasset, AllOfLoadPackage_Duration=0.652209ms, AllOfLoadPackage_HitCount=5, ResolveRedirectors_Duration=0.000663ms, ResolveRedirectors_HitCount=5, CacheForCookedPlatformData_Duration=1.370300ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.027150ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.077799ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.421947ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
DDCTransactionId142DEA3045D3FA97C9A35D944A96EDA9_186, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_D5542AFE4886708885DF42B1BE8F6__E8E1BDB0D057288DAED17D58CD776918028D2DCF, StartTime=2015.10.28-21.50.30, HierarchicalDDC, Duration=0.012580ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
DDCTransactionId79170BB74F039421735FECA97D7FEE24_27, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_D5542AFE4886708885DF42B1BE8F6__E8E1BDB0D057288DAED17D58CD776918028D2DCF, StartTime=2015.10.28-21.50.30, HierarchicalDDC, DataSize=2244 bytes, Retrieved=true, Duration=0.715774ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
DDCTransactionId9ACCB24B44708920CE30EFA2EAB2C8D2_27, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_D5542AFE4886708885DF42B1BE8F6__E1EF18F9937084B0C07D23A905483B754F02B379, StartTime=2015.10.28-21.50.30, HierarchicalDDC, DataSize=4358 bytes, Retrieved=true, Duration=0.075486ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
SavePackageTransactionId0C4E613F4F94112F3F4F8EAB38F7A2F8_170, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/MobileResources/HUD/MobileHUDButton2_off.uasset, FlushAsyncLoading=0.009272ms, FlushStreamingFunc=0.003308ms, BlockTillAllRequestsFinished=0.003312ms, ResetLoadersForSaveUnMarkAllObjects=0.081442ms, TagPackageExports=0.048999ms, BeginCacheForCookedPlatformData=0.036418ms, SerializeImports=0.053965ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.003640ms, SerializeSummary=0.007946ms, SerializeNames=0.015229ms, SerializeGatherableTextData=0.001658ms, BuildExportMap=0.008937ms, SortExportsNonSeekfree=0.003971ms, SortExportsSeekfreeConstructor=0.009272ms, SortExportsSeekfreeInner=0.156596ms, SortExportsSeekfree=0.002317ms, BuildDependencyMap=0.005629ms, SerializeImportMap=0.002317ms, SerializeExportMap=0.001986ms, SerializeDependencyMap=0.001989ms, SerializeStringAssetReferenceMap=0.001654ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010595ms, SerializeExports=0.049330ms, SerializeBulkData=0.007614ms, AsyncWrite=0.054628ms, UnaccountedTime=0.135407ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
../../../Engine/Content/MobileResources/HUD/AnalogHat.uasset, AllOfLoadPackage_Duration=0.468794ms, AllOfLoadPackage_HitCount=2, ResolveRedirectors_Duration=0.000332ms, ResolveRedirectors_HitCount=2, CacheForCookedPlatformData_Duration=0.666443ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.024498ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.080451ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=2.337687ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
DDCTransactionId142DEA3045D3FA97C9A35D944A96EDA9_187, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_2E1EE3B14D43A62B84881B8F5AAD2__BB99884E9A5449D24496CD2D2CB314E5330C09E0, StartTime=2015.10.28-21.50.30, HierarchicalDDC, Duration=0.014897ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
DDCTransactionId9ACCB24B44708920CE30EFA2EAB2C8D2_28, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_2E1EE3B14D43A62B84881B8F5AAD2__BB99884E9A5449D24496CD2D2CB314E5330C09E0, StartTime=2015.10.28-21.50.30, HierarchicalDDC, DataSize=1882 bytes, Retrieved=true, Duration=0.093691ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
SavePackageTransactionId0C4E613F4F94112F3F4F8EAB38F7A2F8_171, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/MobileResources/HUD/AnalogHat.uasset, FlushAsyncLoading=0.007946ms, FlushStreamingFunc=0.003312ms, BlockTillAllRequestsFinished=0.002649ms, ResetLoadersForSaveUnMarkAllObjects=0.069525ms, TagPackageExports=0.048667ms, BeginCacheForCookedPlatformData=0.036750ms, SerializeImports=0.051975ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.003312ms, SerializeSummary=0.006620ms, SerializeNames=0.013243ms, SerializeGatherableTextData=0.001989ms, BuildExportMap=0.007614ms, SortExportsNonSeekfree=0.003640ms, SortExportsSeekfreeConstructor=0.007946ms, SortExportsSeekfreeInner=0.642277ms, SortExportsSeekfree=0.006951ms, BuildDependencyMap=0.007614ms, SerializeImportMap=0.003640ms, SerializeExportMap=0.002321ms, SerializeDependencyMap=0.001989ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.012912ms, SerializeExports=0.091042ms, SerializeBulkData=0.021521ms, AsyncWrite=0.061247ms, UnaccountedTime=0.138387ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
../../../Engine/Content/MobileResources/T_MobileControls_texture.uasset, AllOfLoadPackage_Duration=0.898853ms, AllOfLoadPackage_HitCount=23, ResolveRedirectors_Duration=0.002980ms, ResolveRedirectors_HitCount=23, CacheForCookedPlatformData_Duration=3.125634ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.027813ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.078794ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.833137ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
DDCTransactionId142DEA3045D3FA97C9A35D944A96EDA9_188, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_119D9D384F916FB5612DEB85B0124__7741C2B795775BFA3104662CBC48EFE5FD9B7782, StartTime=2015.10.28-21.50.30, HierarchicalDDC, Duration=0.012580ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
DDCTransactionId9ACCB24B44708920CE30EFA2EAB2C8D2_29, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_119D9D384F916FB5612DEB85B0124__7741C2B795775BFA3104662CBC48EFE5FD9B7782, StartTime=2015.10.28-21.50.30, HierarchicalDDC, DataSize=6899 bytes, Retrieved=true, Duration=0.100646ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
DDCTransactionId79170BB74F039421735FECA97D7FEE24_28, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_119D9D384F916FB5612DEB85B0124__B6179C1D92F62425940B03B442B5BB2F36D1378A, StartTime=2015.10.28-21.50.30, HierarchicalDDC, DataSize=65799 bytes, Retrieved=true, Duration=0.929315ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
DDCTransactionId79170BB74F039421735FECA97D7FEE24_29, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_119D9D384F916FB5612DEB85B0124__B5858B18ACEB8D7AEB6A29EACA75015ECEE0FAB6, StartTime=2015.10.28-21.50.30, HierarchicalDDC, DataSize=16647 bytes, Retrieved=true, Duration=0.051644ms, RunGuid=RunIDA503BE6348F6EFABDC0AFAB91FFAB906
