DDCTransactionId7DD710DF4B0C2D280045CEA328218379_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.11.24-15.51.22, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.651218ms, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
SavePackageTransactionId92AD2948466682B6C94E05AB6B7EB1FB_197, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Blueprints/2D/Blueprints/Tests/PengSprite2.uasset, FlushAsyncLoading=0.009932ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.002977ms, ResetLoadersForSaveUnMarkAllObjects=0.081446ms, TagPackageExports=0.046019ms, BeginCacheForCookedPlatformData=0.033438ms, SerializeImports=0.049993ms, GatherLocalizableTextData=0.002645ms, MarkNames=0.002980ms, SerializeSummary=0.007287ms, SerializeNames=0.012908ms, SerializeGatherableTextData=0.001989ms, BuildExportMap=0.008274ms, SortExportsNonSeekfree=0.003643ms, SortExportsSeekfreeConstructor=0.009600ms, SortExportsSeekfreeInner=0.145011ms, SortExportsSeekfree=0.002317ms, BuildDependencyMap=0.005957ms, SerializeImportMap=0.003643ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001989ms, SerializeStringAssetReferenceMap=0.001654ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.009932ms, SerializeExports=0.045359ms, SerializeBulkData=0.048995ms, AsyncWrite=0.092369ms, UnaccountedTime=0.140045ms, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Blueprints/2D/Blueprints/Crest/Idle/FlipBooks/Crest_IdleNorthEast.uasset, AllOfLoadPackage_Duration=0.046350ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000332ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.002649ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.037741ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.010263ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=2.091039ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
SavePackageTransactionId92AD2948466682B6C94E05AB6B7EB1FB_198, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Blueprints/2D/Blueprints/Crest/Idle/FlipBooks/Crest_IdleNorthEast.uasset, FlushAsyncLoading=0.012912ms, FlushStreamingFunc=0.004303ms, BlockTillAllRequestsFinished=0.003312ms, ResetLoadersForSaveUnMarkAllObjects=0.170831ms, TagPackageExports=0.009269ms, BeginCacheForCookedPlatformData=0.002980ms, SerializeImports=0.019863ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.004634ms, SerializeSummary=0.007946ms, SerializeNames=0.017218ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.011258ms, SortExportsNonSeekfree=0.003971ms, SortExportsSeekfreeConstructor=0.007614ms, SortExportsSeekfreeInner=0.225127ms, SortExportsSeekfree=0.002980ms, BuildDependencyMap=0.006951ms, SerializeImportMap=0.002649ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001989ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010923ms, SerializeExports=0.008609ms, SerializeBulkData=0.006951ms, AsyncWrite=0.049662ms, UnaccountedTime=0.083100ms, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Blueprints/2D/Blueprints/Crest/Idle/FlipBooks/CrestIdleWest.uasset, AllOfLoadPackage_Duration=0.050321ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000332ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.002317ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.038404ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.006951ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.004465ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
SavePackageTransactionId92AD2948466682B6C94E05AB6B7EB1FB_199, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Blueprints/2D/Blueprints/Crest/Idle/FlipBooks/CrestIdleWest.uasset, FlushAsyncLoading=0.005960ms, FlushStreamingFunc=0.002649ms, BlockTillAllRequestsFinished=0.002317ms, ResetLoadersForSaveUnMarkAllObjects=0.072502ms, TagPackageExports=0.008278ms, BeginCacheForCookedPlatformData=0.002649ms, SerializeImports=0.014238ms, GatherLocalizableTextData=0.002317ms, MarkNames=0.004303ms, SerializeSummary=0.005960ms, SerializeNames=0.014566ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.009272ms, SortExportsNonSeekfree=0.003308ms, SortExportsSeekfreeConstructor=0.006292ms, SortExportsSeekfreeInner=0.183742ms, SortExportsSeekfree=0.003312ms, BuildDependencyMap=0.004966ms, SerializeImportMap=0.002317ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001654ms, SerializeStringAssetReferenceMap=0.001658ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.009600ms, SerializeExports=0.007283ms, SerializeBulkData=0.006624ms, AsyncWrite=0.044033ms, UnaccountedTime=0.066876ms, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Blueprints/2D/Blueprints/Crest/Idle/FlipBooks/CrestIdleNorth.uasset, AllOfLoadPackage_Duration=0.047676ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000000ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.001654ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.018869ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.006951ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.002152ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
SavePackageTransactionId92AD2948466682B6C94E05AB6B7EB1FB_200, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Blueprints/2D/Blueprints/Crest/Idle/FlipBooks/CrestIdleNorth.uasset, FlushAsyncLoading=0.005297ms, FlushStreamingFunc=0.002649ms, BlockTillAllRequestsFinished=0.001986ms, ResetLoadersForSaveUnMarkAllObjects=0.069525ms, TagPackageExports=0.008609ms, BeginCacheForCookedPlatformData=0.002980ms, SerializeImports=0.013571ms, GatherLocalizableTextData=0.002317ms, MarkNames=0.004306ms, SerializeSummary=0.005629ms, SerializeNames=0.014566ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.008941ms, SortExportsNonSeekfree=0.003308ms, SortExportsSeekfreeConstructor=0.006292ms, SortExportsSeekfreeInner=0.179771ms, SortExportsSeekfree=0.002980ms, BuildDependencyMap=0.004966ms, SerializeImportMap=0.002317ms, SerializeExportMap=0.001986ms, SerializeDependencyMap=0.001654ms, SerializeStringAssetReferenceMap=0.001654ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011258ms, SerializeExports=0.007283ms, SerializeBulkData=0.006624ms, AsyncWrite=0.055619ms, UnaccountedTime=0.061579ms, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Blueprints/2D/Blueprints/Crest/Idle/FlipBooks/CrestIdleEast.uasset, AllOfLoadPackage_Duration=0.045687ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000000ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.001658ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.020526ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.007279ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=0.983611ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
SavePackageTransactionId92AD2948466682B6C94E05AB6B7EB1FB_201, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Blueprints/2D/Blueprints/Crest/Idle/FlipBooks/CrestIdleEast.uasset, FlushAsyncLoading=0.005297ms, FlushStreamingFunc=0.002317ms, BlockTillAllRequestsFinished=0.001986ms, ResetLoadersForSaveUnMarkAllObjects=0.070188ms, TagPackageExports=0.008609ms, BeginCacheForCookedPlatformData=0.002649ms, SerializeImports=0.013575ms, GatherLocalizableTextData=0.002317ms, MarkNames=0.004303ms, SerializeSummary=0.005629ms, SerializeNames=0.014234ms, SerializeGatherableTextData=0.001658ms, BuildExportMap=0.009269ms, SortExportsNonSeekfree=0.002980ms, SortExportsSeekfreeConstructor=0.006620ms, SortExportsSeekfreeInner=0.180434ms, SortExportsSeekfree=0.002980ms, BuildDependencyMap=0.004634ms, SerializeImportMap=0.002317ms, SerializeExportMap=0.001986ms, SerializeDependencyMap=0.001654ms, SerializeStringAssetReferenceMap=0.001658ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.009269ms, SerializeExports=0.007283ms, SerializeBulkData=0.006292ms, AsyncWrite=0.042375ms, UnaccountedTime=0.059925ms, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Blueprints/2D/Blueprints/Crest/Idle/Crest_IdleSouthWest.uasset, AllOfLoadPackage_Duration=0.470452ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000332ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.001654ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.022184ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.007283ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=0.502892ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
SavePackageTransactionId92AD2948466682B6C94E05AB6B7EB1FB_202, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Blueprints/2D/Blueprints/Crest/Idle/Crest_IdleSouthWest.uasset, FlushAsyncLoading=0.005629ms, FlushStreamingFunc=0.002649ms, BlockTillAllRequestsFinished=0.001986ms, ResetLoadersForSaveUnMarkAllObjects=0.056613ms, TagPackageExports=0.004966ms, BeginCacheForCookedPlatformData=0.002317ms, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Blueprints/2D/Blueprints/Crest/Idle/Crest_IdleSouthEast.uasset, AllOfLoadPackage_Duration=0.399932ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000000ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.001654ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.024170ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.006951ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.030620ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
SavePackageTransactionId92AD2948466682B6C94E05AB6B7EB1FB_203, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Blueprints/2D/Blueprints/Crest/Idle/Crest_IdleSouthEast.uasset, FlushAsyncLoading=0.007287ms, FlushStreamingFunc=0.003308ms, BlockTillAllRequestsFinished=0.001986ms, ResetLoadersForSaveUnMarkAllObjects=0.061911ms, TagPackageExports=0.004966ms, BeginCacheForCookedPlatformData=0.002317ms, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Blueprints/2D/Blueprints/Crest/Idle/Crest_IdleNorthWest.uasset, AllOfLoadPackage_Duration=0.424433ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000332ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.001654ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.026818ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.006620ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=0.465818ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
SavePackageTransactionId92AD2948466682B6C94E05AB6B7EB1FB_204, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Blueprints/2D/Blueprints/Crest/Idle/Crest_IdleNorthWest.uasset, FlushAsyncLoading=0.006620ms, FlushStreamingFunc=0.002649ms, BlockTillAllRequestsFinished=0.001986ms, ResetLoadersForSaveUnMarkAllObjects=0.059262ms, TagPackageExports=0.004966ms, BeginCacheForCookedPlatformData=0.002649ms, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Blueprints/2D/Blueprints/Crest/Idle/Crest_IdleNorthEast.uasset, AllOfLoadPackage_Duration=0.411522ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000332ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.000995ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.026155ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.008937ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.046512ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
SavePackageTransactionId92AD2948466682B6C94E05AB6B7EB1FB_205, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Blueprints/2D/Blueprints/Crest/Idle/Crest_IdleNorthEast.uasset, FlushAsyncLoading=0.007287ms, FlushStreamingFunc=0.002317ms, BlockTillAllRequestsFinished=0.002649ms, ResetLoadersForSaveUnMarkAllObjects=0.058599ms, TagPackageExports=0.004966ms, BeginCacheForCookedPlatformData=0.002317ms, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Blueprints/2D/Blueprints/Crest/Idle/Crest_IdleForward.uasset, AllOfLoadPackage_Duration=0.515811ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000332ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.001658ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.061911ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.009604ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.189206ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
SavePackageTransactionId92AD2948466682B6C94E05AB6B7EB1FB_206, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Blueprints/2D/Blueprints/Crest/Idle/Crest_IdleForward.uasset, FlushAsyncLoading=0.011589ms, FlushStreamingFunc=0.003643ms, BlockTillAllRequestsFinished=0.003308ms, ResetLoadersForSaveUnMarkAllObjects=0.080451ms, TagPackageExports=0.005297ms, BeginCacheForCookedPlatformData=0.002980ms, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Blueprints/2D/Blueprints/Crest/Idle/Crest_Idle0008_Sprite.uasset, AllOfLoadPackage_Duration=0.063896ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000332ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.003643ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.035755ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.008609ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.626216ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
SavePackageTransactionId92AD2948466682B6C94E05AB6B7EB1FB_207, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Blueprints/2D/Blueprints/Crest/Idle/Crest_Idle0008_Sprite.uasset, FlushAsyncLoading=0.005629ms, FlushStreamingFunc=0.002317ms, BlockTillAllRequestsFinished=0.001986ms, ResetLoadersForSaveUnMarkAllObjects=0.077471ms, TagPackageExports=0.019200ms, BeginCacheForCookedPlatformData=0.002980ms, SerializeImports=0.035092ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.004966ms, SerializeSummary=0.018872ms, SerializeNames=0.054296ms, SerializeGatherableTextData=0.002649ms, BuildExportMap=0.021517ms, SortExportsNonSeekfree=0.006624ms, SortExportsSeekfreeConstructor=0.007946ms, SortExportsSeekfreeInner=0.482038ms, SortExportsSeekfree=0.003308ms, BuildDependencyMap=0.007614ms, SerializeImportMap=0.003312ms, SerializeExportMap=0.002649ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011258ms, SerializeExports=0.020854ms, SerializeBulkData=0.008278ms, AsyncWrite=0.047013ms, UnaccountedTime=0.069853ms, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Blueprints/2D/Blueprints/Crest/Idle/Crest_Idle0008.uasset, AllOfLoadPackage_Duration=27.178261ms, AllOfLoadPackage_HitCount=828, ResolveRedirectors_Duration=0.067871ms, ResolveRedirectors_HitCount=828, CacheForCookedPlatformData_Duration=93.789224ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.052311ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.120509ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=2.895869ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
DDCTransactionId7DD710DF4B0C2D280045CEA328218379_264, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_EBF234264F21920C7D58628E92BBC__060E5EB35343384F66D89C13A7EA9DDCD062A0D3, StartTime=2015.11.24-15.51.33, HierarchicalDDC, Duration=0.086740ms, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
DDCTransactionId7DD710DF4B0C2D280045CEA328218379_265, CachedDataProbablyExists, Parent=DDCTransactionId7DD710DF4B0C2D280045CEA328218379_264, StartTime=2015.11.24-15.51.33, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.065882ms, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
DDCTransactionId483C1F224C0441F8B09C1DA8AC135E24_41, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_EBF234264F21920C7D58628E92BBC__060E5EB35343384F66D89C13A7EA9DDCD062A0D3, StartTime=2015.11.24-15.51.33, HierarchicalDDC, DataSize=7196 bytes, Retrieved=true, Duration=0.182088ms, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
DDCTransactionId483C1F224C0441F8B09C1DA8AC135E24_42, CachedDataProbablyExists, Parent=DDCTransactionId483C1F224C0441F8B09C1DA8AC135E24_41, StartTime=2015.11.24-15.51.33, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.052642ms, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
DDCTransactionId483C1F224C0441F8B09C1DA8AC135E24_43, GetCachedData, Parent=DDCTransactionId483C1F224C0441F8B09C1DA8AC135E24_41, StartTime=2015.11.24-15.51.33, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.091705ms, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
DDCTransactionId483C1F224C0441F8B09C1DA8AC135E24_44, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_EBF234264F21920C7D58628E92BBC__09931479DBA6E91FF664B1C24EE9FCFE2DEA1D13, StartTime=2015.11.24-15.51.33, HierarchicalDDC, DataSize=1048841 bytes, Retrieved=true, Duration=1.537818ms, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
DDCTransactionId483C1F224C0441F8B09C1DA8AC135E24_45, CachedDataProbablyExists, Parent=DDCTransactionId483C1F224C0441F8B09C1DA8AC135E24_44, StartTime=2015.11.24-15.51.33, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.047673ms, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
DDCTransactionId483C1F224C0441F8B09C1DA8AC135E24_46, GetCachedData, Parent=DDCTransactionId483C1F224C0441F8B09C1DA8AC135E24_44, StartTime=2015.11.24-15.51.33, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.510179ms, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
DDCTransactionIdD9ABAEF944E30665EA6A2A982335087F_42, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_EBF234264F21920C7D58628E92BBC__C693FA228B5B17BECF25E49FB5237A2EACF2B1EB, StartTime=2015.11.24-15.51.33, HierarchicalDDC, DataSize=262407 bytes, Retrieved=true, Duration=0.530373ms, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
DDCTransactionIdD9ABAEF944E30665EA6A2A982335087F_43, CachedDataProbablyExists, Parent=DDCTransactionIdD9ABAEF944E30665EA6A2A982335087F_42, StartTime=2015.11.24-15.51.33, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.051979ms, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
DDCTransactionIdD9ABAEF944E30665EA6A2A982335087F_44, GetCachedData, Parent=DDCTransactionIdD9ABAEF944E30665EA6A2A982335087F_42, StartTime=2015.11.24-15.51.33, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.251945ms, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
DDCTransactionIdD9ABAEF944E30665EA6A2A982335087F_45, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_EBF234264F21920C7D58628E92BBC__A330415538A9B758D3CE6FE128538195735CA8D3, StartTime=2015.11.24-15.51.33, HierarchicalDDC, DataSize=65799 bytes, Retrieved=true, Duration=0.273798ms, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
DDCTransactionIdD9ABAEF944E30665EA6A2A982335087F_46, CachedDataProbablyExists, Parent=DDCTransactionIdD9ABAEF944E30665EA6A2A982335087F_45, StartTime=2015.11.24-15.51.33, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.073168ms, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
DDCTransactionIdD9ABAEF944E30665EA6A2A982335087F_47, GetCachedData, Parent=DDCTransactionIdD9ABAEF944E30665EA6A2A982335087F_45, StartTime=2015.11.24-15.51.33, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.104949ms, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
DDCTransactionIdD9ABAEF944E30665EA6A2A982335087F_48, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_EBF234264F21920C7D58628E92BBC__406E3FE67F65C121C0E6FD2F2A22BE2F3D06995B, StartTime=2015.11.24-15.51.33, HierarchicalDDC, DataSize=16647 bytes, Retrieved=true, Duration=0.168514ms, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
DDCTransactionIdD9ABAEF944E30665EA6A2A982335087F_49, CachedDataProbablyExists, Parent=DDCTransactionIdD9ABAEF944E30665EA6A2A982335087F_48, StartTime=2015.11.24-15.51.33, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.046350ms, RunGuid=RunIDBD9BBB7642164E64D71F59A18D020CCA
