DDCTransactionId99A2E8ED480105C676BC199D286565EE_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.10.26-13.56.38, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.488330ms, RunGuid=RunID7DC4DEC2481B5DDE5DE9C8ADB718036D
SavePackageTransactionId96AA957848B224D81CB218A4BD9270B5_184, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/MobileResources/HUD/MobileHUDButton3.uasset, FlushAsyncLoading=0.008605ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.003312ms, ResetLoadersForSaveUnMarkAllObjects=0.104286ms, TagPackageExports=0.051647ms, BeginCacheForCookedPlatformData=0.037078ms, SerializeImports=0.085749ms, GatherLocalizableTextData=0.003308ms, MarkNames=0.003312ms, SerializeSummary=0.007946ms, SerializeNames=0.014897ms, SerializeGatherableTextData=0.001658ms, BuildExportMap=0.008937ms, SortExportsNonSeekfree=0.003975ms, SortExportsSeekfreeConstructor=0.009932ms, SortExportsSeekfreeInner=0.165202ms, SortExportsSeekfree=0.002317ms, BuildDependencyMap=0.005297ms, SerializeImportMap=0.003308ms, SerializeExportMap=0.002649ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001989ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.012580ms, SerializeExports=0.121832ms, SerializeBulkData=0.011589ms, AsyncWrite=0.056945ms, UnaccountedTime=6.821372ms, RunGuid=RunID7DC4DEC2481B5DDE5DE9C8ADB718036D
../../../Engine/Content/MobileResources/HUD/MobileHUDButton2_off.uasset, AllOfLoadPackage_Duration=0.578713ms, AllOfLoadPackage_HitCount=4, ResolveRedirectors_Duration=0.000663ms, ResolveRedirectors_HitCount=4, CacheForCookedPlatformData_Duration=0.493295ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.031784ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.079125ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=2.351925ms, SaveCookedPackage_HitCount=1, RunGuid=RunID7DC4DEC2481B5DDE5DE9C8ADB718036D
DDCTransactionId99A2E8ED480105C676BC199D286565EE_205, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_D5542AFE4886708885DF42B1BE8F6__E8E1BDB0D057288DAED17D58CD776918028D2DCF, StartTime=2015.10.26-13.56.50, HierarchicalDDC, Duration=0.013240ms, RunGuid=RunID7DC4DEC2481B5DDE5DE9C8ADB718036D
DDCTransactionId66243E9148F1279B098B819F48B52597_36, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_D5542AFE4886708885DF42B1BE8F6__E8E1BDB0D057288DAED17D58CD776918028D2DCF, StartTime=2015.10.26-13.56.50, HierarchicalDDC, DataSize=2244 bytes, Retrieved=true, Duration=0.098992ms, RunGuid=RunID7DC4DEC2481B5DDE5DE9C8ADB718036D
DDCTransactionIdCCC67D4D4F3E331AFCCA46A386C42E87_21, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_D5542AFE4886708885DF42B1BE8F6__E1EF18F9937084B0C07D23A905483B754F02B379, StartTime=2015.10.26-13.56.50, HierarchicalDDC, DataSize=4358 bytes, Retrieved=true, Duration=0.105944ms, RunGuid=RunID7DC4DEC2481B5DDE5DE9C8ADB718036D
SavePackageTransactionId96AA957848B224D81CB218A4BD9270B5_185, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/MobileResources/HUD/MobileHUDButton2_off.uasset, FlushAsyncLoading=0.006951ms, FlushStreamingFunc=0.003312ms, BlockTillAllRequestsFinished=0.002649ms, ResetLoadersForSaveUnMarkAllObjects=0.166859ms, TagPackageExports=0.050321ms, BeginCacheForCookedPlatformData=0.037741ms, SerializeImports=0.296641ms, GatherLocalizableTextData=0.003308ms, MarkNames=0.003643ms, SerializeSummary=0.007946ms, SerializeNames=0.015229ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.008609ms, SortExportsNonSeekfree=0.004303ms, SortExportsSeekfreeConstructor=0.009604ms, SortExportsSeekfreeInner=0.619099ms, SortExportsSeekfree=0.003643ms, BuildDependencyMap=0.007283ms, SerializeImportMap=0.002652ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011917ms, SerializeExports=0.053305ms, SerializeBulkData=0.007942ms, AsyncWrite=0.058599ms, UnaccountedTime=0.142027ms, RunGuid=RunID7DC4DEC2481B5DDE5DE9C8ADB718036D
../../../Engine/Content/MobileResources/HUD/DefaultVirtualJoysticks.uasset, AllOfLoadPackage_Duration=1.279917ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000332ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.001986ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.036087ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.009600ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.099482ms, SaveCookedPackage_HitCount=1, RunGuid=RunID7DC4DEC2481B5DDE5DE9C8ADB718036D
SavePackageTransactionId96AA957848B224D81CB218A4BD9270B5_186, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/MobileResources/HUD/DefaultVirtualJoysticks.uasset, FlushAsyncLoading=0.009932ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.002980ms, ResetLoadersForSaveUnMarkAllObjects=0.069194ms, TagPackageExports=0.011917ms, BeginCacheForCookedPlatformData=0.002649ms, SerializeImports=0.026815ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.004306ms, SerializeSummary=0.007614ms, SerializeNames=0.028141ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.019535ms, SortExportsNonSeekfree=0.003971ms, SortExportsSeekfreeConstructor=0.007614ms, SortExportsSeekfreeInner=0.135738ms, SortExportsSeekfree=0.002980ms, BuildDependencyMap=0.005960ms, SerializeImportMap=0.002649ms, SerializeExportMap=0.001986ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001658ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.009600ms, SerializeExports=0.013903ms, SerializeBulkData=0.007287ms, AsyncWrite=0.048667ms, UnaccountedTime=0.067208ms, RunGuid=RunID7DC4DEC2481B5DDE5DE9C8ADB718036D
../../../Engine/Content/MobileResources/HUD/AnalogHat.uasset, AllOfLoadPackage_Duration=0.447605ms, AllOfLoadPackage_HitCount=2, ResolveRedirectors_Duration=0.000000ms, ResolveRedirectors_HitCount=2, CacheForCookedPlatformData_Duration=0.295311ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.027478ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.077799ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.969539ms, SaveCookedPackage_HitCount=1, RunGuid=RunID7DC4DEC2481B5DDE5DE9C8ADB718036D
DDCTransactionId99A2E8ED480105C676BC199D286565EE_206, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_2E1EE3B14D43A62B84881B8F5AAD2__BB99884E9A5449D24496CD2D2CB314E5330C09E0, StartTime=2015.10.26-13.56.50, HierarchicalDDC, Duration=0.015229ms, RunGuid=RunID7DC4DEC2481B5DDE5DE9C8ADB718036D
DDCTransactionId66243E9148F1279B098B819F48B52597_37, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_2E1EE3B14D43A62B84881B8F5AAD2__BB99884E9A5449D24496CD2D2CB314E5330C09E0, StartTime=2015.10.26-13.56.50, HierarchicalDDC, DataSize=1882 bytes, Retrieved=true, Duration=0.100978ms, RunGuid=RunID7DC4DEC2481B5DDE5DE9C8ADB718036D
SavePackageTransactionId96AA957848B224D81CB218A4BD9270B5_187, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/MobileResources/HUD/AnalogHat.uasset, FlushAsyncLoading=0.009600ms, FlushStreamingFunc=0.003643ms, BlockTillAllRequestsFinished=0.002649ms, ResetLoadersForSaveUnMarkAllObjects=0.076808ms, TagPackageExports=0.048999ms, BeginCacheForCookedPlatformData=0.036418ms, SerializeImports=0.053301ms, GatherLocalizableTextData=0.002317ms, MarkNames=0.003312ms, SerializeSummary=0.006951ms, SerializeNames=0.014238ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.008609ms, SortExportsNonSeekfree=0.003971ms, SortExportsSeekfreeConstructor=0.009272ms, SortExportsSeekfreeInner=0.154607ms, SortExportsSeekfree=0.001989ms, BuildDependencyMap=0.005297ms, SerializeImportMap=0.002649ms, SerializeExportMap=0.001986ms, SerializeDependencyMap=0.001989ms, SerializeStringAssetReferenceMap=0.001654ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.009600ms, SerializeExports=0.047345ms, SerializeBulkData=0.007614ms, AsyncWrite=0.048336ms, UnaccountedTime=0.127465ms, RunGuid=RunID7DC4DEC2481B5DDE5DE9C8ADB718036D
../../../Engine/Content/MobileResources/T_MobileControls_texture.uasset, AllOfLoadPackage_Duration=0.603877ms, AllOfLoadPackage_HitCount=6, ResolveRedirectors_Duration=0.000000ms, ResolveRedirectors_HitCount=6, CacheForCookedPlatformData_Duration=0.674721ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.032112ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.081450ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=2.104945ms, SaveCookedPackage_HitCount=1, RunGuid=RunID7DC4DEC2481B5DDE5DE9C8ADB718036D
DDCTransactionId99A2E8ED480105C676BC199D286565EE_207, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_119D9D384F916FB5612DEB85B0124__7741C2B795775BFA3104662CBC48EFE5FD9B7782, StartTime=2015.10.26-13.56.50, HierarchicalDDC, Duration=0.012580ms, RunGuid=RunID7DC4DEC2481B5DDE5DE9C8ADB718036D
DDCTransactionIdCCC67D4D4F3E331AFCCA46A386C42E87_22, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_119D9D384F916FB5612DEB85B0124__7741C2B795775BFA3104662CBC48EFE5FD9B7782, StartTime=2015.10.26-13.56.50, HierarchicalDDC, DataSize=6899 bytes, Retrieved=true, Duration=0.097997ms, RunGuid=RunID7DC4DEC2481B5DDE5DE9C8ADB718036D
DDCTransactionId66243E9148F1279B098B819F48B52597_38, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_119D9D384F916FB5612DEB85B0124__CE9E8C2753F09B87FABEC48764BCDF5C0418506D, StartTime=2015.10.26-13.56.50, HierarchicalDDC, DataSize=262407 bytes, Retrieved=true, Duration=0.280414ms, RunGuid=RunID7DC4DEC2481B5DDE5DE9C8ADB718036D
DDCTransactionId998CA4B148CE63FB63BE4F8B712D5E15_36, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_119D9D384F916FB5612DEB85B0124__B6179C1D92F62425940B03B442B5BB2F36D1378A, StartTime=2015.10.26-13.56.50, HierarchicalDDC, DataSize=65799 bytes, Retrieved=true, Duration=0.108924ms, RunGuid=RunID7DC4DEC2481B5DDE5DE9C8ADB718036D
DDCTransactionId998CA4B148CE63FB63BE4F8B712D5E15_37, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_119D9D384F916FB5612DEB85B0124__B5858B18ACEB8D7AEB6A29EACA75015ECEE0FAB6, StartTime=2015.10.26-13.56.50, HierarchicalDDC, DataSize=16647 bytes, Retrieved=true, Duration=0.049662ms, RunGuid=RunID7DC4DEC2481B5DDE5DE9C8ADB718036D
SavePackageTransactionId96AA957848B224D81CB218A4BD9270B5_188, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/MobileResources/T_MobileControls_texture.uasset, FlushAsyncLoading=0.006620ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.002649ms, ResetLoadersForSaveUnMarkAllObjects=0.073496ms, TagPackageExports=0.048336ms, BeginCacheForCookedPlatformData=0.036087ms, SerializeImports=0.051975ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.003975ms, SerializeSummary=0.006620ms, SerializeNames=0.017878ms, SerializeGatherableTextData=0.001658ms, BuildExportMap=0.009600ms, SortExportsNonSeekfree=0.003971ms, SortExportsSeekfreeConstructor=0.008609ms, SortExportsSeekfreeInner=0.148650ms, SortExportsSeekfree=0.002317ms, BuildDependencyMap=0.004966ms, SerializeImportMap=0.002317ms, SerializeExportMap=0.001989ms, SerializeDependencyMap=0.001658ms, SerializeStringAssetReferenceMap=0.001654ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.009600ms, SerializeExports=0.085417ms, SerializeBulkData=0.008937ms, AsyncWrite=0.093028ms, UnaccountedTime=0.144016ms, RunGuid=RunID7DC4DEC2481B5DDE5DE9C8ADB718036D
C:/Users/Matt/Documents/Unreal Projects/MyProject19/Content/ThirdPersonBP/Blueprints/ThirdPersonCharacter.uasset, AllOfLoadPackage_Duration=0.050653ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000328ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.408869ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.034101ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.550900ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=50.800744ms, SaveCookedPackage_HitCount=1, RunGuid=RunID7DC4DEC2481B5DDE5DE9C8ADB718036D
SavePackageTransactionId96AA957848B224D81CB218A4BD9270B5_189, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/ThirdPersonBP/Blueprints/ThirdPersonCharacter.uasset, FlushAsyncLoading=0.010595ms, FlushStreamingFunc=0.003640ms, BlockTillAllRequestsFinished=0.003312ms, ResetLoadersForSaveUnMarkAllObjects=0.182752ms, TagPackageExports=16.108553ms, BeginCacheForCookedPlatformData=0.026818ms, SerializeImports=0.992548ms, GatherLocalizableTextData=0.005629ms, MarkNames=0.042044ms, SerializeSummary=0.011589ms, SerializeNames=0.195000ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.429068ms, SortExportsNonSeekfree=1.704350ms, SortExportsSeekfreeConstructor=0.014234ms, SortExportsSeekfreeInner=9.485163ms, SortExportsSeekfree=0.010926ms, BuildDependencyMap=0.055287ms, SerializeImportMap=0.016887ms, SerializeExportMap=0.019863ms, SerializeDependencyMap=0.009600ms, SerializeStringAssetReferenceMap=0.002649ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.022512ms, SerializeExports=0.460520ms, SerializeBulkData=0.014234ms, AsyncWrite=0.093032ms, UnaccountedTime=0.161894ms, RunGuid=RunID7DC4DEC2481B5DDE5DE9C8ADB718036D
C:/Users/Matt/Documents/Unreal Projects/MyProject19/Content/ThirdPersonBP/ThirdPersonOverview.uasset, AllOfLoadPackage_Duration=39.296053ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.002649ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.003975ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.032444ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.011921ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=2.026483ms, SaveCookedPackage_HitCount=1, RunGuid=RunID7DC4DEC2481B5DDE5DE9C8ADB718036D
SavePackageTransactionId96AA957848B224D81CB218A4BD9270B5_190, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/ThirdPersonBP/ThirdPersonOverview.uasset, FlushAsyncLoading=0.009932ms, FlushStreamingFunc=0.002649ms, BlockTillAllRequestsFinished=0.003312ms, ResetLoadersForSaveUnMarkAllObjects=0.091374ms, TagPackageExports=0.146333ms, BeginCacheForCookedPlatformData=0.004634ms, SerializeImports=0.144348ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.004966ms, SerializeSummary=0.008274ms, SerializeNames=0.072505ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.019204ms, SortExportsNonSeekfree=0.005297ms, SortExportsSeekfreeConstructor=0.008278ms, SortExportsSeekfreeInner=0.289023ms, SortExportsSeekfree=0.003971ms, BuildDependencyMap=0.007946ms, SerializeImportMap=0.003312ms, SerializeExportMap=0.002649ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010595ms, SerializeExports=0.152290ms, SerializeBulkData=0.008278ms, AsyncWrite=0.056945ms, UnaccountedTime=0.074822ms, RunGuid=RunID7DC4DEC2481B5DDE5DE9C8ADB718036D
DDCTransactionId99A2E8ED480105C676BC199D286565EE_208, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf990A4C19__1A74463DA57E6C44FBA8A73C6F0CA361E4D290B0, StartTime=2015.10.26-13.56.50, HierarchicalDDC, DataSize=140822 bytes, Retrieved=true, Duration=0.373781ms, RunGuid=RunID7DC4DEC2481B5DDE5DE9C8ADB718036D
DDCTransactionId99A2E8ED480105C676BC199D286565EE_209, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBuf990A4C19__0EC08B54FB28CC4EB1A62C1CD2819717761A6242, StartTime=2015.10.26-13.56.50, HierarchicalDDC, DataSize=109092 bytes, Retrieved=true, Duration=0.285383ms, RunGuid=RunID7DC4DEC2481B5DDE5DE9C8ADB718036D
DDCTransactionId99A2E8ED480105C676BC199D286565EE_210, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_36__27246AA70E1A48788DD9642089772A69C007A779, StartTime=2015.10.26-13.56.50, HierarchicalDDC, DataSize=3129 bytes, Retrieved=true, Duration=0.079125ms, RunGuid=RunID7DC4DEC2481B5DDE5DE9C8ADB718036D
DDCTransactionId99A2E8ED480105C676BC199D286565EE_211, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_1946E97046D56F65528AFD8120B39B2__F9F8DA9D4173399B25FFE81BB44465579D3AEA24, StartTime=2015.10.26-13.56.50, HierarchicalDDC, DataSize=1040 bytes, Retrieved=true, Duration=0.066213ms, RunGuid=RunID7DC4DEC2481B5DDE5DE9C8ADB718036D
DDCTransactionId99A2E8ED480105C676BC199D286565EE_212, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_1946E97046D56F655__F5A9E0C7C2CE78DCDC264B1CBFD4130742684CCF, StartTime=2015.10.26-13.56.50, HierarchicalDDC, DataSize=1741 bytes, Retrieved=true, Duration=0.062570ms, RunGuid=RunID7DC4DEC2481B5DDE5DE9C8ADB718036D
C:/Users/Matt/Documents/Unreal Projects/MyProject19/Content/ThirdPerson/Meshes/RightArm_StaticMesh.uasset, AllOfLoadPackage_Duration=9.803321ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000328ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.004966ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.034101ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.011258ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.932126ms, SaveCookedPackage_HitCount=1, RunGuid=RunID7DC4DEC2481B5DDE5DE9C8ADB718036D
SavePackageTransactionId96AA957848B224D81CB218A4BD9270B5_191, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/ThirdPerson/Meshes/RightArm_StaticMesh.uasset, FlushAsyncLoading=0.008609ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.003308ms, ResetLoadersForSaveUnMarkAllObjects=0.141367ms, TagPackageExports=0.049330ms, BeginCacheForCookedPlatformData=0.003640ms, SerializeImports=0.066549ms, GatherLocalizableTextData=0.002977ms, MarkNames=0.004966ms, SerializeSummary=0.008609ms, SerializeNames=0.033438ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.016887ms, SortExportsNonSeekfree=0.007614ms, SortExportsSeekfreeConstructor=0.008274ms, SortExportsSeekfreeInner=0.624731ms, SortExportsSeekfree=0.002980ms, BuildDependencyMap=0.007614ms, SerializeImportMap=0.003312ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.013243ms, SerializeExports=0.055950ms, SerializeBulkData=0.008278ms, AsyncWrite=0.055950ms, UnaccountedTime=0.087734ms, RunGuid=RunID7DC4DEC2481B5DDE5DE9C8ADB718036D
DDCTransactionId99A2E8ED480105C676BC199D286565EE_213, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_21__FD6F5A4244842899688BEC8BF9C8EA88E837F109, StartTime=2015.10.26-13.56.50, HierarchicalDDC, DataSize=2801 bytes, Retrieved=true, Duration=0.156596ms, RunGuid=RunID7DC4DEC2481B5DDE5DE9C8ADB718036D
DDCTransactionId99A2E8ED480105C676BC199D286565EE_214, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_C5E423444BFA4DBBB685A785295C14D__BE254BDD896B7E552D964E48C2E2C91160D0E297, StartTime=2015.10.26-13.56.50, HierarchicalDDC, DataSize=936 bytes, Retrieved=true, Duration=0.072174ms, RunGuid=RunID7DC4DEC2481B5DDE5DE9C8ADB718036D
DDCTransactionId99A2E8ED480105C676BC199D286565EE_215, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_C5E423444BFA4DBBB__2E1EF2A74272A051970F87C6D6FD2DD0B31F4245, StartTime=2015.10.26-13.56.50, HierarchicalDDC, DataSize=1357 bytes, Retrieved=true, Duration=0.062574ms, RunGuid=RunID7DC4DEC2481B5DDE5DE9C8ADB718036D
C:/Users/Matt/Documents/Unreal Projects/MyProject19/Content/ThirdPerson/Meshes/Ramp_StaticMesh.uasset, AllOfLoadPackage_Duration=2.014562ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000332ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.004634ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.030126ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.009935ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.869556ms, SaveCookedPackage_HitCount=1, RunGuid=RunID7DC4DEC2481B5DDE5DE9C8ADB718036D
SavePackageTransactionId96AA957848B224D81CB218A4BD9270B5_192, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/ThirdPerson/Meshes/Ramp_StaticMesh.uasset, FlushAsyncLoading=0.006620ms, FlushStreamingFunc=0.002649ms, BlockTillAllRequestsFinished=0.002649ms, ResetLoadersForSaveUnMarkAllObjects=0.117198ms, TagPackageExports=0.048667ms, BeginCacheForCookedPlatformData=0.003643ms, SerializeImports=0.062902ms, GatherLocalizableTextData=0.003312ms, MarkNames=0.004634ms, SerializeSummary=0.006955ms, SerializeNames=0.031117ms, SerializeGatherableTextData=0.001989ms, BuildExportMap=0.015888ms, SortExportsNonSeekfree=0.007287ms, SortExportsSeekfreeConstructor=0.007946ms, SortExportsSeekfreeInner=0.598572ms, SortExportsSeekfree=0.002980ms, BuildDependencyMap=0.006951ms, SerializeImportMap=0.002977ms, SerializeExportMap=0.002649ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.012580ms, SerializeExports=0.054628ms, SerializeBulkData=0.008278ms, AsyncWrite=0.051647ms, UnaccountedTime=0.070188ms, RunGuid=RunID7DC4DEC2481B5DDE5DE9C8ADB718036D
C:/Users/Matt/Documents/Unreal Projects/MyProject19/Content/ThirdPerson/Meshes/RampMaterial.uasset, AllOfLoadPackage_Duration=0.036746ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000332ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.007283ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.020526ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.014897ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=3.899015ms, SaveCookedPackage_HitCount=1, RunGuid=RunID7DC4DEC2481B5DDE5DE9C8ADB718036D
