DDCTransactionIdE52F2D6B4BD7FA11CC0730BA49B9399D_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.11.29-16.49.37, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.705179ms, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
SavePackageTransactionId2E5EB3F84BB5A11FC8E16F911E7704C9_235, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Geometry/Meshes/1M_Cube_Chamfer.uasset, FlushAsyncLoading=0.008941ms, FlushStreamingFunc=0.002649ms, BlockTillAllRequestsFinished=0.003308ms, ResetLoadersForSaveUnMarkAllObjects=0.116870ms, TagPackageExports=0.048667ms, BeginCacheForCookedPlatformData=0.003643ms, SerializeImports=0.063896ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.004634ms, SerializeSummary=0.007614ms, SerializeNames=0.029467ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.016883ms, SortExportsNonSeekfree=0.007283ms, SortExportsSeekfreeConstructor=0.007946ms, SortExportsSeekfreeInner=0.619102ms, SortExportsSeekfree=0.002980ms, BuildDependencyMap=0.007614ms, SerializeImportMap=0.002980ms, SerializeExportMap=0.002980ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.002317ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.013575ms, SerializeExports=0.058930ms, SerializeBulkData=0.008605ms, AsyncWrite=0.050984ms, UnaccountedTime=0.069525ms, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
DDCTransactionIdE52F2D6B4BD7FA11CC0730BA49B9399D_305, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_8F__FD93DB66786843C43455E07C0047B60A0AFA33F2, StartTime=2015.11.29-16.49.50, HierarchicalDDC, DataSize=1817 bytes, Retrieved=true, Duration=0.089057ms, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
DDCTransactionIdE52F2D6B4BD7FA11CC0730BA49B9399D_306, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_86B743CE46BEC7BF68209087B83478B__634FD84F81F548B399FA71EE019BE3859D4C1F20, StartTime=2015.11.29-16.49.50, HierarchicalDDC, DataSize=1722 bytes, Retrieved=true, Duration=0.077803ms, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
DDCTransactionIdE52F2D6B4BD7FA11CC0730BA49B9399D_307, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_86B743CE46BEC7BF6__72513EFDF8BF0C26817E8788025CDD710D14D01A, StartTime=2015.11.29-16.49.50, HierarchicalDDC, DataSize=829 bytes, Retrieved=true, Duration=0.061911ms, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Geometry/Meshes/1M_Cube.uasset, AllOfLoadPackage_Duration=2.139375ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000000ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.003312ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.045687ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.015233ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=35.697319ms, SaveCookedPackage_HitCount=1, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
SavePackageTransactionId2E5EB3F84BB5A11FC8E16F911E7704C9_236, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Geometry/Meshes/1M_Cube.uasset, FlushAsyncLoading=0.018869ms, FlushStreamingFunc=0.006292ms, BlockTillAllRequestsFinished=0.003971ms, ResetLoadersForSaveUnMarkAllObjects=0.161562ms, TagPackageExports=0.048339ms, BeginCacheForCookedPlatformData=0.003971ms, SerializeImports=0.066545ms, GatherLocalizableTextData=0.003312ms, MarkNames=0.004966ms, SerializeSummary=0.009272ms, SerializeNames=0.031117ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.018209ms, SortExportsNonSeekfree=0.007287ms, SortExportsSeekfreeConstructor=0.008274ms, SortExportsSeekfreeInner=0.748552ms, SortExportsSeekfree=0.003312ms, BuildDependencyMap=0.008274ms, SerializeImportMap=0.003640ms, SerializeExportMap=0.002649ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.014238ms, SerializeExports=0.056282ms, SerializeBulkData=0.008609ms, AsyncWrite=0.052311ms, UnaccountedTime=27.108360ms, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
DDCTransactionIdE52F2D6B4BD7FA11CC0730BA49B9399D_308, GetCachedData, CacheKey=Audio_0002_0000_OGG_0001_582BCE21492F5F0317B7309BBAC1D5C3, StartTime=2015.11.29-16.49.51, HierarchicalDDC, DataSize=4813 bytes, Retrieved=true, Duration=0.224132ms, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
DDCTransactionIdE52F2D6B4BD7FA11CC0730BA49B9399D_309, CachedDataProbablyExists, Parent=DDCTransactionIdE52F2D6B4BD7FA11CC0730BA49B9399D_308, StartTime=2015.11.29-16.49.51, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.088397ms, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
DDCTransactionIdE52F2D6B4BD7FA11CC0730BA49B9399D_310, GetCachedData, Parent=DDCTransactionIdE52F2D6B4BD7FA11CC0730BA49B9399D_308, StartTime=2015.11.29-16.49.51, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.100642ms, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Blueprints/UI/YESORNO.uasset, AllOfLoadPackage_Duration=159.418602ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000332ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.139382ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.076145ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.193678ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=18.482659ms, SaveCookedPackage_HitCount=1, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
SavePackageTransactionId2E5EB3F84BB5A11FC8E16F911E7704C9_237, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Blueprints/UI/YESORNO.uasset, FlushAsyncLoading=0.016883ms, FlushStreamingFunc=0.004634ms, BlockTillAllRequestsFinished=0.003643ms, ResetLoadersForSaveUnMarkAllObjects=0.131436ms, TagPackageExports=6.889902ms, BeginCacheForCookedPlatformData=0.021517ms, SerializeImports=0.235725ms, GatherLocalizableTextData=0.007946ms, MarkNames=0.023507ms, SerializeSummary=0.010923ms, SerializeNames=0.103958ms, SerializeGatherableTextData=0.002317ms, BuildExportMap=0.236712ms, SortExportsNonSeekfree=0.154942ms, SortExportsSeekfreeConstructor=0.008941ms, SortExportsSeekfreeInner=1.348447ms, SortExportsSeekfree=0.009935ms, BuildDependencyMap=0.026815ms, SerializeImportMap=0.010595ms, SerializeExportMap=0.008609ms, SerializeDependencyMap=0.003640ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.017218ms, SerializeExports=0.098325ms, SerializeBulkData=0.010595ms, AsyncWrite=0.073828ms, UnaccountedTime=0.153616ms, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Blueprints/UI/TimeMeter.uasset, AllOfLoadPackage_Duration=0.040390ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000332ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.078794ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.048336ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.136402ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=19.772179ms, SaveCookedPackage_HitCount=1, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
SavePackageTransactionId2E5EB3F84BB5A11FC8E16F911E7704C9_238, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Blueprints/UI/TimeMeter.uasset, FlushAsyncLoading=0.012580ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.003640ms, ResetLoadersForSaveUnMarkAllObjects=0.097666ms, TagPackageExports=3.077298ms, BeginCacheForCookedPlatformData=0.011921ms, SerializeImports=0.305243ms, GatherLocalizableTextData=0.003643ms, MarkNames=0.017218ms, SerializeSummary=0.009932ms, SerializeNames=0.081774ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=1.732159ms, SortExportsNonSeekfree=0.308890ms, SortExportsSeekfreeConstructor=0.036083ms, SortExportsSeekfreeInner=1.754675ms, SortExportsSeekfree=0.007946ms, BuildDependencyMap=0.028804ms, SerializeImportMap=0.007283ms, SerializeExportMap=0.022843ms, SerializeDependencyMap=0.004303ms, SerializeStringAssetReferenceMap=0.001989ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.018205ms, SerializeExports=0.152625ms, SerializeBulkData=0.009932ms, AsyncWrite=0.074822ms, UnaccountedTime=8.341316ms, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Blueprints/UI/selector2.uasset, AllOfLoadPackage_Duration=0.104617ms, AllOfLoadPackage_HitCount=3, ResolveRedirectors_Duration=0.000659ms, ResolveRedirectors_HitCount=3, CacheForCookedPlatformData_Duration=0.643931ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.047345ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.072502ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.861610ms, SaveCookedPackage_HitCount=1, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
DDCTransactionIdE52F2D6B4BD7FA11CC0730BA49B9399D_311, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_74A44CC04A05BE36291511B7D985991__782007780842FD08FAD4152D52778B880899A6EE, StartTime=2015.11.29-16.49.51, HierarchicalDDC, Duration=0.086740ms, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
DDCTransactionIdE52F2D6B4BD7FA11CC0730BA49B9399D_312, CachedDataProbablyExists, Parent=DDCTransactionIdE52F2D6B4BD7FA11CC0730BA49B9399D_311, StartTime=2015.11.29-16.49.51, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.060257ms, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
DDCTransactionId329C829C447F3C97F8F3E4B555717E78_84, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_74A44CC04A05BE36291511B7D985991__782007780842FD08FAD4152D52778B880899A6EE, StartTime=2015.11.29-16.49.51, HierarchicalDDC, DataSize=2248 bytes, Retrieved=true, Duration=0.205927ms, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
DDCTransactionId329C829C447F3C97F8F3E4B555717E78_85, CachedDataProbablyExists, Parent=DDCTransactionId329C829C447F3C97F8F3E4B555717E78_84, StartTime=2015.11.29-16.49.51, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.061911ms, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
DDCTransactionId329C829C447F3C97F8F3E4B555717E78_86, GetCachedData, Parent=DDCTransactionId329C829C447F3C97F8F3E4B555717E78_84, StartTime=2015.11.29-16.49.51, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.100974ms, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
SavePackageTransactionId2E5EB3F84BB5A11FC8E16F911E7704C9_239, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Blueprints/UI/selector2.uasset, FlushAsyncLoading=0.007946ms, FlushStreamingFunc=0.003643ms, BlockTillAllRequestsFinished=0.002980ms, ResetLoadersForSaveUnMarkAllObjects=0.081111ms, TagPackageExports=0.047341ms, BeginCacheForCookedPlatformData=0.034101ms, SerializeImports=0.050656ms, GatherLocalizableTextData=0.002645ms, MarkNames=0.003643ms, SerializeSummary=0.008609ms, SerializeNames=0.014234ms, SerializeGatherableTextData=0.001989ms, BuildExportMap=0.008605ms, SortExportsNonSeekfree=0.003643ms, SortExportsSeekfreeConstructor=0.012249ms, SortExportsSeekfreeInner=0.154611ms, SortExportsSeekfree=0.002317ms, BuildDependencyMap=0.006288ms, SerializeImportMap=0.002649ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001989ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.009932ms, SerializeExports=0.044692ms, SerializeBulkData=0.007946ms, AsyncWrite=0.047013ms, UnaccountedTime=0.115212ms, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Blueprints/UI/ListedItem.uasset, AllOfLoadPackage_Duration=0.039726ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000332ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.040721ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.031121ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.062574ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=14.276743ms, SaveCookedPackage_HitCount=1, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
SavePackageTransactionId2E5EB3F84BB5A11FC8E16F911E7704C9_240, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Blueprints/UI/ListedItem.uasset, FlushAsyncLoading=0.009932ms, FlushStreamingFunc=0.003643ms, BlockTillAllRequestsFinished=0.002649ms, ResetLoadersForSaveUnMarkAllObjects=0.080116ms, TagPackageExports=1.230590ms, BeginCacheForCookedPlatformData=0.007614ms, SerializeImports=0.133421ms, GatherLocalizableTextData=0.003308ms, MarkNames=0.012584ms, SerializeSummary=0.010595ms, SerializeNames=0.058599ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.081442ms, SortExportsNonSeekfree=0.070851ms, SortExportsSeekfreeConstructor=0.007942ms, SortExportsSeekfreeInner=1.185894ms, SortExportsSeekfree=0.003643ms, BuildDependencyMap=0.016555ms, SerializeImportMap=0.005297ms, SerializeExportMap=0.005297ms, SerializeDependencyMap=0.002980ms, SerializeStringAssetReferenceMap=0.002317ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.012912ms, SerializeExports=0.056613ms, SerializeBulkData=0.009269ms, AsyncWrite=0.070851ms, UnaccountedTime=7.927477ms, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Blueprints/UI/ListedEnemy.uasset, AllOfLoadPackage_Duration=0.506539ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000332ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.001986ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.051979ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.013575ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=0.669423ms, SaveCookedPackage_HitCount=1, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
SavePackageTransactionId2E5EB3F84BB5A11FC8E16F911E7704C9_241, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Blueprints/UI/ListedEnemy.uasset, FlushAsyncLoading=0.013907ms, FlushStreamingFunc=0.003640ms, BlockTillAllRequestsFinished=0.003643ms, ResetLoadersForSaveUnMarkAllObjects=0.068862ms, TagPackageExports=0.006951ms, BeginCacheForCookedPlatformData=0.002652ms, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Blueprints/UI/IDISPLAYTEXT.uasset, AllOfLoadPackage_Duration=0.047345ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000000ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.396293ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.031780ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.587981ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=58.898393ms, SaveCookedPackage_HitCount=1, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
SavePackageTransactionId2E5EB3F84BB5A11FC8E16F911E7704C9_242, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Blueprints/UI/IDISPLAYTEXT.uasset, FlushAsyncLoading=0.007942ms, FlushStreamingFunc=0.002649ms, BlockTillAllRequestsFinished=0.002321ms, ResetLoadersForSaveUnMarkAllObjects=0.095014ms, TagPackageExports=20.814058ms, BeginCacheForCookedPlatformData=0.023838ms, SerializeImports=0.739940ms, GatherLocalizableTextData=0.005297ms, MarkNames=0.036087ms, SerializeSummary=0.011917ms, SerializeNames=0.166528ms, SerializeGatherableTextData=0.005960ms, BuildExportMap=0.311866ms, SortExportsNonSeekfree=1.584835ms, SortExportsSeekfreeConstructor=0.018209ms, SortExportsSeekfreeInner=2.065878ms, SortExportsSeekfree=0.005957ms, BuildDependencyMap=0.048008ms, SerializeImportMap=0.016883ms, SerializeExportMap=0.161562ms, SerializeDependencyMap=0.006288ms, SerializeStringAssetReferenceMap=0.001989ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.017546ms, SerializeExports=0.224136ms, SerializeBulkData=0.023507ms, AsyncWrite=0.091374ms, UnaccountedTime=0.133421ms, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Blueprints/UI/EnemyHealth.uasset, AllOfLoadPackage_Duration=0.048008ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000328ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.055622ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.046350ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.096012ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=23.028255ms, SaveCookedPackage_HitCount=1, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
SavePackageTransactionId2E5EB3F84BB5A11FC8E16F911E7704C9_243, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Blueprints/UI/EnemyHealth.uasset, FlushAsyncLoading=0.013240ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.003312ms, ResetLoadersForSaveUnMarkAllObjects=0.099652ms, TagPackageExports=4.587971ms, BeginCacheForCookedPlatformData=0.015561ms, SerializeImports=0.171162ms, GatherLocalizableTextData=0.003643ms, MarkNames=0.014238ms, SerializeSummary=0.011254ms, SerializeNames=0.114221ms, SerializeGatherableTextData=0.002317ms, BuildExportMap=0.122163ms, SortExportsNonSeekfree=0.119846ms, SortExportsSeekfreeConstructor=0.008609ms, SortExportsSeekfreeInner=1.334544ms, SortExportsSeekfree=0.008278ms, BuildDependencyMap=0.022180ms, SerializeImportMap=0.008605ms, SerializeExportMap=0.006955ms, SerializeDependencyMap=0.003312ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.019204ms, SerializeExports=0.256248ms, SerializeBulkData=0.015229ms, AsyncWrite=0.439990ms, UnaccountedTime=11.930450ms, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Blueprints/UI/AbilityMenu.uasset, AllOfLoadPackage_Duration=0.049330ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000332ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.343323ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.047345ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.688624ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=35.609584ms, SaveCookedPackage_HitCount=1, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
SavePackageTransactionId2E5EB3F84BB5A11FC8E16F911E7704C9_244, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Blueprints/UI/AbilityMenu.uasset, FlushAsyncLoading=0.015229ms, FlushStreamingFunc=0.003643ms, BlockTillAllRequestsFinished=0.003643ms, ResetLoadersForSaveUnMarkAllObjects=0.171162ms, TagPackageExports=14.104918ms, BeginCacheForCookedPlatformData=0.024170ms, SerializeImports=2.625383ms, GatherLocalizableTextData=0.007618ms, MarkNames=0.033434ms, SerializeSummary=0.011589ms, SerializeNames=0.170503ms, SerializeGatherableTextData=0.003640ms, BuildExportMap=0.625063ms, SortExportsNonSeekfree=1.172982ms, SortExportsSeekfreeConstructor=0.010259ms, SortExportsSeekfreeInner=1.312364ms, SortExportsSeekfree=0.004966ms, BuildDependencyMap=0.042047ms, SerializeImportMap=0.009600ms, SerializeExportMap=0.017218ms, SerializeDependencyMap=0.005629ms, SerializeStringAssetReferenceMap=0.001658ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.016883ms, SerializeExports=0.143684ms, SerializeBulkData=0.009600ms, AsyncWrite=0.074159ms, UnaccountedTime=0.114549ms, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Blueprints/SoundEffects/Dialogue/ah.uasset, AllOfLoadPackage_Duration=0.047673ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000332ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.003643ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.046350ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.018209ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=0.969373ms, SaveCookedPackage_HitCount=1, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
SavePackageTransactionId2E5EB3F84BB5A11FC8E16F911E7704C9_245, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Blueprints/SoundEffects/Dialogue/ah.uasset, FlushAsyncLoading=0.012249ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.002980ms, ResetLoadersForSaveUnMarkAllObjects=0.073828ms, TagPackageExports=0.010595ms, BeginCacheForCookedPlatformData=0.003312ms, SerializeImports=0.017878ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.004303ms, SerializeSummary=0.006292ms, SerializeNames=0.017878ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.007283ms, SortExportsNonSeekfree=0.003643ms, SortExportsSeekfreeConstructor=0.006951ms, SortExportsSeekfreeInner=0.091046ms, SortExportsSeekfree=0.002645ms, BuildDependencyMap=0.004306ms, SerializeImportMap=0.002317ms, SerializeExportMap=0.001986ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001658ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.008605ms, SerializeExports=0.010926ms, SerializeBulkData=0.006955ms, AsyncWrite=0.079457ms, UnaccountedTime=0.072833ms, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Blueprints/2D/Blueprints/Tests/ThirdPersonCharacter2D.uasset, AllOfLoadPackage_Duration=0.038072ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000000ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=1.895044ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.048004ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=4.736289ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=452.444904ms, SaveCookedPackage_HitCount=1, RunGuid=RunID281C4D3D4641A5D4560B4AA53FDA7674
