DDCTransactionId6456C148451451DBE52729B5FEB22698_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.11.30-12.42.54, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.503227ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
SavePackageTransactionId7FEA88F04E82F6912D3FAFAE736AC900_239, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/Foliage/Foliage_Using_The_Tool_Tutorial.uasset, FlushAsyncLoading=0.010263ms, FlushStreamingFunc=0.003312ms, BlockTillAllRequestsFinished=0.002649ms, ResetLoadersForSaveUnMarkAllObjects=0.064891ms, TagPackageExports=0.165865ms, BeginCacheForCookedPlatformData=0.004638ms, SerializeImports=0.137392ms, GatherLocalizableTextData=0.003312ms, MarkNames=0.005629ms, SerializeSummary=0.006620ms, SerializeNames=0.067540ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.023175ms, SortExportsNonSeekfree=0.005629ms, SortExportsSeekfreeConstructor=0.006620ms, SortExportsSeekfreeInner=0.358552ms, SortExportsSeekfree=0.003640ms, BuildDependencyMap=0.006955ms, SerializeImportMap=0.003640ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001989ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.009600ms, SerializeExports=0.166528ms, SerializeBulkData=0.008941ms, AsyncWrite=0.078466ms, UnaccountedTime=0.080120ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
SavePackageTransactionId7FEA88F04E82F6912D3FAFAE736AC900_240, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/Tutorial/Foliage/Foliage_Settings_Tutorial.uasset, FlushAsyncLoading=0.009600ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.002317ms, ResetLoadersForSaveUnMarkAllObjects=0.077471ms, TagPackageExports=0.180762ms, BeginCacheForCookedPlatformData=0.004966ms, SerializeImports=0.174142ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.005960ms, SerializeSummary=0.006951ms, SerializeNames=0.068203ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.025161ms, SortExportsNonSeekfree=0.005629ms, SortExportsSeekfreeConstructor=0.007283ms, SortExportsSeekfreeInner=0.408873ms, SortExportsSeekfree=0.004303ms, BuildDependencyMap=0.008609ms, SerializeImportMap=0.003643ms, SerializeExportMap=0.002645ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011589ms, SerializeExports=0.193343ms, SerializeBulkData=0.008941ms, AsyncWrite=0.071183ms, UnaccountedTime=184.900421ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
../../../Engine/Content/MobileResources/HUD/DefaultVirtualJoysticks.uasset, AllOfLoadPackage_Duration=1.926828ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000332ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.001986ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.025492ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.014897ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.164377ms, SaveCookedPackage_HitCount=1, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
SavePackageTransactionId7FEA88F04E82F6912D3FAFAE736AC900_241, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/MobileResources/HUD/DefaultVirtualJoysticks.uasset, FlushAsyncLoading=0.012584ms, FlushStreamingFunc=0.003308ms, BlockTillAllRequestsFinished=0.002980ms, ResetLoadersForSaveUnMarkAllObjects=0.081774ms, TagPackageExports=0.011258ms, BeginCacheForCookedPlatformData=0.002645ms, SerializeImports=0.026818ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.004303ms, SerializeSummary=0.007283ms, SerializeNames=0.026487ms, SerializeGatherableTextData=0.001989ms, BuildExportMap=0.019532ms, SortExportsNonSeekfree=0.003971ms, SortExportsSeekfreeConstructor=0.052970ms, SortExportsSeekfreeInner=0.114553ms, SortExportsSeekfree=0.002649ms, BuildDependencyMap=0.006951ms, SerializeImportMap=0.002649ms, SerializeExportMap=0.002321ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001654ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.009272ms, SerializeExports=0.013903ms, SerializeBulkData=0.006951ms, AsyncWrite=0.045024ms, UnaccountedTime=0.067208ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
../../../Engine/Content/MobileResources/HUD/AnalogHat.uasset, AllOfLoadPackage_Duration=436.164804ms, AllOfLoadPackage_HitCount=721, ResolveRedirectors_Duration=0.052962ms, ResolveRedirectors_HitCount=721, CacheForCookedPlatformData_Duration=68.527240ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.026815ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.071846ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.771554ms, SaveCookedPackage_HitCount=1, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
DDCTransactionId6456C148451451DBE52729B5FEB22698_329, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_2E1EE3B14D43A62B84881B8F5AAD2__BB99884E9A5449D24496CD2D2CB314E5330C09E0, StartTime=2015.11.30-12.43.47, HierarchicalDDC, Duration=0.015229ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
DDCTransactionId59CF55B942DF411956A84EA7B1177D3F_62, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_2E1EE3B14D43A62B84881B8F5AAD2__BB99884E9A5449D24496CD2D2CB314E5330C09E0, StartTime=2015.11.30-12.43.47, HierarchicalDDC, DataSize=1882 bytes, Retrieved=true, Duration=67.562500ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
SavePackageTransactionId7FEA88F04E82F6912D3FAFAE736AC900_242, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/MobileResources/HUD/AnalogHat.uasset, FlushAsyncLoading=0.014234ms, FlushStreamingFunc=0.003640ms, BlockTillAllRequestsFinished=0.003643ms, ResetLoadersForSaveUnMarkAllObjects=0.092700ms, TagPackageExports=0.046019ms, BeginCacheForCookedPlatformData=0.033770ms, SerializeImports=0.050653ms, GatherLocalizableTextData=0.002317ms, MarkNames=0.003640ms, SerializeSummary=0.008941ms, SerializeNames=0.014897ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.008941ms, SortExportsNonSeekfree=0.003643ms, SortExportsSeekfreeConstructor=0.008937ms, SortExportsSeekfreeInner=0.142690ms, SortExportsSeekfree=0.002652ms, BuildDependencyMap=0.005957ms, SerializeImportMap=0.002652ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001654ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010263ms, SerializeExports=0.045691ms, SerializeBulkData=0.007942ms, AsyncWrite=0.046015ms, UnaccountedTime=0.122830ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
DDCTransactionId6456C148451451DBE52729B5FEB22698_330, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_3A83DD754C0386805A4FE8947E7950A6__1_0_13123_0, StartTime=2015.11.30-12.43.47, HierarchicalDDC, DataSize=458 bytes, Retrieved=true, Duration=18.269781ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
DDCTransactionId6456C148451451DBE52729B5FEB22698_331, CachedDataProbablyExists, Parent=DDCTransactionId6456C148451451DBE52729B5FEB22698_330, StartTime=2015.11.30-12.43.47, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.082765ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
DDCTransactionId6456C148451451DBE52729B5FEB22698_332, GetCachedData, Parent=DDCTransactionId6456C148451451DBE52729B5FEB22698_330, StartTime=2015.11.30-12.43.47, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=18.132053ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
DDCTransactionId6456C148451451DBE52729B5FEB22698_333, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_4ADBA3FF4A1CAC0900065B9508841249__1_0_13123_0, StartTime=2015.11.30-12.43.47, HierarchicalDDC, DataSize=458 bytes, Retrieved=true, Duration=36.283978ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
DDCTransactionId6456C148451451DBE52729B5FEB22698_334, CachedDataProbablyExists, Parent=DDCTransactionId6456C148451451DBE52729B5FEB22698_333, StartTime=2015.11.30-12.43.47, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.143684ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
DDCTransactionId6456C148451451DBE52729B5FEB22698_335, GetCachedData, Parent=DDCTransactionId6456C148451451DBE52729B5FEB22698_333, StartTime=2015.11.30-12.43.47, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=36.105198ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
DDCTransactionId6456C148451451DBE52729B5FEB22698_336, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_E9D35B384E9AEF1314BA65B075E73A51__1_0_13123_0, StartTime=2015.11.30-12.43.47, HierarchicalDDC, DataSize=149502 bytes, Retrieved=true, Duration=24.958723ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
DDCTransactionId6456C148451451DBE52729B5FEB22698_337, CachedDataProbablyExists, Parent=DDCTransactionId6456C148451451DBE52729B5FEB22698_336, StartTime=2015.11.30-12.43.47, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.178117ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
DDCTransactionId6456C148451451DBE52729B5FEB22698_338, GetCachedData, Parent=DDCTransactionId6456C148451451DBE52729B5FEB22698_336, StartTime=2015.11.30-12.43.47, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=24.637918ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
DDCTransactionId6456C148451451DBE52729B5FEB22698_339, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_9C4CDBC84B460948026551A7DBE9ED79__1_0_13123_0, StartTime=2015.11.30-12.43.47, HierarchicalDDC, DataSize=72019 bytes, Retrieved=true, Duration=25.849302ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
DDCTransactionId6456C148451451DBE52729B5FEB22698_340, CachedDataProbablyExists, Parent=DDCTransactionId6456C148451451DBE52729B5FEB22698_339, StartTime=2015.11.30-12.43.47, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.108257ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
DDCTransactionId6456C148451451DBE52729B5FEB22698_341, GetCachedData, Parent=DDCTransactionId6456C148451451DBE52729B5FEB22698_339, StartTime=2015.11.30-12.43.47, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=25.655296ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
DDCTransactionId6456C148451451DBE52729B5FEB22698_342, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_442238A542D14A6E9EF1909AA079E6D9__1_0_13123_0, StartTime=2015.11.30-12.43.47, HierarchicalDDC, DataSize=6750 bytes, Retrieved=true, Duration=59.579735ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
DDCTransactionId6456C148451451DBE52729B5FEB22698_343, CachedDataProbablyExists, Parent=DDCTransactionId6456C148451451DBE52729B5FEB22698_342, StartTime=2015.11.30-12.43.47, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=41.502636ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
DDCTransactionId6456C148451451DBE52729B5FEB22698_344, GetCachedData, Parent=DDCTransactionId6456C148451451DBE52729B5FEB22698_342, StartTime=2015.11.30-12.43.47, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=18.012207ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
DDCTransactionId6456C148451451DBE52729B5FEB22698_345, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_EB045BEA46A8F29023EC00AEA655CC83__1_0_13123_0, StartTime=2015.11.30-12.43.47, HierarchicalDDC, DataSize=1707 bytes, Retrieved=true, Duration=8.799516ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
DDCTransactionId6456C148451451DBE52729B5FEB22698_346, CachedDataProbablyExists, Parent=DDCTransactionId6456C148451451DBE52729B5FEB22698_345, StartTime=2015.11.30-12.43.47, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.094354ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
DDCTransactionId6456C148451451DBE52729B5FEB22698_347, GetCachedData, Parent=DDCTransactionId6456C148451451DBE52729B5FEB22698_345, StartTime=2015.11.30-12.43.47, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=8.668411ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
DDCTransactionId6456C148451451DBE52729B5FEB22698_348, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_C989537C4CD396786DFD4FAA3E70CCB6__1_0_13123_0, StartTime=2015.11.30-12.43.47, HierarchicalDDC, DataSize=3501 bytes, Retrieved=true, Duration=37.365913ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
DDCTransactionId6456C148451451DBE52729B5FEB22698_349, CachedDataProbablyExists, Parent=DDCTransactionId6456C148451451DBE52729B5FEB22698_348, StartTime=2015.11.30-12.43.47, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.110246ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
DDCTransactionId6456C148451451DBE52729B5FEB22698_350, GetCachedData, Parent=DDCTransactionId6456C148451451DBE52729B5FEB22698_348, StartTime=2015.11.30-12.43.47, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=37.218918ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
DDCTransactionId6456C148451451DBE52729B5FEB22698_351, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_2507D7A1444B3856A7A26D8E8EC5F0DD__1_0_13123_0, StartTime=2015.11.30-12.43.47, HierarchicalDDC, DataSize=466 bytes, Retrieved=true, Duration=4.962742ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
DDCTransactionId6456C148451451DBE52729B5FEB22698_352, CachedDataProbablyExists, Parent=DDCTransactionId6456C148451451DBE52729B5FEB22698_351, StartTime=2015.11.30-12.43.47, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.107601ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
DDCTransactionId6456C148451451DBE52729B5FEB22698_353, GetCachedData, Parent=DDCTransactionId6456C148451451DBE52729B5FEB22698_351, StartTime=2015.11.30-12.43.47, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=4.822370ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
DDCTransactionId6456C148451451DBE52729B5FEB22698_354, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_35AFC51B44FC51619113BB891B68B559__1_0_13123_0, StartTime=2015.11.30-12.43.47, HierarchicalDDC, DataSize=2576 bytes, Retrieved=true, Duration=7.447094ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
DDCTransactionId6456C148451451DBE52729B5FEB22698_355, CachedDataProbablyExists, Parent=DDCTransactionId6456C148451451DBE52729B5FEB22698_354, StartTime=2015.11.30-12.43.47, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.085086ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
DDCTransactionId6456C148451451DBE52729B5FEB22698_356, GetCachedData, Parent=DDCTransactionId6456C148451451DBE52729B5FEB22698_354, StartTime=2015.11.30-12.43.47, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=7.324930ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
DDCTransactionId6456C148451451DBE52729B5FEB22698_357, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_E5BEA7814F73FE398AB595ADF2E45554__1_0_13123_0, StartTime=2015.11.30-12.43.47, HierarchicalDDC, DataSize=458 bytes, Retrieved=true, Duration=12.323756ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
DDCTransactionId6456C148451451DBE52729B5FEB22698_358, CachedDataProbablyExists, Parent=DDCTransactionId6456C148451451DBE52729B5FEB22698_357, StartTime=2015.11.30-12.43.47, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.114549ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
DDCTransactionId6456C148451451DBE52729B5FEB22698_359, GetCachedData, Parent=DDCTransactionId6456C148451451DBE52729B5FEB22698_357, StartTime=2015.11.30-12.43.47, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=12.173120ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
DDCTransactionId6456C148451451DBE52729B5FEB22698_360, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf9EF8B78B__C1720E9C60D7DEE456A5DBE4C852F86FE9F24635, StartTime=2015.11.30-12.43.47, HierarchicalDDC, DataSize=140502 bytes, Retrieved=true, Duration=0.386029ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
DDCTransactionId6456C148451451DBE52729B5FEB22698_361, CachedDataProbablyExists, Parent=DDCTransactionId6456C148451451DBE52729B5FEB22698_360, StartTime=2015.11.30-12.43.47, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.091705ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
DDCTransactionId6456C148451451DBE52729B5FEB22698_362, GetCachedData, Parent=DDCTransactionId6456C148451451DBE52729B5FEB22698_360, StartTime=2015.11.30-12.43.47, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.166863ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
DDCTransactionId6456C148451451DBE52729B5FEB22698_363, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBuf9EF8B78B__C23A57B84FCD289FFBF9B64C6D4BB81A7C1A51FB, StartTime=2015.11.30-12.43.47, HierarchicalDDC, DataSize=108852 bytes, Retrieved=true, Duration=35.084175ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
DDCTransactionId6456C148451451DBE52729B5FEB22698_364, CachedDataProbablyExists, Parent=DDCTransactionId6456C148451451DBE52729B5FEB22698_363, StartTime=2015.11.30-12.43.47, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=28.459791ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
DDCTransactionId6456C148451451DBE52729B5FEB22698_365, GetCachedData, Parent=DDCTransactionId6456C148451451DBE52729B5FEB22698_363, StartTime=2015.11.30-12.43.47, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=6.493281ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/ThirdPersonBP/Maps/Bar.umap, AllOfLoadPackage_Duration=1000.904035ms, AllOfLoadPackage_HitCount=6260, ResolveRedirectors_Duration=0.525109ms, ResolveRedirectors_HitCount=6260, CacheForCookedPlatformData_Duration=1135.316025ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.030790ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.527717ms, SavePackageCacheForCookedPlatformData_HitCount=3, SaveCookedPackage_Duration=106.884044ms, SaveCookedPackage_HitCount=2, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
DDCTransactionId6456C148451451DBE52729B5FEB22698_366, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_25D2EFB74394A51CB875A6B1F4E1F__53D9503621D53E4F7C8A29751DB20288A8DA1CAB, StartTime=2015.11.30-12.43.47, HierarchicalDDC, Duration=0.104949ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
DDCTransactionId6456C148451451DBE52729B5FEB22698_367, CachedDataProbablyExists, Parent=DDCTransactionId6456C148451451DBE52729B5FEB22698_366, StartTime=2015.11.30-12.43.47, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.090051ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
DDCTransactionIdE08963344D0B51D3010682B46E900331_59, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_25D2EFB74394A51CB875A6B1F4E1F__53D9503621D53E4F7C8A29751DB20288A8DA1CAB, StartTime=2015.11.30-12.43.47, HierarchicalDDC, DataSize=7196 bytes, Retrieved=true, Duration=49.789986ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
DDCTransactionId6456C148451451DBE52729B5FEB22698_368, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_CFF22FFF4C7E719BB5577EBAB1AF0E62__DF1F759487BB80CFAE3F13B05B7265B398B57DB3, StartTime=2015.11.30-12.43.47, HierarchicalDDC, Duration=0.067204ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
DDCTransactionIdE08963344D0B51D3010682B46E900331_60, CachedDataProbablyExists, Parent=DDCTransactionIdE08963344D0B51D3010682B46E900331_59, StartTime=2015.11.30-12.43.47, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.071511ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
DDCTransactionId6456C148451451DBE52729B5FEB22698_369, CachedDataProbablyExists, Parent=DDCTransactionId6456C148451451DBE52729B5FEB22698_368, StartTime=2015.11.30-12.43.47, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.050984ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
DDCTransactionIdE08963344D0B51D3010682B46E900331_61, GetCachedData, Parent=DDCTransactionIdE08963344D0B51D3010682B46E900331_59, StartTime=2015.11.30-12.43.47, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=49.679409ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
DDCTransactionId59CF55B942DF411956A84EA7B1177D3F_63, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_CFF22FFF4C7E719BB5577EBAB1AF0E62__DF1F759487BB80CFAE3F13B05B7265B398B57DB3, StartTime=2015.11.30-12.43.47, HierarchicalDDC, DataSize=4437 bytes, Retrieved=true, Duration=105.987839ms, RunGuid=RunID77AB5CBA4C7AAC5090EF439F99BD1A0E
