DDCTransactionId7570C5A640094491AD60F582DD3C56A1_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.11.24-15.49.08, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.619765ms, RunGuid=RunIDF447D0374B92CAEA3EC590B84FD0A222
SavePackageTransactionId490FB0CD4A456CACBFD08C804D51E377_226, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Defaultpparticle.uasset, FlushAsyncLoading=0.005297ms, FlushStreamingFunc=0.002649ms, BlockTillAllRequestsFinished=0.001986ms, ResetLoadersForSaveUnMarkAllObjects=0.064891ms, TagPackageExports=0.068862ms, BeginCacheForCookedPlatformData=0.003975ms, SerializeImports=0.121832ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.009600ms, SerializeSummary=0.007614ms, SerializeNames=0.068534ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.100315ms, SortExportsNonSeekfree=0.120509ms, SortExportsSeekfreeConstructor=0.007614ms, SortExportsSeekfreeInner=0.669423ms, SortExportsSeekfree=0.003643ms, BuildDependencyMap=0.013571ms, SerializeImportMap=0.004303ms, SerializeExportMap=0.004966ms, SerializeDependencyMap=0.002649ms, SerializeStringAssetReferenceMap=0.001654ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010595ms, SerializeExports=0.063896ms, SerializeBulkData=0.008278ms, AsyncWrite=0.047673ms, UnaccountedTime=0.068866ms, RunGuid=RunIDF447D0374B92CAEA3EC590B84FD0A222
../../../Engine/Content/MobileResources/HUD/VirtualJoystick_Background.uasset, AllOfLoadPackage_Duration=11.871476ms, AllOfLoadPackage_HitCount=404, ResolveRedirectors_Duration=0.037402ms, ResolveRedirectors_HitCount=404, CacheForCookedPlatformData_Duration=68.092212ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.046682ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.082437ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=4.597902ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDF447D0374B92CAEA3EC590B84FD0A222
DDCTransactionId7570C5A640094491AD60F582DD3C56A1_229, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_BD2910D742B4B4778E3374B97767851__F910B2E0445BFA5900D0CD3EC9C80B5608789FD4, StartTime=2015.11.24-15.49.46, HierarchicalDDC, Duration=0.010595ms, RunGuid=RunIDF447D0374B92CAEA3EC590B84FD0A222
DDCTransactionId5746D15B4D63FC1BFDE80C8259DDF3FF_46, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_BD2910D742B4B4778E3374B97767851__F910B2E0445BFA5900D0CD3EC9C80B5608789FD4, StartTime=2015.11.24-15.49.46, HierarchicalDDC, DataSize=262456 bytes, Retrieved=true, Duration=53.221527ms, RunGuid=RunIDF447D0374B92CAEA3EC590B84FD0A222
SavePackageTransactionId490FB0CD4A456CACBFD08C804D51E377_227, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/MobileResources/HUD/VirtualJoystick_Background.uasset, FlushAsyncLoading=0.021521ms, FlushStreamingFunc=0.006620ms, BlockTillAllRequestsFinished=0.004303ms, ResetLoadersForSaveUnMarkAllObjects=0.130113ms, TagPackageExports=0.047013ms, BeginCacheForCookedPlatformData=0.035092ms, SerializeImports=0.053305ms, GatherLocalizableTextData=0.002977ms, MarkNames=0.004306ms, SerializeSummary=0.009932ms, SerializeNames=0.019200ms, SerializeGatherableTextData=0.001989ms, BuildExportMap=0.009269ms, SortExportsNonSeekfree=0.003971ms, SortExportsSeekfreeConstructor=0.009604ms, SortExportsSeekfreeInner=0.156596ms, SortExportsSeekfree=0.002649ms, BuildDependencyMap=0.005957ms, SerializeImportMap=0.002649ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.002321ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011917ms, SerializeExports=0.084754ms, SerializeBulkData=0.009600ms, AsyncWrite=0.095349ms, UnaccountedTime=0.165537ms, RunGuid=RunIDF447D0374B92CAEA3EC590B84FD0A222
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Mannequin/Animations/ThirdPersonRun.uasset, AllOfLoadPackage_Duration=0.060920ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000663ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.005960ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.049990ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.016883ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=3.382545ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDF447D0374B92CAEA3EC590B84FD0A222
SavePackageTransactionId490FB0CD4A456CACBFD08C804D51E377_228, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Mannequin/Animations/ThirdPersonRun.uasset, FlushAsyncLoading=0.017878ms, FlushStreamingFunc=0.004638ms, BlockTillAllRequestsFinished=0.003640ms, ResetLoadersForSaveUnMarkAllObjects=0.234399ms, TagPackageExports=0.049993ms, BeginCacheForCookedPlatformData=0.015892ms, SerializeImports=0.067867ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.004634ms, SerializeSummary=0.009272ms, SerializeNames=0.024498ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.012252ms, SortExportsNonSeekfree=0.003971ms, SortExportsSeekfreeConstructor=0.007614ms, SortExportsSeekfreeInner=0.411190ms, SortExportsSeekfree=0.004634ms, BuildDependencyMap=0.008278ms, SerializeImportMap=0.005297ms, SerializeExportMap=0.002649ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001989ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.016883ms, SerializeExports=0.121832ms, SerializeBulkData=0.064891ms, AsyncWrite=0.079457ms, UnaccountedTime=0.102963ms, RunGuid=RunIDF447D0374B92CAEA3EC590B84FD0A222
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Blueprints/UI/Pointer2.uasset, AllOfLoadPackage_Duration=0.051979ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000332ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.041053ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.091705ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.063896ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=4.857466ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDF447D0374B92CAEA3EC590B84FD0A222
SavePackageTransactionId490FB0CD4A456CACBFD08C804D51E377_229, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Blueprints/UI/Pointer2.uasset, FlushAsyncLoading=0.013243ms, FlushStreamingFunc=0.003640ms, BlockTillAllRequestsFinished=0.003975ms, ResetLoadersForSaveUnMarkAllObjects=0.090711ms, TagPackageExports=0.809796ms, BeginCacheForCookedPlatformData=0.010595ms, SerializeImports=0.141699ms, GatherLocalizableTextData=0.006288ms, MarkNames=0.013575ms, SerializeSummary=0.010926ms, SerializeNames=0.054292ms, SerializeGatherableTextData=0.002649ms, BuildExportMap=0.092041ms, SortExportsNonSeekfree=0.072502ms, SortExportsSeekfreeConstructor=0.010263ms, SortExportsSeekfreeInner=1.307730ms, SortExportsSeekfree=0.009600ms, BuildDependencyMap=0.019204ms, SerializeImportMap=0.005957ms, SerializeExportMap=0.005297ms, SerializeDependencyMap=0.003312ms, SerializeStringAssetReferenceMap=0.002317ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.018209ms, SerializeExports=0.056941ms, SerializeBulkData=0.009272ms, AsyncWrite=0.079788ms, UnaccountedTime=0.110909ms, RunGuid=RunIDF447D0374B92CAEA3EC590B84FD0A222
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Blueprints/UI/Pointer.uasset, AllOfLoadPackage_Duration=0.047345ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000000ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.031780ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.045028ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.051979ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=5.659975ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDF447D0374B92CAEA3EC590B84FD0A222
SavePackageTransactionId490FB0CD4A456CACBFD08C804D51E377_230, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Blueprints/UI/Pointer.uasset, FlushAsyncLoading=0.011917ms, FlushStreamingFunc=0.003975ms, BlockTillAllRequestsFinished=0.003640ms, ResetLoadersForSaveUnMarkAllObjects=0.102632ms, TagPackageExports=1.050156ms, BeginCacheForCookedPlatformData=0.009600ms, SerializeImports=0.123158ms, GatherLocalizableTextData=0.003643ms, MarkNames=0.012249ms, SerializeSummary=0.013575ms, SerializeNames=0.084091ms, SerializeGatherableTextData=0.006292ms, BuildExportMap=0.084091ms, SortExportsNonSeekfree=0.107598ms, SortExportsSeekfreeConstructor=0.012249ms, SortExportsSeekfreeInner=1.167685ms, SortExportsSeekfree=0.005629ms, BuildDependencyMap=0.016883ms, SerializeImportMap=0.006292ms, SerializeExportMap=0.005297ms, SerializeDependencyMap=0.002980ms, SerializeStringAssetReferenceMap=0.006951ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.019867ms, SerializeExports=0.053965ms, SerializeBulkData=0.019863ms, AsyncWrite=0.076476ms, UnaccountedTime=0.133421ms, RunGuid=RunIDF447D0374B92CAEA3EC590B84FD0A222
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Blueprints/2D/Blueprints/Tests/PengSprite1_Sprite.uasset, AllOfLoadPackage_Duration=0.047345ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000332ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.003975ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.044364ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.010595ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=2.088059ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDF447D0374B92CAEA3EC590B84FD0A222
SavePackageTransactionId490FB0CD4A456CACBFD08C804D51E377_231, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Blueprints/2D/Blueprints/Tests/PengSprite1_Sprite.uasset, FlushAsyncLoading=0.012912ms, FlushStreamingFunc=0.003643ms, BlockTillAllRequestsFinished=0.003640ms, ResetLoadersForSaveUnMarkAllObjects=0.081114ms, TagPackageExports=0.019535ms, BeginCacheForCookedPlatformData=0.003640ms, SerializeImports=0.036750ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.004966ms, SerializeSummary=0.007946ms, SerializeNames=0.037409ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.020858ms, SortExportsNonSeekfree=0.006624ms, SortExportsSeekfreeConstructor=0.007614ms, SortExportsSeekfreeInner=0.479721ms, SortExportsSeekfree=0.003640ms, BuildDependencyMap=0.007614ms, SerializeImportMap=0.003312ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001989ms, SerializeStringAssetReferenceMap=0.002317ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011254ms, SerializeExports=0.021853ms, SerializeBulkData=0.007283ms, AsyncWrite=0.049990ms, UnaccountedTime=0.069525ms, RunGuid=RunIDF447D0374B92CAEA3EC590B84FD0A222
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Blueprints/2D/Blueprints/Tests/PengSprite1.uasset, AllOfLoadPackage_Duration=16.850136ms, AllOfLoadPackage_HitCount=559, ResolveRedirectors_Duration=0.043679ms, ResolveRedirectors_HitCount=559, CacheForCookedPlatformData_Duration=63.400283ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.056613ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.086077ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.747720ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDF447D0374B92CAEA3EC590B84FD0A222
DDCTransactionId7570C5A640094491AD60F582DD3C56A1_230, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_EEA96CDC4F03F8D3BF78C2BDF4B3D__BCBDA26E6E1CED2ACE8E5282398886A3F2280772, StartTime=2015.11.24-15.49.46, HierarchicalDDC, Duration=0.083763ms, RunGuid=RunIDF447D0374B92CAEA3EC590B84FD0A222
DDCTransactionId7570C5A640094491AD60F582DD3C56A1_231, CachedDataProbablyExists, Parent=DDCTransactionId7570C5A640094491AD60F582DD3C56A1_230, StartTime=2015.11.24-15.49.46, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.063233ms, RunGuid=RunIDF447D0374B92CAEA3EC590B84FD0A222
DDCTransactionId5746D15B4D63FC1BFDE80C8259DDF3FF_47, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_EEA96CDC4F03F8D3BF78C2BDF4B3D__BCBDA26E6E1CED2ACE8E5282398886A3F2280772, StartTime=2015.11.24-15.49.46, HierarchicalDDC, DataSize=6899 bytes, Retrieved=true, Duration=0.190035ms, RunGuid=RunIDF447D0374B92CAEA3EC590B84FD0A222
DDCTransactionId5746D15B4D63FC1BFDE80C8259DDF3FF_48, CachedDataProbablyExists, Parent=DDCTransactionId5746D15B4D63FC1BFDE80C8259DDF3FF_47, StartTime=2015.11.24-15.49.46, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.056945ms, RunGuid=RunIDF447D0374B92CAEA3EC590B84FD0A222
DDCTransactionId5746D15B4D63FC1BFDE80C8259DDF3FF_49, GetCachedData, Parent=DDCTransactionId5746D15B4D63FC1BFDE80C8259DDF3FF_47, StartTime=2015.11.24-15.49.46, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.097007ms, RunGuid=RunIDF447D0374B92CAEA3EC590B84FD0A222
DDCTransactionIdA473782F40E407C94FAD21B00F9EECAE_42, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_EEA96CDC4F03F8D3BF78C2BDF4B3D__1103329B808A6DDEFF41795289A714BD2D365560, StartTime=2015.11.24-15.49.46, HierarchicalDDC, DataSize=262407 bytes, Retrieved=true, Duration=49.137115ms, RunGuid=RunIDF447D0374B92CAEA3EC590B84FD0A222
DDCTransactionIdA473782F40E407C94FAD21B00F9EECAE_43, CachedDataProbablyExists, Parent=DDCTransactionIdA473782F40E407C94FAD21B00F9EECAE_42, StartTime=2015.11.24-15.49.46, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.071838ms, RunGuid=RunIDF447D0374B92CAEA3EC590B84FD0A222
DDCTransactionIdA473782F40E407C94FAD21B00F9EECAE_44, GetCachedData, Parent=DDCTransactionIdA473782F40E407C94FAD21B00F9EECAE_42, StartTime=2015.11.24-15.49.46, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=48.862659ms, RunGuid=RunIDF447D0374B92CAEA3EC590B84FD0A222
DDCTransactionId22C8D2E74053C17AA84C2291F35221A1_47, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_EEA96CDC4F03F8D3BF78C2BDF4B3D__AAAE803D320FC99DBFC6C4D341D14FEF376D5E3D, StartTime=2015.11.24-15.49.46, HierarchicalDDC, DataSize=65799 bytes, Retrieved=true, Duration=48.647461ms, RunGuid=RunIDF447D0374B92CAEA3EC590B84FD0A222
DDCTransactionId22C8D2E74053C17AA84C2291F35221A1_48, CachedDataProbablyExists, Parent=DDCTransactionId22C8D2E74053C17AA84C2291F35221A1_47, StartTime=2015.11.24-15.49.46, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.075150ms, RunGuid=RunIDF447D0374B92CAEA3EC590B84FD0A222
DDCTransactionId22C8D2E74053C17AA84C2291F35221A1_49, GetCachedData, Parent=DDCTransactionId22C8D2E74053C17AA84C2291F35221A1_47, StartTime=2015.11.24-15.49.46, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=48.450146ms, RunGuid=RunIDF447D0374B92CAEA3EC590B84FD0A222
DDCTransactionId22C8D2E74053C17AA84C2291F35221A1_50, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_EEA96CDC4F03F8D3BF78C2BDF4B3D__D3C3A899EA4F13D5B369045651B69260A98FF442, StartTime=2015.11.24-15.49.46, HierarchicalDDC, DataSize=16647 bytes, Retrieved=true, Duration=13.734118ms, RunGuid=RunIDF447D0374B92CAEA3EC590B84FD0A222
DDCTransactionId22C8D2E74053C17AA84C2291F35221A1_51, CachedDataProbablyExists, Parent=DDCTransactionId22C8D2E74053C17AA84C2291F35221A1_50, StartTime=2015.11.24-15.49.46, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.121504ms, RunGuid=RunIDF447D0374B92CAEA3EC590B84FD0A222
DDCTransactionId22C8D2E74053C17AA84C2291F35221A1_52, GetCachedData, Parent=DDCTransactionId22C8D2E74053C17AA84C2291F35221A1_50, StartTime=2015.11.24-15.49.46, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=13.569574ms, RunGuid=RunIDF447D0374B92CAEA3EC590B84FD0A222
SavePackageTransactionId490FB0CD4A456CACBFD08C804D51E377_232, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Blueprints/2D/Blueprints/Tests/PengSprite1.uasset, FlushAsyncLoading=0.013575ms, FlushStreamingFunc=0.003308ms, BlockTillAllRequestsFinished=0.003643ms, ResetLoadersForSaveUnMarkAllObjects=0.113558ms, TagPackageExports=0.046350ms, BeginCacheForCookedPlatformData=0.033438ms, SerializeImports=0.051316ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.003308ms, SerializeSummary=0.010263ms, SerializeNames=0.012912ms, SerializeGatherableTextData=0.001989ms, BuildExportMap=0.009600ms, SortExportsNonSeekfree=0.004303ms, SortExportsSeekfreeConstructor=0.009932ms, SortExportsSeekfreeInner=0.153616ms, SortExportsSeekfree=0.002649ms, BuildDependencyMap=0.005960ms, SerializeImportMap=0.003971ms, SerializeExportMap=0.002649ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.026155ms, SerializeExports=0.048999ms, SerializeBulkData=0.074491ms, AsyncWrite=0.150640ms, UnaccountedTime=0.260551ms, RunGuid=RunIDF447D0374B92CAEA3EC590B84FD0A222
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Mannequin/Animations/ThirdPerson_AnimBP.uasset, AllOfLoadPackage_Duration=0.052970ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000332ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.334378ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.053965ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.350934ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=247.956716ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDF447D0374B92CAEA3EC590B84FD0A222
SavePackageTransactionId490FB0CD4A456CACBFD08C804D51E377_233, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Mannequin/Animations/ThirdPerson_AnimBP.uasset, FlushAsyncLoading=0.014566ms, FlushStreamingFunc=0.003975ms, BlockTillAllRequestsFinished=0.003971ms, ResetLoadersForSaveUnMarkAllObjects=228.753326ms, TagPackageExports=5.965889ms, BeginCacheForCookedPlatformData=0.012912ms, SerializeImports=0.277434ms, GatherLocalizableTextData=0.003643ms, MarkNames=0.022180ms, SerializeSummary=0.010263ms, SerializeNames=0.131436ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.199307ms, SortExportsNonSeekfree=0.597250ms, SortExportsSeekfreeConstructor=0.008609ms, SortExportsSeekfreeInner=1.344144ms, SortExportsSeekfree=0.010926ms, BuildDependencyMap=0.213869ms, SerializeImportMap=0.009604ms, SerializeExportMap=0.009269ms, SerializeDependencyMap=0.004634ms, SerializeStringAssetReferenceMap=0.002649ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.024498ms, SerializeExports=0.127133ms, SerializeBulkData=0.008937ms, AsyncWrite=0.156265ms, UnaccountedTime=0.125475ms, RunGuid=RunIDF447D0374B92CAEA3EC590B84FD0A222
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Mannequin/Animations/ThirdPersonWalk.uasset, AllOfLoadPackage_Duration=0.047013ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000328ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.004303ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.055291ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.016887ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.951657ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDF447D0374B92CAEA3EC590B84FD0A222
SavePackageTransactionId490FB0CD4A456CACBFD08C804D51E377_234, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Mannequin/Animations/ThirdPersonWalk.uasset, FlushAsyncLoading=0.013575ms, FlushStreamingFunc=0.003308ms, BlockTillAllRequestsFinished=0.003643ms, ResetLoadersForSaveUnMarkAllObjects=0.185400ms, TagPackageExports=0.060584ms, BeginCacheForCookedPlatformData=0.003312ms, SerializeImports=0.080120ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.004966ms, SerializeSummary=0.013575ms, SerializeNames=0.027478ms, SerializeGatherableTextData=0.002317ms, BuildExportMap=0.011917ms, SortExportsNonSeekfree=0.004306ms, SortExportsSeekfreeConstructor=0.008937ms, SortExportsSeekfreeInner=0.374440ms, SortExportsSeekfree=0.005960ms, BuildDependencyMap=0.008941ms, SerializeImportMap=0.003312ms, SerializeExportMap=0.003308ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.002321ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.023503ms, SerializeExports=0.080120ms, SerializeBulkData=0.011258ms, AsyncWrite=0.087071ms, UnaccountedTime=0.311539ms, RunGuid=RunIDF447D0374B92CAEA3EC590B84FD0A222
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Blueprints/2D/Blueprints/Tests/Peng2dSpriteTest.uasset, AllOfLoadPackage_Duration=30.930296ms, AllOfLoadPackage_HitCount=805, ResolveRedirectors_Duration=0.063919ms, ResolveRedirectors_HitCount=805, CacheForCookedPlatformData_Duration=105.977904ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.054955ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.089057ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.924183ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDF447D0374B92CAEA3EC590B84FD0A222
DDCTransactionId7570C5A640094491AD60F582DD3C56A1_232, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_B58BD2A949914D12FEE546AD7F710__7FEB8B868F97871E5144476D3595FE6FDB57C5D7, StartTime=2015.11.24-15.49.46, HierarchicalDDC, Duration=0.160571ms, RunGuid=RunIDF447D0374B92CAEA3EC590B84FD0A222
DDCTransactionId7570C5A640094491AD60F582DD3C56A1_233, CachedDataProbablyExists, Parent=DDCTransactionId7570C5A640094491AD60F582DD3C56A1_232, StartTime=2015.11.24-15.49.46, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.146002ms, RunGuid=RunIDF447D0374B92CAEA3EC590B84FD0A222
