DDCTransactionIdA720C9034420BC8A44F841A76903152C_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.11.29-16.52.03, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.513822ms, RunGuid=RunIDE94475A94526F146B0B150BA374BCB8F
DDCTransactionId0EAAFED740AB74FDD9E4FF9B58B8EB4F_35, GetCachedData, Parent=DDCTransactionId0EAAFED740AB74FDD9E4FF9B58B8EB4F_33, StartTime=2015.11.29-16.52.20, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.113886ms, RunGuid=RunIDE94475A94526F146B0B150BA374BCB8F
DDCTransactionIdA720C9034420BC8A44F841A76903152C_335, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_F2B5F3564F7B4E5356006AA561216__50A46EC0BF75A8E1D7E1D74527CEDFA7E5E1B6B5, StartTime=2015.11.29-16.52.20, HierarchicalDDC, Duration=0.061251ms, RunGuid=RunIDE94475A94526F146B0B150BA374BCB8F
DDCTransactionId339585784264C80EC2E595B8FAEDCD7F_68, GetCachedData, Parent=DDCTransactionId339585784264C80EC2E595B8FAEDCD7F_66, StartTime=2015.11.29-16.52.20, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.095680ms, RunGuid=RunIDE94475A94526F146B0B150BA374BCB8F
DDCTransactionIdA720C9034420BC8A44F841A76903152C_336, CachedDataProbablyExists, Parent=DDCTransactionIdA720C9034420BC8A44F841A76903152C_335, StartTime=2015.11.29-16.52.20, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.043701ms, RunGuid=RunIDE94475A94526F146B0B150BA374BCB8F
DDCTransactionId1E19858B415D70E9618F01B3E24E8384_61, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3A21442D4251F35E760CEBB1A041C__3C69205CD1A0D2901E7A41DB73B86C0B07D73CB4, StartTime=2015.11.29-16.52.20, HierarchicalDDC, DataSize=16647 bytes, Retrieved=true, Duration=1.265019ms, RunGuid=RunIDE94475A94526F146B0B150BA374BCB8F
DDCTransactionId1E19858B415D70E9618F01B3E24E8384_62, CachedDataProbablyExists, Parent=DDCTransactionId1E19858B415D70E9618F01B3E24E8384_61, StartTime=2015.11.29-16.52.20, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.045024ms, RunGuid=RunIDE94475A94526F146B0B150BA374BCB8F
DDCTransactionId1E19858B415D70E9618F01B3E24E8384_63, GetCachedData, Parent=DDCTransactionId1E19858B415D70E9618F01B3E24E8384_61, StartTime=2015.11.29-16.52.20, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=1.182582ms, RunGuid=RunIDE94475A94526F146B0B150BA374BCB8F
DDCTransactionIdA720C9034420BC8A44F841A76903152C_337, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_9D94B96746F05E8D6D26B7AC7A2FA__162C0FCB2A06025FA4AD8AD873AE325A24EC89B8, StartTime=2015.11.29-16.52.20, HierarchicalDDC, Duration=0.077471ms, RunGuid=RunIDE94475A94526F146B0B150BA374BCB8F
DDCTransactionIdA720C9034420BC8A44F841A76903152C_338, CachedDataProbablyExists, Parent=DDCTransactionIdA720C9034420BC8A44F841A76903152C_337, StartTime=2015.11.29-16.52.20, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.056945ms, RunGuid=RunIDE94475A94526F146B0B150BA374BCB8F
DDCTransactionIdA720C9034420BC8A44F841A76903152C_339, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_5DC78A0B48640C963FE60A940A813__2A1B600629FA38CFC30ED4785B3F2B8C2FDC4933, StartTime=2015.11.29-16.52.20, HierarchicalDDC, Duration=0.058271ms, RunGuid=RunIDE94475A94526F146B0B150BA374BCB8F
DDCTransactionIdA720C9034420BC8A44F841A76903152C_340, CachedDataProbablyExists, Parent=DDCTransactionIdA720C9034420BC8A44F841A76903152C_339, StartTime=2015.11.29-16.52.20, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.045028ms, RunGuid=RunIDE94475A94526F146B0B150BA374BCB8F
DDCTransactionId339585784264C80EC2E595B8FAEDCD7F_69, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_05B09E6D4B8E776F09E4A59BD42E9__CFC4D69C59569028C5F6B3CDB284D596C8152908, StartTime=2015.11.29-16.52.20, HierarchicalDDC, DataSize=6014 bytes, Retrieved=true, Duration=0.180099ms, RunGuid=RunIDE94475A94526F146B0B150BA374BCB8F
DDCTransactionId339585784264C80EC2E595B8FAEDCD7F_70, CachedDataProbablyExists, Parent=DDCTransactionId339585784264C80EC2E595B8FAEDCD7F_69, StartTime=2015.11.29-16.52.20, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.050325ms, RunGuid=RunIDE94475A94526F146B0B150BA374BCB8F
DDCTransactionId0EAAFED740AB74FDD9E4FF9B58B8EB4F_36, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3F1628854ABDBF062C1BD6AFF730A__05E8052CAF33AF95751D15F0FC31967B9D72E1FF, StartTime=2015.11.29-16.52.20, HierarchicalDDC, DataSize=16647 bytes, Retrieved=true, Duration=0.194669ms, RunGuid=RunIDE94475A94526F146B0B150BA374BCB8F
DDCTransactionId0EAAFED740AB74FDD9E4FF9B58B8EB4F_37, CachedDataProbablyExists, Parent=DDCTransactionId0EAAFED740AB74FDD9E4FF9B58B8EB4F_36, StartTime=2015.11.29-16.52.20, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.056945ms, RunGuid=RunIDE94475A94526F146B0B150BA374BCB8F
DDCTransactionId339585784264C80EC2E595B8FAEDCD7F_71, GetCachedData, Parent=DDCTransactionId339585784264C80EC2E595B8FAEDCD7F_69, StartTime=2015.11.29-16.52.20, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.100315ms, RunGuid=RunIDE94475A94526F146B0B150BA374BCB8F
DDCTransactionId1E19858B415D70E9618F01B3E24E8384_64, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_36E2F797453649369F1F02AA2D200E1E__D3380A44366AFCF1364E3F2220B23A7350FB238A, StartTime=2015.11.29-16.52.20, HierarchicalDDC, DataSize=4437 bytes, Retrieved=true, Duration=0.171829ms, RunGuid=RunIDE94475A94526F146B0B150BA374BCB8F
DDCTransactionId1E19858B415D70E9618F01B3E24E8384_65, CachedDataProbablyExists, Parent=DDCTransactionId1E19858B415D70E9618F01B3E24E8384_64, StartTime=2015.11.29-16.52.20, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.053301ms, RunGuid=RunIDE94475A94526F146B0B150BA374BCB8F
DDCTransactionId0EAAFED740AB74FDD9E4FF9B58B8EB4F_38, GetCachedData, Parent=DDCTransactionId0EAAFED740AB74FDD9E4FF9B58B8EB4F_36, StartTime=2015.11.29-16.52.20, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.101309ms, RunGuid=RunIDE94475A94526F146B0B150BA374BCB8F
DDCTransactionId1E19858B415D70E9618F01B3E24E8384_66, GetCachedData, Parent=DDCTransactionId1E19858B415D70E9618F01B3E24E8384_64, StartTime=2015.11.29-16.52.20, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.087403ms, RunGuid=RunIDE94475A94526F146B0B150BA374BCB8F
DDCTransactionId339585784264C80EC2E595B8FAEDCD7F_72, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_13E72C8244994E84B07022B43B68FA6A__B531F763769E1573CEC2CB11517EC72655B8BB8E, StartTime=2015.11.29-16.52.20, HierarchicalDDC, DataSize=4143 bytes, Retrieved=true, Duration=0.157923ms, RunGuid=RunIDE94475A94526F146B0B150BA374BCB8F
DDCTransactionId339585784264C80EC2E595B8FAEDCD7F_73, CachedDataProbablyExists, Parent=DDCTransactionId339585784264C80EC2E595B8FAEDCD7F_72, StartTime=2015.11.29-16.52.20, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.046350ms, RunGuid=RunIDE94475A94526F146B0B150BA374BCB8F
DDCTransactionId0EAAFED740AB74FDD9E4FF9B58B8EB4F_39, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_5B0106254BE2A53858E6D080B096285B__F2A79BDD4441D1AFBB6C22FC2D35EA5E2AE54E07, StartTime=2015.11.29-16.52.20, HierarchicalDDC, DataSize=4143 bytes, Retrieved=true, Duration=0.162225ms, RunGuid=RunIDE94475A94526F146B0B150BA374BCB8F
DDCTransactionId1E19858B415D70E9618F01B3E24E8384_67, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_36E2F797453649369F1F02AA2D200E1E__FD86CD7CEDB897CD2F4915112092A324D3B3DF58, StartTime=2015.11.29-16.52.20, HierarchicalDDC, DataSize=524550 bytes, Retrieved=true, Duration=1.347456ms, RunGuid=RunIDE94475A94526F146B0B150BA374BCB8F
DDCTransactionId339585784264C80EC2E595B8FAEDCD7F_74, GetCachedData, Parent=DDCTransactionId339585784264C80EC2E595B8FAEDCD7F_72, StartTime=2015.11.29-16.52.20, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.084091ms, RunGuid=RunIDE94475A94526F146B0B150BA374BCB8F
DDCTransactionId0EAAFED740AB74FDD9E4FF9B58B8EB4F_40, CachedDataProbablyExists, Parent=DDCTransactionId0EAAFED740AB74FDD9E4FF9B58B8EB4F_39, StartTime=2015.11.29-16.52.20, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.050321ms, RunGuid=RunIDE94475A94526F146B0B150BA374BCB8F
DDCTransactionId1E19858B415D70E9618F01B3E24E8384_68, CachedDataProbablyExists, Parent=DDCTransactionId1E19858B415D70E9618F01B3E24E8384_67, StartTime=2015.11.29-16.52.20, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.048999ms, RunGuid=RunIDE94475A94526F146B0B150BA374BCB8F
DDCTransactionId0EAAFED740AB74FDD9E4FF9B58B8EB4F_41, GetCachedData, Parent=DDCTransactionId0EAAFED740AB74FDD9E4FF9B58B8EB4F_39, StartTime=2015.11.29-16.52.20, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.085417ms, RunGuid=RunIDE94475A94526F146B0B150BA374BCB8F
DDCTransactionId1E19858B415D70E9618F01B3E24E8384_69, GetCachedData, Parent=DDCTransactionId1E19858B415D70E9618F01B3E24E8384_67, StartTime=2015.11.29-16.52.20, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.305578ms, RunGuid=RunIDE94475A94526F146B0B150BA374BCB8F
DDCTransactionId339585784264C80EC2E595B8FAEDCD7F_75, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_13E72C8244994E84B07022B43B68FA6A__386122B84A13AB168BCD609B10C5E48E46867D96, StartTime=2015.11.29-16.52.20, HierarchicalDDC, DataSize=131332 bytes, Retrieved=true, Duration=0.296641ms, RunGuid=RunIDE94475A94526F146B0B150BA374BCB8F
DDCTransactionId339585784264C80EC2E595B8FAEDCD7F_76, CachedDataProbablyExists, Parent=DDCTransactionId339585784264C80EC2E595B8FAEDCD7F_75, StartTime=2015.11.29-16.52.20, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.046022ms, RunGuid=RunIDE94475A94526F146B0B150BA374BCB8F
DDCTransactionId339585784264C80EC2E595B8FAEDCD7F_77, GetCachedData, Parent=DDCTransactionId339585784264C80EC2E595B8FAEDCD7F_75, StartTime=2015.11.29-16.52.20, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.143021ms, RunGuid=RunIDE94475A94526F146B0B150BA374BCB8F
DDCTransactionId0EAAFED740AB74FDD9E4FF9B58B8EB4F_42, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_5B0106254BE2A53858E6D080B096285B__1F649190BAB05C3132467F7131578B04B3564CE3, StartTime=2015.11.29-16.52.20, HierarchicalDDC, DataSize=131332 bytes, Retrieved=true, Duration=0.306241ms, RunGuid=RunIDE94475A94526F146B0B150BA374BCB8F
DDCTransactionId0EAAFED740AB74FDD9E4FF9B58B8EB4F_43, CachedDataProbablyExists, Parent=DDCTransactionId0EAAFED740AB74FDD9E4FF9B58B8EB4F_42, StartTime=2015.11.29-16.52.20, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.050325ms, RunGuid=RunIDE94475A94526F146B0B150BA374BCB8F
DDCTransactionId0EAAFED740AB74FDD9E4FF9B58B8EB4F_44, GetCachedData, Parent=DDCTransactionId0EAAFED740AB74FDD9E4FF9B58B8EB4F_42, StartTime=2015.11.29-16.52.20, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.147987ms, RunGuid=RunIDE94475A94526F146B0B150BA374BCB8F
DDCTransactionId339585784264C80EC2E595B8FAEDCD7F_78, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_13E72C8244994E84B07022B43B68FA6A__47D923F49EF5D20A2C43DF9B9AA81EDECAB0A5A4, StartTime=2015.11.29-16.52.20, HierarchicalDDC, DataSize=33028 bytes, Retrieved=true, Duration=0.181425ms, RunGuid=RunIDE94475A94526F146B0B150BA374BCB8F
DDCTransactionId339585784264C80EC2E595B8FAEDCD7F_79, CachedDataProbablyExists, Parent=DDCTransactionId339585784264C80EC2E595B8FAEDCD7F_78, StartTime=2015.11.29-16.52.20, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.046682ms, RunGuid=RunIDE94475A94526F146B0B150BA374BCB8F
DDCTransactionId339585784264C80EC2E595B8FAEDCD7F_80, GetCachedData, Parent=DDCTransactionId339585784264C80EC2E595B8FAEDCD7F_78, StartTime=2015.11.29-16.52.20, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.089388ms, RunGuid=RunIDE94475A94526F146B0B150BA374BCB8F
DDCTransactionId0EAAFED740AB74FDD9E4FF9B58B8EB4F_45, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_5B0106254BE2A53858E6D080B096285B__86003F455651D2201EAB80295CEECF0A8948EA76, StartTime=2015.11.29-16.52.20, HierarchicalDDC, DataSize=33028 bytes, Retrieved=true, Duration=0.228766ms, RunGuid=RunIDE94475A94526F146B0B150BA374BCB8F
DDCTransactionId0EAAFED740AB74FDD9E4FF9B58B8EB4F_46, CachedDataProbablyExists, Parent=DDCTransactionId0EAAFED740AB74FDD9E4FF9B58B8EB4F_45, StartTime=2015.11.29-16.52.20, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.046022ms, RunGuid=RunIDE94475A94526F146B0B150BA374BCB8F
DDCTransactionId0EAAFED740AB74FDD9E4FF9B58B8EB4F_47, GetCachedData, Parent=DDCTransactionId0EAAFED740AB74FDD9E4FF9B58B8EB4F_45, StartTime=2015.11.29-16.52.20, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.139710ms, RunGuid=RunIDE94475A94526F146B0B150BA374BCB8F
DDCTransactionId339585784264C80EC2E595B8FAEDCD7F_81, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_13E72C8244994E84B07022B43B68FA6A__C3E2E80EB999CDFC1E40328173DD7E43AB17E8A9, StartTime=2015.11.29-16.52.20, HierarchicalDDC, DataSize=8452 bytes, Retrieved=true, Duration=0.161894ms, RunGuid=RunIDE94475A94526F146B0B150BA374BCB8F
DDCTransactionId339585784264C80EC2E595B8FAEDCD7F_82, CachedDataProbablyExists, Parent=DDCTransactionId339585784264C80EC2E595B8FAEDCD7F_81, StartTime=2015.11.29-16.52.20, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.044361ms, RunGuid=RunIDE94475A94526F146B0B150BA374BCB8F
DDCTransactionId339585784264C80EC2E595B8FAEDCD7F_83, GetCachedData, Parent=DDCTransactionId339585784264C80EC2E595B8FAEDCD7F_81, StartTime=2015.11.29-16.52.20, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.087403ms, RunGuid=RunIDE94475A94526F146B0B150BA374BCB8F
DDCTransactionId0EAAFED740AB74FDD9E4FF9B58B8EB4F_48, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_5B0106254BE2A53858E6D080B096285B__DAEC86368276BA0039A53A0747169B94A04EB36E, StartTime=2015.11.29-16.52.20, HierarchicalDDC, DataSize=8452 bytes, Retrieved=true, Duration=0.286043ms, RunGuid=RunIDE94475A94526F146B0B150BA374BCB8F
DDCTransactionId0EAAFED740AB74FDD9E4FF9B58B8EB4F_49, CachedDataProbablyExists, Parent=DDCTransactionId0EAAFED740AB74FDD9E4FF9B58B8EB4F_48, StartTime=2015.11.29-16.52.20, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.169840ms, RunGuid=RunIDE94475A94526F146B0B150BA374BCB8F
DDCTransactionId339585784264C80EC2E595B8FAEDCD7F_84, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_A06CE7E74D1ABEA21AE6FE80010F1CAA__7DB32B6C8045A518A1127925E9E2F0F030618D4A, StartTime=2015.11.29-16.52.20, HierarchicalDDC, DataSize=4143 bytes, Retrieved=true, Duration=0.163216ms, RunGuid=RunIDE94475A94526F146B0B150BA374BCB8F
DDCTransactionId339585784264C80EC2E595B8FAEDCD7F_85, CachedDataProbablyExists, Parent=DDCTransactionId339585784264C80EC2E595B8FAEDCD7F_84, StartTime=2015.11.29-16.52.20, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.050984ms, RunGuid=RunIDE94475A94526F146B0B150BA374BCB8F
DDCTransactionId339585784264C80EC2E595B8FAEDCD7F_86, GetCachedData, Parent=DDCTransactionId339585784264C80EC2E595B8FAEDCD7F_84, StartTime=2015.11.29-16.52.20, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.080779ms, RunGuid=RunIDE94475A94526F146B0B150BA374BCB8F
DDCTransactionId0EAAFED740AB74FDD9E4FF9B58B8EB4F_50, GetCachedData, Parent=DDCTransactionId0EAAFED740AB74FDD9E4FF9B58B8EB4F_48, StartTime=2015.11.29-16.52.20, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.086080ms, RunGuid=RunIDE94475A94526F146B0B150BA374BCB8F
DDCTransactionId339585784264C80EC2E595B8FAEDCD7F_87, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_A06CE7E74D1ABEA21AE6FE80010F1CAA__C97D9237694A150E9BCEA974BB8EA4409ED57D53, StartTime=2015.11.29-16.52.20, HierarchicalDDC, DataSize=131332 bytes, Retrieved=true, Duration=0.325773ms, RunGuid=RunIDE94475A94526F146B0B150BA374BCB8F
DDCTransactionId339585784264C80EC2E595B8FAEDCD7F_88, CachedDataProbablyExists, Parent=DDCTransactionId339585784264C80EC2E595B8FAEDCD7F_87, StartTime=2015.11.29-16.52.20, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.044692ms, RunGuid=RunIDE94475A94526F146B0B150BA374BCB8F
DDCTransactionId0EAAFED740AB74FDD9E4FF9B58B8EB4F_51, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_EA19B32040070FBADE6AB0898FFFB73E__257E40A90DBFD301044C0633FE73A0FAD708EC5C, StartTime=2015.11.29-16.52.20, HierarchicalDDC, DataSize=4143 bytes, Retrieved=true, Duration=0.170503ms, RunGuid=RunIDE94475A94526F146B0B150BA374BCB8F
DDCTransactionId339585784264C80EC2E595B8FAEDCD7F_89, GetCachedData, Parent=DDCTransactionId339585784264C80EC2E595B8FAEDCD7F_87, StartTime=2015.11.29-16.52.20, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.131767ms, RunGuid=RunIDE94475A94526F146B0B150BA374BCB8F
DDCTransactionId0EAAFED740AB74FDD9E4FF9B58B8EB4F_52, CachedDataProbablyExists, Parent=DDCTransactionId0EAAFED740AB74FDD9E4FF9B58B8EB4F_51, StartTime=2015.11.29-16.52.20, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.046682ms, RunGuid=RunIDE94475A94526F146B0B150BA374BCB8F
DDCTransactionId0EAAFED740AB74FDD9E4FF9B58B8EB4F_53, GetCachedData, Parent=DDCTransactionId0EAAFED740AB74FDD9E4FF9B58B8EB4F_51, StartTime=2015.11.29-16.52.20, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.092700ms, RunGuid=RunIDE94475A94526F146B0B150BA374BCB8F
DDCTransactionId339585784264C80EC2E595B8FAEDCD7F_90, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_A06CE7E74D1ABEA21AE6FE80010F1CAA__782C7A4E1557AE14B804CC34CFF718B2D478C0DE, StartTime=2015.11.29-16.52.20, HierarchicalDDC, DataSize=33028 bytes, Retrieved=true, Duration=0.318162ms, RunGuid=RunIDE94475A94526F146B0B150BA374BCB8F
DDCTransactionId339585784264C80EC2E595B8FAEDCD7F_91, CachedDataProbablyExists, Parent=DDCTransactionId339585784264C80EC2E595B8FAEDCD7F_90, StartTime=2015.11.29-16.52.20, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.053633ms, RunGuid=RunIDE94475A94526F146B0B150BA374BCB8F
DDCTransactionId1E19858B415D70E9618F01B3E24E8384_70, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_36E2F797453649369F1F02AA2D200E1E__6210C8C8358A5D1B305CD23A958A55DFB8E94305, StartTime=2015.11.29-16.52.20, HierarchicalDDC, DataSize=131332 bytes, Retrieved=true, Duration=0.358880ms, RunGuid=RunIDE94475A94526F146B0B150BA374BCB8F
DDCTransactionId1E19858B415D70E9618F01B3E24E8384_71, CachedDataProbablyExists, Parent=DDCTransactionId1E19858B415D70E9618F01B3E24E8384_70, StartTime=2015.11.29-16.52.20, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.056945ms, RunGuid=RunIDE94475A94526F146B0B150BA374BCB8F
DDCTransactionId0EAAFED740AB74FDD9E4FF9B58B8EB4F_54, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_EA19B32040070FBADE6AB0898FFFB73E__FC66C2CCDDBBFA51F9CA6AA3C105F20BF607993B, StartTime=2015.11.29-16.52.20, HierarchicalDDC, DataSize=131332 bytes, Retrieved=true, Duration=0.352919ms, RunGuid=RunIDE94475A94526F146B0B150BA374BCB8F
DDCTransactionId339585784264C80EC2E595B8FAEDCD7F_92, GetCachedData, Parent=DDCTransactionId339585784264C80EC2E595B8FAEDCD7F_90, StartTime=2015.11.29-16.52.20, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.102963ms, RunGuid=RunIDE94475A94526F146B0B150BA374BCB8F
DDCTransactionId0EAAFED740AB74FDD9E4FF9B58B8EB4F_55, CachedDataProbablyExists, Parent=DDCTransactionId0EAAFED740AB74FDD9E4FF9B58B8EB4F_54, StartTime=2015.11.29-16.52.20, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.048667ms, RunGuid=RunIDE94475A94526F146B0B150BA374BCB8F
DDCTransactionId1E19858B415D70E9618F01B3E24E8384_72, GetCachedData, Parent=DDCTransactionId1E19858B415D70E9618F01B3E24E8384_70, StartTime=2015.11.29-16.52.20, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.187058ms, RunGuid=RunIDE94475A94526F146B0B150BA374BCB8F
DDCTransactionId0EAAFED740AB74FDD9E4FF9B58B8EB4F_56, GetCachedData, Parent=DDCTransactionId0EAAFED740AB74FDD9E4FF9B58B8EB4F_54, StartTime=2015.11.29-16.52.20, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.190035ms, RunGuid=RunIDE94475A94526F146B0B150BA374BCB8F
DDCTransactionId339585784264C80EC2E595B8FAEDCD7F_93, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_A06CE7E74D1ABEA21AE6FE80010F1CAA__711DB8D4A75DA3D7ECE6FA005899B2513219A0A6, StartTime=2015.11.29-16.52.20, HierarchicalDDC, DataSize=8452 bytes, Retrieved=true, Duration=0.160903ms, RunGuid=RunIDE94475A94526F146B0B150BA374BCB8F
DDCTransactionId339585784264C80EC2E595B8FAEDCD7F_94, CachedDataProbablyExists, Parent=DDCTransactionId339585784264C80EC2E595B8FAEDCD7F_93, StartTime=2015.11.29-16.52.20, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.048336ms, RunGuid=RunIDE94475A94526F146B0B150BA374BCB8F
DDCTransactionId339585784264C80EC2E595B8FAEDCD7F_95, GetCachedData, Parent=DDCTransactionId339585784264C80EC2E595B8FAEDCD7F_93, StartTime=2015.11.29-16.52.20, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.084423ms, RunGuid=RunIDE94475A94526F146B0B150BA374BCB8F
