DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.11.29-16.45.13, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=2.021845ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_242, CachedDataProbablyExists, Parent=DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_241, StartTime=2015.11.29-16.45.33, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.061579ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_243, GetCachedData, Parent=DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_241, StartTime=2015.11.29-16.45.33, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.326768ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_244, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_E275911C48397254D7F01D9A11D8F292__1_0_13123_0, StartTime=2015.11.29-16.45.33, HierarchicalDDC, DataSize=458 bytes, Retrieved=true, Duration=0.275116ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_245, CachedDataProbablyExists, Parent=DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_244, StartTime=2015.11.29-16.45.33, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.122163ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_246, GetCachedData, Parent=DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_244, StartTime=2015.11.29-16.45.33, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.114553ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_247, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_57A82AD141039C15C4D7BEB0698B893C__1_0_13123_0, StartTime=2015.11.29-16.45.33, HierarchicalDDC, DataSize=458 bytes, Retrieved=true, Duration=0.161894ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_248, CachedDataProbablyExists, Parent=DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_247, StartTime=2015.11.29-16.45.33, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.054959ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_249, GetCachedData, Parent=DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_247, StartTime=2015.11.29-16.45.33, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.082105ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_250, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_06FB38724791FAD7392891ABE01375FD__1_0_13123_0, StartTime=2015.11.29-16.45.33, HierarchicalDDC, DataSize=458 bytes, Retrieved=true, Duration=0.193678ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_251, CachedDataProbablyExists, Parent=DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_250, StartTime=2015.11.29-16.45.33, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.078462ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_252, GetCachedData, Parent=DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_250, StartTime=2015.11.29-16.45.33, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.077471ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_253, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_15C7ACE6403F78969F4CAE8F2DC96F5B__1_0_13123_0, StartTime=2015.11.29-16.45.33, HierarchicalDDC, DataSize=458 bytes, Retrieved=true, Duration=0.176460ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_254, CachedDataProbablyExists, Parent=DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_253, StartTime=2015.11.29-16.45.33, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.075817ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_255, GetCachedData, Parent=DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_253, StartTime=2015.11.29-16.45.33, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.076808ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_256, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_42AD63124C67E1DB6DA2A58960048409__1_0_13123_0, StartTime=2015.11.29-16.45.33, HierarchicalDDC, DataSize=458 bytes, Retrieved=true, Duration=0.180434ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_257, CachedDataProbablyExists, Parent=DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_256, StartTime=2015.11.29-16.45.33, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.082768ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_258, GetCachedData, Parent=DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_256, StartTime=2015.11.29-16.45.33, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.074491ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_259, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_D6D9070540C5595165E0119CE9A1427E__1_0_13123_0, StartTime=2015.11.29-16.45.33, HierarchicalDDC, DataSize=458 bytes, Retrieved=true, Duration=0.142694ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_260, CachedDataProbablyExists, Parent=DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_259, StartTime=2015.11.29-16.45.33, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.043698ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_261, GetCachedData, Parent=DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_259, StartTime=2015.11.29-16.45.33, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.075154ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_262, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufBA33F650__06C1FBD2ADFA543DFC9610B08D865C2504C59CEA, StartTime=2015.11.29-16.45.33, HierarchicalDDC, DataSize=25184 bytes, Retrieved=true, Duration=0.157591ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_263, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBufBA33F650__A5F427A4E4D0ADA5D951D0AB4F307E45F9BF9014, StartTime=2015.11.29-16.45.33, HierarchicalDDC, DataSize=16657 bytes, Retrieved=true, Duration=0.134412ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_264, GetCachedData, CacheKey=REFL_ENC_96DFC022836B48889143E9DF484C3296_DADAFFAB4BC67A0EA7CE5D8326E33280, StartTime=2015.11.29-16.45.33, HierarchicalDDC, DataSize=524280 bytes, Retrieved=true, Duration=0.866082ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_265, CachedDataProbablyExists, Parent=DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_264, StartTime=2015.11.29-16.45.33, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.089720ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_266, GetCachedData, Parent=DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_264, StartTime=2015.11.29-16.45.33, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.283726ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_267, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_46__C366C8BE2429AB7D4D4761AB4A8AC3AE491C603A, StartTime=2015.11.29-16.45.33, HierarchicalDDC, DataSize=21377 bytes, Retrieved=true, Duration=0.179440ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_268, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_DC__C235E05409BAEDCAD6E66305E6E070759344EE91, StartTime=2015.11.29-16.45.33, HierarchicalDDC, DataSize=67989 bytes, Retrieved=true, Duration=0.454888ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_269, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_0DD2665D4241D3F9F7C1BF8F4380F21__EDB432833A407B713943E4B300EFBDC039AE83ED, StartTime=2015.11.29-16.45.33, HierarchicalDDC, DataSize=26404 bytes, Retrieved=true, Duration=0.242013ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_270, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_0DD2665D4241D3F9F__64D46849A666249511B2127F236718710A5B9E8F, StartTime=2015.11.29-16.45.33, HierarchicalDDC, DataSize=5893 bytes, Retrieved=true, Duration=0.094026ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_271, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_75170D5144485F4915797E9634BFCC3__0C66C62C902C58ACD93952BE7E1F58C2C4F4B330, StartTime=2015.11.29-16.45.33, HierarchicalDDC, DataSize=13572 bytes, Retrieved=true, Duration=0.184074ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_272, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_75170D5144485F491__66E3D40E061449CC03F87D58712A68F0A9103BB4, StartTime=2015.11.29-16.45.33, HierarchicalDDC, DataSize=5257 bytes, Retrieved=true, Duration=0.088066ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_273, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufD8556510__1D544CC4145EF58010426B0EDD98896D65368CE6, StartTime=2015.11.29-16.45.33, HierarchicalDDC, DataSize=140702 bytes, Retrieved=true, Duration=0.412513ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_274, CachedDataProbablyExists, Parent=DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_273, StartTime=2015.11.29-16.45.33, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.103623ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_275, GetCachedData, Parent=DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_273, StartTime=2015.11.29-16.45.33, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.163551ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_276, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBufD8556510__FC89D546A1115644E95B0B8ADD7587B72CE803BC, StartTime=2015.11.29-16.45.33, HierarchicalDDC, DataSize=109002 bytes, Retrieved=true, Duration=0.291672ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_277, CachedDataProbablyExists, Parent=DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_276, StartTime=2015.11.29-16.45.33, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.064891ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_278, GetCachedData, Parent=DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_276, StartTime=2015.11.29-16.45.33, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.128455ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_279, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf9EF8B78B__C1720E9C60D7DEE456A5DBE4C852F86FE9F24635, StartTime=2015.11.29-16.45.33, HierarchicalDDC, DataSize=140502 bytes, Retrieved=true, Duration=0.335377ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_280, CachedDataProbablyExists, Parent=DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_279, StartTime=2015.11.29-16.45.33, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.068530ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_281, GetCachedData, Parent=DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_279, StartTime=2015.11.29-16.45.33, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.147659ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_282, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBuf9EF8B78B__C23A57B84FCD289FFBF9B64C6D4BB81A7C1A51FB, StartTime=2015.11.29-16.45.33, HierarchicalDDC, DataSize=108852 bytes, Retrieved=true, Duration=0.328422ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_283, CachedDataProbablyExists, Parent=DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_282, StartTime=2015.11.29-16.45.33, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.085745ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_284, GetCachedData, Parent=DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_282, StartTime=2015.11.29-16.45.33, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.141699ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_285, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf1ED7B613__2326D64A54A6DAF7EE8FA3EAF7640B051C44111A, StartTime=2015.11.29-16.45.33, HierarchicalDDC, DataSize=140542 bytes, Retrieved=true, Duration=0.348620ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_286, CachedDataProbablyExists, Parent=DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_285, StartTime=2015.11.29-16.45.33, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.075154ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_287, GetCachedData, Parent=DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_285, StartTime=2015.11.29-16.45.33, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.151630ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_288, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBuf1ED7B613__4E6C20DDD1A15C040BBD8D20DF08683041A22083, StartTime=2015.11.29-16.45.33, HierarchicalDDC, DataSize=108882 bytes, Retrieved=true, Duration=0.306901ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_289, CachedDataProbablyExists, Parent=DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_288, StartTime=2015.11.29-16.45.33, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.073165ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_290, GetCachedData, Parent=DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_288, StartTime=2015.11.29-16.45.33, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.133418ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_291, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_4AD4ABB94F54AE737__E0B8FA6992DDD675F35BB3056DAF33A813DC104E, StartTime=2015.11.29-16.45.33, HierarchicalDDC, DataSize=393 bytes, Retrieved=true, Duration=0.087071ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_292, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf0D658784__9860CF2774A5EEC61A67748A4C24BD63937B5344, StartTime=2015.11.29-16.45.33, HierarchicalDDC, DataSize=194769 bytes, Retrieved=true, Duration=0.530705ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_293, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBuf0D658784__FDC9732BADB23536AF77AA5578F226BC92766AA4, StartTime=2015.11.29-16.45.33, HierarchicalDDC, DataSize=187006 bytes, Retrieved=true, Duration=0.536337ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/ThirdPersonBP/Maps/ThirdPersonExampleMap.umap, AllOfLoadPackage_Duration=947.426375ms, AllOfLoadPackage_HitCount=5, ResolveRedirectors_Duration=0.057939ms, ResolveRedirectors_HitCount=5, CacheForCookedPlatformData_Duration=15.278228ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.048999ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=8.471429ms, SavePackageCacheForCookedPlatformData_HitCount=15, SaveCookedPackage_Duration=492.030974ms, SaveCookedPackage_HitCount=14, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_294, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_4985DD464736EDE7A2EF71B14F891__AD75F9F79DF919CFDEB06AD55C324B6B6E5AC10E, StartTime=2015.11.29-16.45.33, HierarchicalDDC, Duration=0.111904ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_295, CachedDataProbablyExists, Parent=DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_294, StartTime=2015.11.29-16.45.33, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.097334ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdA99C2D6E45E152B3970B3A8953566B75_19, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_4985DD464736EDE7A2EF71B14F891__AD75F9F79DF919CFDEB06AD55C324B6B6E5AC10E, StartTime=2015.11.29-16.45.33, HierarchicalDDC, DataSize=7196 bytes, Retrieved=true, Duration=0.366163ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_296, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_2ED598164CA0ECD6B7F9ADBD0CB87__8D7B45419F3EE3C3DF07CF3CEA79A5D0233B793A, StartTime=2015.11.29-16.45.33, HierarchicalDDC, Duration=0.065550ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdA99C2D6E45E152B3970B3A8953566B75_20, CachedDataProbablyExists, Parent=DDCTransactionIdA99C2D6E45E152B3970B3A8953566B75_19, StartTime=2015.11.29-16.45.33, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.061579ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_297, CachedDataProbablyExists, Parent=DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_296, StartTime=2015.11.29-16.45.33, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.052970ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdA99C2D6E45E152B3970B3A8953566B75_21, GetCachedData, Parent=DDCTransactionIdA99C2D6E45E152B3970B3A8953566B75_19, StartTime=2015.11.29-16.45.33, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.274789ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_298, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_8B41FB944AC0D35C50A3FA88D4FEF__0077EF53DE864F52DE9EC8CAD71DA9145DE3EB6C, StartTime=2015.11.29-16.45.33, HierarchicalDDC, Duration=0.061247ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_299, CachedDataProbablyExists, Parent=DDCTransactionIdC2BE3FA842BA675244470B941CA381D4_298, StartTime=2015.11.29-16.45.33, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.046015ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionId27EDC86F4A0C391475CD459E199CFC5D_47, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_2ED598164CA0ECD6B7F9ADBD0CB87__8D7B45419F3EE3C3DF07CF3CEA79A5D0233B793A, StartTime=2015.11.29-16.45.33, HierarchicalDDC, DataSize=6899 bytes, Retrieved=true, Duration=0.224136ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionId27EDC86F4A0C391475CD459E199CFC5D_48, CachedDataProbablyExists, Parent=DDCTransactionId27EDC86F4A0C391475CD459E199CFC5D_47, StartTime=2015.11.29-16.45.33, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.061579ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionIdF2AEA2AD49F51D35576001A64F325507_40, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_8B41FB944AC0D35C50A3FA88D4FEF__0077EF53DE864F52DE9EC8CAD71DA9145DE3EB6C, StartTime=2015.11.29-16.45.33, HierarchicalDDC, DataSize=6899 bytes, Retrieved=true, Duration=0.189040ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
DDCTransactionId27EDC86F4A0C391475CD459E199CFC5D_49, GetCachedData, Parent=DDCTransactionId27EDC86F4A0C391475CD459E199CFC5D_47, StartTime=2015.11.29-16.45.33, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.127792ms, RunGuid=RunIDE990DCD64DE6A18E34D0BE9C75B8640B
