DDCTransactionId718EC85B470BD4DB2B6A1E80BA35B3CC_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.10.30-14.15.44, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.786625ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
DDCTransactionId9F3CB3A343C55803D21CF9A22E0ACFCD_7, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_B21C1AFF42ACD5ADC8C382B3A090A__075E02065A5353E35623093DF43D23E005525A14, StartTime=2015.10.30-14.16.03, HierarchicalDDC, DataSize=33031 bytes, Retrieved=true, Duration=9.136878ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
DDCTransactionId9F3CB3A343C55803D21CF9A22E0ACFCD_8, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_B21C1AFF42ACD5ADC8C382B3A090A__757395CD4BEBCAA3704D2DFD62AF92D69A63345C, StartTime=2015.10.30-14.16.03, HierarchicalDDC, DataSize=8455 bytes, Retrieved=true, Duration=0.105280ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
SavePackageTransactionId5CF6E0DC4822C818CB2EC5BF2F6A2382_19, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/DefaultLightFunctionMaterial.uasset, FlushAsyncLoading=0.007946ms, FlushStreamingFunc=0.004966ms, BlockTillAllRequestsFinished=0.004634ms, ResetLoadersForSaveUnMarkAllObjects=0.104617ms, TagPackageExports=0.200961ms, BeginCacheForCookedPlatformData=0.005957ms, SerializeImports=0.392318ms, GatherLocalizableTextData=0.005960ms, MarkNames=0.004966ms, SerializeSummary=0.010926ms, SerializeNames=0.057936ms, SerializeGatherableTextData=0.002317ms, BuildExportMap=0.012580ms, SortExportsNonSeekfree=0.007614ms, SortExportsSeekfreeConstructor=0.008278ms, SortExportsSeekfreeInner=0.542626ms, SortExportsSeekfree=0.002980ms, BuildDependencyMap=0.018209ms, SerializeImportMap=0.002980ms, SerializeExportMap=0.002649ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.012580ms, SerializeExports=0.396956ms, SerializeBulkData=0.009269ms, AsyncWrite=0.098988ms, UnaccountedTime=0.097334ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
SavePackageTransactionId5CF6E0DC4822C818CB2EC5BF2F6A2382_20, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/DefaultPostProcessMaterial.uasset, FlushAsyncLoading=0.004966ms, FlushStreamingFunc=0.003312ms, BlockTillAllRequestsFinished=0.002649ms, ResetLoadersForSaveUnMarkAllObjects=0.074822ms, TagPackageExports=0.345636ms, BeginCacheForCookedPlatformData=0.008278ms, SerializeImports=0.388015ms, GatherLocalizableTextData=0.003640ms, MarkNames=0.012580ms, SerializeSummary=0.008941ms, SerializeNames=0.094354ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.139713ms, SortExportsNonSeekfree=0.212215ms, SortExportsSeekfreeConstructor=0.007946ms, SortExportsSeekfreeInner=1.047175ms, SortExportsSeekfree=0.005960ms, BuildDependencyMap=0.022180ms, SerializeImportMap=0.005297ms, SerializeExportMap=0.006624ms, SerializeDependencyMap=0.003975ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.018209ms, SerializeExports=0.443302ms, SerializeBulkData=0.011586ms, AsyncWrite=0.087071ms, UnaccountedTime=0.123821ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
SavePackageTransactionId5CF6E0DC4822C818CB2EC5BF2F6A2382_21, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/Functions/Engine_MaterialFunctions02/Utility/BreakOutFloat2Components.uasset, FlushAsyncLoading=0.005629ms, FlushStreamingFunc=0.003308ms, BlockTillAllRequestsFinished=0.003312ms, ResetLoadersForSaveUnMarkAllObjects=0.077471ms, TagPackageExports=0.038072ms, BeginCacheForCookedPlatformData=0.003643ms, SerializeImports=0.065222ms, GatherLocalizableTextData=0.002977ms, MarkNames=0.004970ms, SerializeSummary=0.007614ms, SerializeNames=0.030126ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.023507ms, SortExportsNonSeekfree=0.044364ms, SortExportsSeekfreeConstructor=0.007614ms, SortExportsSeekfreeInner=0.212215ms, SortExportsSeekfree=0.004634ms, BuildDependencyMap=0.009272ms, SerializeImportMap=0.002649ms, SerializeExportMap=0.002977ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.019863ms, SerializeExports=0.047345ms, SerializeBulkData=0.007946ms, AsyncWrite=0.054296ms, UnaccountedTime=0.121173ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
DDCTransactionId718EC85B470BD4DB2B6A1E80BA35B3CC_125, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_15564967414184874DBCB89C44D5959C__BC764A2C9EE4304B0C67B21817404693E1F7E028, StartTime=2015.10.30-14.16.03, HierarchicalDDC, Duration=0.010595ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
DDCTransactionId98F630574D5A76378D31F9B97DBE6FE4_6, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_15564967414184874DBCB89C44D5959C__BC764A2C9EE4304B0C67B21817404693E1F7E028, StartTime=2015.10.30-14.16.03, HierarchicalDDC, DataSize=3559 bytes, Retrieved=true, Duration=30.238964ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
SavePackageTransactionId5CF6E0DC4822C818CB2EC5BF2F6A2382_22, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineResources/DefaultTexture.uasset, FlushAsyncLoading=0.004634ms, FlushStreamingFunc=0.017215ms, BlockTillAllRequestsFinished=0.005629ms, ResetLoadersForSaveUnMarkAllObjects=0.074159ms, TagPackageExports=0.071511ms, BeginCacheForCookedPlatformData=0.035096ms, SerializeImports=0.050653ms, GatherLocalizableTextData=0.002317ms, MarkNames=0.003971ms, SerializeSummary=0.008278ms, SerializeNames=0.012912ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.009272ms, SortExportsNonSeekfree=0.003640ms, SortExportsSeekfreeConstructor=0.009272ms, SortExportsSeekfreeInner=0.166196ms, SortExportsSeekfree=0.002317ms, BuildDependencyMap=0.006620ms, SerializeImportMap=0.002649ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001658ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.013243ms, SerializeExports=0.045687ms, SerializeBulkData=0.009932ms, AsyncWrite=0.071842ms, UnaccountedTime=0.153948ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
DDCTransactionId65EB97DD4A02128CB09A429C54DF7298_7, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_15564967414184874DBCB89C44D5959C__9D39F803524611E06A149C72524AD5B16F591378, StartTime=2015.10.30-14.16.03, HierarchicalDDC, DataSize=8452 bytes, Retrieved=true, Duration=10.634307ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
SavePackageTransactionId5CF6E0DC4822C818CB2EC5BF2F6A2382_23, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/Widget3DPassThrough_Translucent_OneSided.uasset, FlushAsyncLoading=0.005629ms, FlushStreamingFunc=0.015229ms, BlockTillAllRequestsFinished=0.003975ms, ResetLoadersForSaveUnMarkAllObjects=0.252604ms, TagPackageExports=0.264194ms, BeginCacheForCookedPlatformData=0.005957ms, SerializeImports=0.131104ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.004634ms, SerializeSummary=0.007283ms, SerializeNames=0.044033ms, SerializeGatherableTextData=0.001989ms, BuildExportMap=0.010923ms, SortExportsNonSeekfree=0.004306ms, SortExportsSeekfreeConstructor=0.007283ms, SortExportsSeekfreeInner=0.207249ms, SortExportsSeekfree=0.002980ms, BuildDependencyMap=0.005960ms, SerializeImportMap=0.002980ms, SerializeExportMap=0.002649ms, SerializeDependencyMap=0.001654ms, SerializeStringAssetReferenceMap=0.001658ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.012912ms, SerializeExports=0.164870ms, SerializeBulkData=0.008609ms, AsyncWrite=0.066213ms, UnaccountedTime=0.085086ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
SavePackageTransactionId5CF6E0DC4822C818CB2EC5BF2F6A2382_24, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/Widget3DPassThrough_Opaque.uasset, FlushAsyncLoading=0.005960ms, FlushStreamingFunc=0.003640ms, BlockTillAllRequestsFinished=0.003312ms, ResetLoadersForSaveUnMarkAllObjects=0.091046ms, TagPackageExports=0.087071ms, BeginCacheForCookedPlatformData=0.003312ms, SerializeImports=0.124481ms, GatherLocalizableTextData=0.003643ms, MarkNames=0.005629ms, SerializeSummary=0.008605ms, SerializeNames=0.060257ms, SerializeGatherableTextData=0.005629ms, BuildExportMap=0.015561ms, SortExportsNonSeekfree=0.004634ms, SortExportsSeekfreeConstructor=0.008278ms, SortExportsSeekfreeInner=0.398938ms, SortExportsSeekfree=0.002980ms, BuildDependencyMap=0.006620ms, SerializeImportMap=0.002649ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001658ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.013240ms, SerializeExports=0.133090ms, SerializeBulkData=0.008278ms, AsyncWrite=0.064891ms, UnaccountedTime=0.152294ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
SavePackageTransactionId5CF6E0DC4822C818CB2EC5BF2F6A2382_25, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/Widget3DPassThrough_Opaque_OneSided.uasset, FlushAsyncLoading=0.005629ms, FlushStreamingFunc=0.003312ms, BlockTillAllRequestsFinished=0.003308ms, ResetLoadersForSaveUnMarkAllObjects=0.084426ms, TagPackageExports=0.272468ms, BeginCacheForCookedPlatformData=0.005629ms, SerializeImports=0.133090ms, GatherLocalizableTextData=0.003312ms, MarkNames=0.003971ms, SerializeSummary=0.007287ms, SerializeNames=0.036746ms, SerializeGatherableTextData=0.001989ms, BuildExportMap=0.010923ms, SortExportsNonSeekfree=0.003643ms, SortExportsSeekfreeConstructor=0.006951ms, SortExportsSeekfreeInner=0.164874ms, SortExportsSeekfree=0.002649ms, BuildDependencyMap=0.006288ms, SerializeImportMap=0.002980ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001658ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011254ms, SerializeExports=0.105944ms, SerializeBulkData=0.007946ms, AsyncWrite=0.100315ms, UnaccountedTime=0.128783ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
SavePackageTransactionId5CF6E0DC4822C818CB2EC5BF2F6A2382_26, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/Widget3DPassThrough_Masked.uasset, FlushAsyncLoading=0.004638ms, FlushStreamingFunc=0.002977ms, BlockTillAllRequestsFinished=0.002980ms, ResetLoadersForSaveUnMarkAllObjects=0.087403ms, TagPackageExports=0.120841ms, BeginCacheForCookedPlatformData=0.003643ms, SerializeImports=0.132427ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.004966ms, SerializeSummary=0.006951ms, SerializeNames=0.044696ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.009932ms, SortExportsNonSeekfree=0.003643ms, SortExportsSeekfreeConstructor=0.006951ms, SortExportsSeekfreeInner=0.395298ms, SortExportsSeekfree=0.002980ms, BuildDependencyMap=0.005960ms, SerializeImportMap=0.002980ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001654ms, SerializeStringAssetReferenceMap=0.001989ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.012249ms, SerializeExports=0.178117ms, SerializeBulkData=0.008605ms, AsyncWrite=0.073828ms, UnaccountedTime=0.077803ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
SavePackageTransactionId5CF6E0DC4822C818CB2EC5BF2F6A2382_27, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/Widget3DPassThrough_Masked_OneSided.uasset, FlushAsyncLoading=0.004634ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.002649ms, ResetLoadersForSaveUnMarkAllObjects=0.075817ms, TagPackageExports=0.112232ms, BeginCacheForCookedPlatformData=0.003312ms, SerializeImports=0.132095ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.004966ms, SerializeSummary=0.006624ms, SerializeNames=0.047341ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.011258ms, SortExportsNonSeekfree=0.003975ms, SortExportsSeekfreeConstructor=0.007283ms, SortExportsSeekfreeInner=0.236053ms, SortExportsSeekfree=0.004303ms, BuildDependencyMap=0.007283ms, SerializeImportMap=0.002980ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.014238ms, SerializeExports=0.185397ms, SerializeBulkData=0.009932ms, AsyncWrite=0.073500ms, UnaccountedTime=0.097994ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
SavePackageTransactionId5CF6E0DC4822C818CB2EC5BF2F6A2382_28, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineDamageTypes/DmgTypeBP_Environmental.uasset, FlushAsyncLoading=0.006951ms, FlushStreamingFunc=0.003312ms, BlockTillAllRequestsFinished=0.003308ms, ResetLoadersForSaveUnMarkAllObjects=0.076808ms, TagPackageExports=0.091046ms, BeginCacheForCookedPlatformData=0.004966ms, SerializeImports=0.030790ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.004966ms, SerializeSummary=0.010263ms, SerializeNames=0.016220ms, SerializeGatherableTextData=0.002317ms, BuildExportMap=0.017218ms, SortExportsNonSeekfree=0.005625ms, SortExportsSeekfreeConstructor=0.007946ms, SortExportsSeekfreeInner=0.134747ms, SortExportsSeekfree=0.002980ms, BuildDependencyMap=0.007946ms, SerializeImportMap=0.002977ms, SerializeExportMap=0.002321ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011258ms, SerializeExports=0.010595ms, SerializeBulkData=0.007614ms, AsyncWrite=0.082433ms, UnaccountedTime=0.115544ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
SavePackageTransactionId5CF6E0DC4822C818CB2EC5BF2F6A2382_29, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMeshes/Sphere.uasset, FlushAsyncLoading=0.006292ms, FlushStreamingFunc=0.003640ms, BlockTillAllRequestsFinished=0.003312ms, ResetLoadersForSaveUnMarkAllObjects=0.138056ms, TagPackageExports=0.048336ms, BeginCacheForCookedPlatformData=0.003643ms, SerializeImports=0.244990ms, GatherLocalizableTextData=0.004306ms, MarkNames=0.004634ms, SerializeSummary=0.007614ms, SerializeNames=0.025161ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.014238ms, SortExportsNonSeekfree=0.007614ms, SortExportsSeekfreeConstructor=0.007946ms, SortExportsSeekfreeInner=0.353582ms, SortExportsSeekfree=0.002980ms, BuildDependencyMap=0.007614ms, SerializeImportMap=0.003312ms, SerializeExportMap=0.002980ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.014570ms, SerializeExports=0.069521ms, SerializeBulkData=0.072505ms, AsyncWrite=0.097003ms, UnaccountedTime=0.116207ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
DDCTransactionId718EC85B470BD4DB2B6A1E80BA35B3CC_126, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_C13BD2BB45C48968C13E6F8322E0CF1A_0__A856BDB1C74F641C3E5A497386077ABA922667E4, StartTime=2015.10.30-14.16.03, HierarchicalDDC, Duration=0.012912ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
DDCTransactionId98F630574D5A76378D31F9B97DBE6FE4_7, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_C13BD2BB45C48968C13E6F8322E0CF1A_0__A856BDB1C74F641C3E5A497386077ABA922667E4, StartTime=2015.10.30-14.16.03, HierarchicalDDC, DataSize=131375 bytes, Retrieved=true, Duration=0.781659ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
SavePackageTransactionId5CF6E0DC4822C818CB2EC5BF2F6A2382_30, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineFonts/RobotoDistanceField.uasset, FlushAsyncLoading=0.005625ms, FlushStreamingFunc=0.003643ms, BlockTillAllRequestsFinished=0.003971ms, ResetLoadersForSaveUnMarkAllObjects=0.193678ms, TagPackageExports=0.114217ms, BeginCacheForCookedPlatformData=0.037409ms, SerializeImports=0.082437ms, GatherLocalizableTextData=0.003312ms, MarkNames=0.003643ms, SerializeSummary=0.009600ms, SerializeNames=0.035755ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.011921ms, SortExportsNonSeekfree=0.005957ms, SortExportsSeekfreeConstructor=0.008609ms, SortExportsSeekfreeInner=0.290018ms, SortExportsSeekfree=0.003312ms, BuildDependencyMap=0.008937ms, SerializeImportMap=0.002980ms, SerializeExportMap=0.002649ms, SerializeDependencyMap=0.002649ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.017218ms, SerializeExports=0.112891ms, SerializeBulkData=0.010926ms, AsyncWrite=0.140704ms, UnaccountedTime=0.305910ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
SavePackageTransactionId5CF6E0DC4822C818CB2EC5BF2F6A2382_31, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/DefaultTextMaterialOpaque.uasset, FlushAsyncLoading=0.006624ms, FlushStreamingFunc=0.003308ms, BlockTillAllRequestsFinished=0.003643ms, ResetLoadersForSaveUnMarkAllObjects=0.113558ms, TagPackageExports=1.343813ms, BeginCacheForCookedPlatformData=0.014566ms, SerializeImports=0.482701ms, GatherLocalizableTextData=0.003975ms, MarkNames=0.005629ms, SerializeSummary=0.010591ms, SerializeNames=0.086080ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.035096ms, SortExportsNonSeekfree=0.013571ms, SortExportsSeekfreeConstructor=0.008278ms, SortExportsSeekfreeInner=0.833966ms, SortExportsSeekfree=0.003643ms, BuildDependencyMap=0.009269ms, SerializeImportMap=0.004303ms, SerializeExportMap=0.003312ms, SerializeDependencyMap=0.001989ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.017878ms, SerializeExports=0.639629ms, SerializeBulkData=0.010263ms, AsyncWrite=0.111569ms, UnaccountedTime=0.108592ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
DDCTransactionId718EC85B470BD4DB2B6A1E80BA35B3CC_127, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_D0FECEC94BB5E3DA0C23C4AB41A933F__26A4750DDEE85082D5E426AC2FC0FB509DBC0E30, StartTime=2015.10.30-14.16.03, HierarchicalDDC, Duration=0.010595ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
DDCTransactionId98F630574D5A76378D31F9B97DBE6FE4_8, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_D0FECEC94BB5E3DA0C23C4AB41A933F__26A4750DDEE85082D5E426AC2FC0FB509DBC0E30, StartTime=2015.10.30-14.16.03, HierarchicalDDC, DataSize=22958 bytes, Retrieved=true, Duration=45.444691ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
SavePackageTransactionId5CF6E0DC4822C818CB2EC5BF2F6A2382_32, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorResources/S_Trigger.uasset, FlushAsyncLoading=0.004634ms, FlushStreamingFunc=0.003312ms, BlockTillAllRequestsFinished=0.003312ms, ResetLoadersForSaveUnMarkAllObjects=0.091374ms, TagPackageExports=0.074491ms, BeginCacheForCookedPlatformData=0.036087ms, SerializeImports=0.053633ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.003971ms, SerializeSummary=0.008941ms, SerializeNames=0.016551ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.008941ms, SortExportsNonSeekfree=0.003971ms, SortExportsSeekfreeConstructor=0.009604ms, SortExportsSeekfreeInner=0.157587ms, SortExportsSeekfree=0.002649ms, BuildDependencyMap=0.006624ms, SerializeImportMap=0.004966ms, SerializeExportMap=0.002980ms, SerializeDependencyMap=0.001989ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.013903ms, SerializeExports=0.055291ms, SerializeBulkData=0.061247ms, AsyncWrite=0.213541ms, UnaccountedTime=0.170168ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
DDCTransactionId65EB97DD4A02128CB09A429C54DF7298_8, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_D0FECEC94BB5E3DA0C23C4AB41A933F__A74983DD16C9F19298E271B929B3C0B3FE13FC9E, StartTime=2015.10.30-14.16.03, HierarchicalDDC, DataSize=65797 bytes, Retrieved=true, Duration=0.210892ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
DDCTransactionId9F3CB3A343C55803D21CF9A22E0ACFCD_9, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_D0FECEC94BB5E3DA0C23C4AB41A933F__BCC05532D8752724EDE6B77A32222320BD230C00, StartTime=2015.10.30-14.16.03, HierarchicalDDC, DataSize=262405 bytes, Retrieved=true, Duration=0.621088ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
DDCTransactionId718EC85B470BD4DB2B6A1E80BA35B3CC_128, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_C6F046E346DE53E9987E70930FC6D31__2BC58C7103301983DEFA01C3C389866FD917AABF, StartTime=2015.10.30-14.16.03, HierarchicalDDC, Duration=0.009932ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
DDCTransactionId9F3CB3A343C55803D21CF9A22E0ACFCD_10, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_C6F046E346DE53E9987E70930FC6D31__2BC58C7103301983DEFA01C3C389866FD917AABF, StartTime=2015.10.30-14.16.03, HierarchicalDDC, DataSize=5952 bytes, Retrieved=true, Duration=3.893387ms, RunGuid=RunID597404AD4A341C361D0AC08C3793227A
