DDCTransactionIdDAE14A894BA796CF48CD6DAF608D7CCE_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.11.29-16.28.45, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.489984ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
DDCTransactionId8EC9FDB74318DB1636F9659478196E2E_76, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_EEA96CDC4F03F8D3BF78C2BDF4B3D__1103329B808A6DDEFF41795289A714BD2D365560, StartTime=2015.11.29-16.30.36, HierarchicalDDC, DataSize=262407 bytes, Retrieved=true, Duration=300.662781ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
DDCTransactionId8EC9FDB74318DB1636F9659478196E2E_77, CachedDataProbablyExists, Parent=DDCTransactionId8EC9FDB74318DB1636F9659478196E2E_76, StartTime=2015.11.29-16.30.36, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=91.395256ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
DDCTransactionId5925294D4CE47E18742795A342B6BB10_85, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_EEA96CDC4F03F8D3BF78C2BDF4B3D__AAAE803D320FC99DBFC6C4D341D14FEF376D5E3D, StartTime=2015.11.29-16.30.36, HierarchicalDDC, DataSize=65799 bytes, Retrieved=true, Duration=157.436813ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
DDCTransactionId5925294D4CE47E18742795A342B6BB10_86, CachedDataProbablyExists, Parent=DDCTransactionId5925294D4CE47E18742795A342B6BB10_85, StartTime=2015.11.29-16.30.36, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=81.918701ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
DDCTransactionId5925294D4CE47E18742795A342B6BB10_87, GetCachedData, Parent=DDCTransactionId5925294D4CE47E18742795A342B6BB10_85, StartTime=2015.11.29-16.30.36, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=75.413170ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
DDCTransactionId8EC9FDB74318DB1636F9659478196E2E_78, GetCachedData, Parent=DDCTransactionId8EC9FDB74318DB1636F9659478196E2E_76, StartTime=2015.11.29-16.30.36, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=209.040741ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
DDCTransactionId5925294D4CE47E18742795A342B6BB10_88, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_EEA96CDC4F03F8D3BF78C2BDF4B3D__D3C3A899EA4F13D5B369045651B69260A98FF442, StartTime=2015.11.29-16.30.36, HierarchicalDDC, DataSize=16647 bytes, Retrieved=true, Duration=159.214661ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
DDCTransactionId5925294D4CE47E18742795A342B6BB10_89, CachedDataProbablyExists, Parent=DDCTransactionId5925294D4CE47E18742795A342B6BB10_88, StartTime=2015.11.29-16.30.36, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=41.013641ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
DDCTransactionId5925294D4CE47E18742795A342B6BB10_90, GetCachedData, Parent=DDCTransactionId5925294D4CE47E18742795A342B6BB10_88, StartTime=2015.11.29-16.30.36, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=118.136124ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
SavePackageTransactionId3F479DAA4C40230C556B08BC7D1A8DCD_248, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Blueprints/2D/Blueprints/Tests/PengSprite1.uasset, FlushAsyncLoading=0.018541ms, FlushStreamingFunc=0.013571ms, BlockTillAllRequestsFinished=0.007946ms, ResetLoadersForSaveUnMarkAllObjects=0.218175ms, TagPackageExports=0.048008ms, BeginCacheForCookedPlatformData=0.036087ms, SerializeImports=0.088062ms, GatherLocalizableTextData=0.003975ms, MarkNames=0.003971ms, SerializeSummary=0.009604ms, SerializeNames=0.014566ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.032775ms, SortExportsNonSeekfree=0.043701ms, SortExportsSeekfreeConstructor=0.011258ms, SortExportsSeekfreeInner=0.194009ms, SortExportsSeekfree=0.003308ms, BuildDependencyMap=0.006951ms, SerializeImportMap=0.003643ms, SerializeExportMap=0.002649ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011921ms, SerializeExports=0.050653ms, SerializeBulkData=0.060916ms, AsyncWrite=0.105612ms, UnaccountedTime=0.152290ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Blueprints/2D/Blueprints/Crest/Idle/CrestIdleEast.uasset, AllOfLoadPackage_Duration=106.941648ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000332ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.002649ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.050984ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.009935ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=0.559174ms, SaveCookedPackage_HitCount=1, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
SavePackageTransactionId3F479DAA4C40230C556B08BC7D1A8DCD_249, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Blueprints/2D/Blueprints/Crest/Idle/CrestIdleEast.uasset, FlushAsyncLoading=0.015229ms, FlushStreamingFunc=0.003312ms, BlockTillAllRequestsFinished=0.003308ms, ResetLoadersForSaveUnMarkAllObjects=0.092037ms, TagPackageExports=0.005629ms, BeginCacheForCookedPlatformData=0.002980ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Blueprints/2D/Yes.uasset, AllOfLoadPackage_Duration=0.039726ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000000ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.002980ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.025161ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.008937ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=2.020855ms, SaveCookedPackage_HitCount=1, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
SavePackageTransactionId3F479DAA4C40230C556B08BC7D1A8DCD_250, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Blueprints/2D/Yes.uasset, FlushAsyncLoading=0.009600ms, FlushStreamingFunc=0.003312ms, BlockTillAllRequestsFinished=0.002317ms, ResetLoadersForSaveUnMarkAllObjects=0.080116ms, TagPackageExports=0.018872ms, BeginCacheForCookedPlatformData=0.003312ms, SerializeImports=0.034761ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.004634ms, SerializeSummary=0.008941ms, SerializeNames=0.033770ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.016883ms, SortExportsNonSeekfree=0.006292ms, SortExportsSeekfreeConstructor=0.007946ms, SortExportsSeekfreeInner=0.543948ms, SortExportsSeekfree=0.003971ms, BuildDependencyMap=0.007946ms, SerializeImportMap=0.004970ms, SerializeExportMap=0.002977ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001989ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011254ms, SerializeExports=0.021853ms, SerializeBulkData=0.134412ms, AsyncWrite=0.052311ms, UnaccountedTime=0.069525ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Blueprints/2D/u0-eus-d1-5cba9cdbb3335af16c465ce711a6adf0_pimgpsh_fullsize_distr.uasset, AllOfLoadPackage_Duration=11.666905ms, AllOfLoadPackage_HitCount=84, ResolveRedirectors_Duration=0.006627ms, ResolveRedirectors_HitCount=84, CacheForCookedPlatformData_Duration=91.833256ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.054296ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.082105ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=4.737947ms, SaveCookedPackage_HitCount=1, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
DDCTransactionIdDAE14A894BA796CF48CD6DAF608D7CCE_294, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_2ED7EBE54FADD37E9E928DB0D08E53C__B609ED133BF2F27D1B00C092794D5CC50C6173BD, StartTime=2015.11.29-16.30.37, HierarchicalDDC, Duration=65.289040ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
DDCTransactionIdDAE14A894BA796CF48CD6DAF608D7CCE_295, CachedDataProbablyExists, Parent=DDCTransactionIdDAE14A894BA796CF48CD6DAF608D7CCE_294, StartTime=2015.11.29-16.30.37, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=65.260895ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
DDCTransactionIdBE1315124EC6CA5784E49DB987938E0B_80, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_2ED7EBE54FADD37E9E928DB0D08E53C__B609ED133BF2F27D1B00C092794D5CC50C6173BD, StartTime=2015.11.29-16.30.37, HierarchicalDDC, DataSize=1331464 bytes, Retrieved=true, Duration=24.648514ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
DDCTransactionIdBE1315124EC6CA5784E49DB987938E0B_81, CachedDataProbablyExists, Parent=DDCTransactionIdBE1315124EC6CA5784E49DB987938E0B_80, StartTime=2015.11.29-16.30.37, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.103626ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
DDCTransactionIdBE1315124EC6CA5784E49DB987938E0B_82, GetCachedData, Parent=DDCTransactionIdBE1315124EC6CA5784E49DB987938E0B_80, StartTime=2015.11.29-16.30.37, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=23.619543ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
SavePackageTransactionId3F479DAA4C40230C556B08BC7D1A8DCD_251, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Blueprints/2D/u0-eus-d1-5cba9cdbb3335af16c465ce711a6adf0_pimgpsh_fullsize_distr.uasset, FlushAsyncLoading=0.021186ms, FlushStreamingFunc=0.005297ms, BlockTillAllRequestsFinished=0.003975ms, ResetLoadersForSaveUnMarkAllObjects=0.145670ms, TagPackageExports=0.051975ms, BeginCacheForCookedPlatformData=0.035755ms, SerializeImports=0.055291ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.004303ms, SerializeSummary=0.010595ms, SerializeNames=0.016555ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.010591ms, SortExportsNonSeekfree=0.004970ms, SortExportsSeekfreeConstructor=0.010259ms, SortExportsSeekfreeInner=0.640292ms, SortExportsSeekfree=0.005297ms, BuildDependencyMap=0.008278ms, SerializeImportMap=0.004303ms, SerializeExportMap=0.003643ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.018209ms, SerializeExports=0.849858ms, SerializeBulkData=0.026487ms, AsyncWrite=0.779338ms, UnaccountedTime=0.261545ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
../../../Engine/Content/MobileResources/HUD/MobileHUDButtonFire.uasset, AllOfLoadPackage_Duration=59.232786ms, AllOfLoadPackage_HitCount=289, ResolveRedirectors_Duration=0.022206ms, ResolveRedirectors_HitCount=289, CacheForCookedPlatformData_Duration=59.735995ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.058599ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.086408ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=4.198302ms, SaveCookedPackage_HitCount=1, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
DDCTransactionIdDAE14A894BA796CF48CD6DAF608D7CCE_296, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_C200B7694C3FE53EBCE97592F5F41__DD39719A926D99A62CA71ADAF4DFF27A49AEF98C, StartTime=2015.11.29-16.30.37, HierarchicalDDC, Duration=0.010595ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
DDCTransactionId5925294D4CE47E18742795A342B6BB10_91, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_C200B7694C3FE53EBCE97592F5F41__DD39719A926D99A62CA71ADAF4DFF27A49AEF98C, StartTime=2015.11.29-16.30.37, HierarchicalDDC, DataSize=6014 bytes, Retrieved=true, Duration=48.246536ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
SavePackageTransactionId3F479DAA4C40230C556B08BC7D1A8DCD_252, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/MobileResources/HUD/MobileHUDButtonFire.uasset, FlushAsyncLoading=0.016220ms, FlushStreamingFunc=0.003643ms, BlockTillAllRequestsFinished=0.003643ms, ResetLoadersForSaveUnMarkAllObjects=0.213541ms, TagPackageExports=0.046019ms, BeginCacheForCookedPlatformData=0.045024ms, SerializeImports=0.054296ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.003640ms, SerializeSummary=0.009604ms, SerializeNames=0.132095ms, SerializeGatherableTextData=0.003975ms, BuildExportMap=0.010595ms, SortExportsNonSeekfree=0.004634ms, SortExportsSeekfreeConstructor=0.009932ms, SortExportsSeekfreeInner=0.165537ms, SortExportsSeekfree=0.002317ms, BuildDependencyMap=0.006951ms, SerializeImportMap=0.002317ms, SerializeExportMap=0.002649ms, SerializeDependencyMap=0.001989ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011254ms, SerializeExports=0.049330ms, SerializeBulkData=0.008609ms, AsyncWrite=0.053633ms, UnaccountedTime=0.246648ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/ThirdPersonBP/ThirdPersonOverview.uasset, AllOfLoadPackage_Duration=2.294317ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.002317ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.004970ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.097007ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.016555ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=8.565120ms, SaveCookedPackage_HitCount=1, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
SavePackageTransactionId3F479DAA4C40230C556B08BC7D1A8DCD_253, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/ThirdPersonBP/ThirdPersonOverview.uasset, FlushAsyncLoading=0.021853ms, FlushStreamingFunc=0.005957ms, BlockTillAllRequestsFinished=0.004306ms, ResetLoadersForSaveUnMarkAllObjects=0.121832ms, TagPackageExports=0.382718ms, BeginCacheForCookedPlatformData=0.006288ms, SerializeImports=0.148650ms, GatherLocalizableTextData=0.003312ms, MarkNames=0.005297ms, SerializeSummary=0.009932ms, SerializeNames=0.076808ms, SerializeGatherableTextData=0.001658ms, BuildExportMap=0.019863ms, SortExportsNonSeekfree=0.005960ms, SortExportsSeekfreeConstructor=0.007942ms, SortExportsSeekfreeInner=0.396956ms, SortExportsSeekfree=0.003971ms, BuildDependencyMap=0.007946ms, SerializeImportMap=0.003643ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.002317ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011258ms, SerializeExports=0.152290ms, SerializeBulkData=0.008609ms, AsyncWrite=0.062574ms, UnaccountedTime=0.083428ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
DDCTransactionIdDAE14A894BA796CF48CD6DAF608D7CCE_297, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_36__27246AA70E1A48788DD9642089772A69C007A779, StartTime=2015.11.29-16.30.37, HierarchicalDDC, DataSize=3129 bytes, Retrieved=true, Duration=0.097007ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
DDCTransactionIdDAE14A894BA796CF48CD6DAF608D7CCE_298, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_1946E97046D56F65528AFD8120B39B2__F9F8DA9D4173399B25FFE81BB44465579D3AEA24, StartTime=2015.11.29-16.30.37, HierarchicalDDC, DataSize=1040 bytes, Retrieved=true, Duration=0.081442ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
DDCTransactionIdDAE14A894BA796CF48CD6DAF608D7CCE_299, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_1946E97046D56F655__F5A9E0C7C2CE78DCDC264B1CBFD4130742684CCF, StartTime=2015.11.29-16.30.37, HierarchicalDDC, DataSize=1741 bytes, Retrieved=true, Duration=0.071511ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/ThirdPerson/Meshes/RightArm_StaticMesh.uasset, AllOfLoadPackage_Duration=21.152742ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000332ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.006292ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.053301ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.017546ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=2.990223ms, SaveCookedPackage_HitCount=1, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
SavePackageTransactionId3F479DAA4C40230C556B08BC7D1A8DCD_254, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/ThirdPerson/Meshes/RightArm_StaticMesh.uasset, FlushAsyncLoading=0.256248ms, FlushStreamingFunc=0.005629ms, BlockTillAllRequestsFinished=0.004306ms, ResetLoadersForSaveUnMarkAllObjects=0.163876ms, TagPackageExports=0.049330ms, BeginCacheForCookedPlatformData=0.003971ms, SerializeImports=0.068866ms, GatherLocalizableTextData=0.003640ms, MarkNames=0.005297ms, SerializeSummary=0.010595ms, SerializeNames=0.036750ms, SerializeGatherableTextData=0.002317ms, BuildExportMap=0.022843ms, SortExportsNonSeekfree=0.011586ms, SortExportsSeekfreeConstructor=0.008941ms, SortExportsSeekfreeInner=0.835292ms, SortExportsSeekfree=0.006620ms, BuildDependencyMap=0.012580ms, SerializeImportMap=0.004634ms, SerializeExportMap=0.003308ms, SerializeDependencyMap=0.104953ms, SerializeStringAssetReferenceMap=0.003640ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.027813ms, SerializeExports=0.099979ms, SerializeBulkData=0.010267ms, AsyncWrite=0.091378ms, UnaccountedTime=0.113886ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
DDCTransactionIdDAE14A894BA796CF48CD6DAF608D7CCE_300, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_21__FD6F5A4244842899688BEC8BF9C8EA88E837F109, StartTime=2015.11.29-16.30.37, HierarchicalDDC, DataSize=2801 bytes, Retrieved=true, Duration=50.230309ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
DDCTransactionIdDAE14A894BA796CF48CD6DAF608D7CCE_301, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_C5E423444BFA4DBBB685A785295C14D__BE254BDD896B7E552D964E48C2E2C91160D0E297, StartTime=2015.11.29-16.30.37, HierarchicalDDC, DataSize=936 bytes, Retrieved=true, Duration=0.098661ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
DDCTransactionIdDAE14A894BA796CF48CD6DAF608D7CCE_302, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_C5E423444BFA4DBBB__2E1EF2A74272A051970F87C6D6FD2DD0B31F4245, StartTime=2015.11.29-16.30.37, HierarchicalDDC, DataSize=1357 bytes, Retrieved=true, Duration=0.073496ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/ThirdPerson/Meshes/Ramp_StaticMesh.uasset, AllOfLoadPackage_Duration=88.540435ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000328ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.006951ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.058930ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.030126ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=2.264854ms, SaveCookedPackage_HitCount=1, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
SavePackageTransactionId3F479DAA4C40230C556B08BC7D1A8DCD_255, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/ThirdPerson/Meshes/Ramp_StaticMesh.uasset, FlushAsyncLoading=0.015564ms, FlushStreamingFunc=0.003640ms, BlockTillAllRequestsFinished=0.003312ms, ResetLoadersForSaveUnMarkAllObjects=0.175469ms, TagPackageExports=0.050653ms, BeginCacheForCookedPlatformData=0.004303ms, SerializeImports=0.067540ms, GatherLocalizableTextData=0.003312ms, MarkNames=0.004966ms, SerializeSummary=0.009269ms, SerializeNames=0.034764ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.018209ms, SortExportsNonSeekfree=0.007946ms, SortExportsSeekfreeConstructor=0.008274ms, SortExportsSeekfreeInner=0.648901ms, SortExportsSeekfree=0.003640ms, BuildDependencyMap=0.008941ms, SerializeImportMap=0.002980ms, SerializeExportMap=0.002649ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.015892ms, SerializeExports=0.057604ms, SerializeBulkData=0.008941ms, AsyncWrite=0.058599ms, UnaccountedTime=0.083759ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/ThirdPerson/Meshes/RampMaterial.uasset, AllOfLoadPackage_Duration=0.041716ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000000ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.018209ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.058927ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.021193ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=3.788106ms, SaveCookedPackage_HitCount=1, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
SavePackageTransactionId3F479DAA4C40230C556B08BC7D1A8DCD_256, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/ThirdPerson/Meshes/RampMaterial.uasset, FlushAsyncLoading=0.013575ms, FlushStreamingFunc=0.003640ms, BlockTillAllRequestsFinished=0.003312ms, ResetLoadersForSaveUnMarkAllObjects=0.197317ms, TagPackageExports=0.351928ms, BeginCacheForCookedPlatformData=0.006292ms, SerializeImports=0.379406ms, GatherLocalizableTextData=0.003640ms, MarkNames=0.004638ms, SerializeSummary=0.009269ms, SerializeNames=0.066545ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.016883ms, SortExportsNonSeekfree=0.009935ms, SortExportsSeekfreeConstructor=0.008274ms, SortExportsSeekfreeInner=0.786625ms, SortExportsSeekfree=0.004303ms, BuildDependencyMap=0.008609ms, SerializeImportMap=0.003312ms, SerializeExportMap=0.002977ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.020526ms, SerializeExports=0.580035ms, SerializeBulkData=0.011589ms, AsyncWrite=0.110578ms, UnaccountedTime=0.115875ms, RunGuid=RunID75EDAFDD48D5F91CBF1D98B56932CBD3
