DDCTransactionId9449F7B14A6DEF0F920A559D9607477D_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.11.30-15.30.04, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.593942ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId07D964FA4EE996E0D9C4E683185AE9C8_71, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_EBF234264F21920C7D58628E92BBC__A330415538A9B758D3CE6FE128538195735CA8D3, StartTime=2015.11.30-15.30.39, HierarchicalDDC, DataSize=65799 bytes, Retrieved=true, Duration=80.169991ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId07D964FA4EE996E0D9C4E683185AE9C8_72, CachedDataProbablyExists, Parent=DDCTransactionId07D964FA4EE996E0D9C4E683185AE9C8_71, StartTime=2015.11.30-15.30.39, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.153951ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId07D964FA4EE996E0D9C4E683185AE9C8_73, GetCachedData, Parent=DDCTransactionId07D964FA4EE996E0D9C4E683185AE9C8_71, StartTime=2015.11.30-15.30.39, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=79.885597ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId07D964FA4EE996E0D9C4E683185AE9C8_74, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_EBF234264F21920C7D58628E92BBC__406E3FE67F65C121C0E6FD2F2A22BE2F3D06995B, StartTime=2015.11.30-15.30.39, HierarchicalDDC, DataSize=16647 bytes, Retrieved=true, Duration=53.259605ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId07D964FA4EE996E0D9C4E683185AE9C8_75, CachedDataProbablyExists, Parent=DDCTransactionId07D964FA4EE996E0D9C4E683185AE9C8_74, StartTime=2015.11.30-15.30.39, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.087734ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId07D964FA4EE996E0D9C4E683185AE9C8_76, GetCachedData, Parent=DDCTransactionId07D964FA4EE996E0D9C4E683185AE9C8_74, StartTime=2015.11.30-15.30.39, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=53.125187ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
SavePackageTransactionIdC1C666294E99A7F2E68872BAB8B60226_160, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Blueprints/2D/Blueprints/Tests/Idle.uasset, FlushAsyncLoading=0.011589ms, FlushStreamingFunc=0.002977ms, BlockTillAllRequestsFinished=0.003643ms, ResetLoadersForSaveUnMarkAllObjects=0.088066ms, TagPackageExports=0.011921ms, BeginCacheForCookedPlatformData=0.002977ms, SerializeImports=0.029135ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.004966ms, SerializeSummary=0.008609ms, SerializeNames=0.018869ms, SerializeGatherableTextData=0.001989ms, BuildExportMap=0.021186ms, SortExportsNonSeekfree=0.003975ms, SortExportsSeekfreeConstructor=0.007283ms, SortExportsSeekfreeInner=0.244994ms, SortExportsSeekfree=0.003640ms, BuildDependencyMap=0.006951ms, SerializeImportMap=0.002980ms, SerializeExportMap=0.001986ms, SerializeDependencyMap=0.001989ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010595ms, SerializeExports=0.012249ms, SerializeBulkData=0.007283ms, AsyncWrite=0.045691ms, UnaccountedTime=0.065550ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
SavePackageTransactionIdC1C666294E99A7F2E68872BAB8B60226_161, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Blueprints/2D/Blueprints/Tests/PengSprite1_Sprite.uasset, FlushAsyncLoading=0.007287ms, FlushStreamingFunc=0.002645ms, BlockTillAllRequestsFinished=0.002652ms, ResetLoadersForSaveUnMarkAllObjects=0.069521ms, TagPackageExports=0.018869ms, BeginCacheForCookedPlatformData=0.002980ms, SerializeImports=0.032779ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.004966ms, SerializeSummary=0.005957ms, SerializeNames=0.034101ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.017881ms, SortExportsNonSeekfree=0.006288ms, SortExportsSeekfreeConstructor=0.006624ms, SortExportsSeekfreeInner=0.509184ms, SortExportsSeekfree=0.005629ms, BuildDependencyMap=0.007614ms, SerializeImportMap=0.003308ms, SerializeExportMap=0.002321ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001658ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011917ms, SerializeExports=0.022843ms, SerializeBulkData=0.007946ms, AsyncWrite=0.051644ms, UnaccountedTime=404.263916ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId9449F7B14A6DEF0F920A559D9607477D_201, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_EEA96CDC4F03F8D3BF78C2BDF4B3D__BCBDA26E6E1CED2ACE8E5282398886A3F2280772, StartTime=2015.11.30-15.30.40, HierarchicalDDC, Duration=0.153948ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId9449F7B14A6DEF0F920A559D9607477D_202, CachedDataProbablyExists, Parent=DDCTransactionId9449F7B14A6DEF0F920A559D9607477D_201, StartTime=2015.11.30-15.30.40, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.130773ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId9A527AE248A2A193D6B5E3931A711162_74, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_EEA96CDC4F03F8D3BF78C2BDF4B3D__BCBDA26E6E1CED2ACE8E5282398886A3F2280772, StartTime=2015.11.30-15.30.40, HierarchicalDDC, DataSize=6899 bytes, Retrieved=true, Duration=0.251282ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId9A527AE248A2A193D6B5E3931A711162_75, CachedDataProbablyExists, Parent=DDCTransactionId9A527AE248A2A193D6B5E3931A711162_74, StartTime=2015.11.30-15.30.40, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.111900ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId9A527AE248A2A193D6B5E3931A711162_76, GetCachedData, Parent=DDCTransactionId9A527AE248A2A193D6B5E3931A711162_74, StartTime=2015.11.30-15.30.40, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.100978ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
SavePackageTransactionIdC1C666294E99A7F2E68872BAB8B60226_162, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Blueprints/2D/Blueprints/Tests/PengSprite1.uasset, FlushAsyncLoading=0.010926ms, FlushStreamingFunc=0.003640ms, BlockTillAllRequestsFinished=0.003975ms, ResetLoadersForSaveUnMarkAllObjects=0.093032ms, TagPackageExports=0.067208ms, BeginCacheForCookedPlatformData=0.035092ms, SerializeImports=0.052638ms, GatherLocalizableTextData=0.002652ms, MarkNames=0.003971ms, SerializeSummary=0.008941ms, SerializeNames=0.012912ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.009269ms, SortExportsNonSeekfree=0.003975ms, SortExportsSeekfreeConstructor=0.009932ms, SortExportsSeekfreeInner=0.155270ms, SortExportsSeekfree=0.002317ms, BuildDependencyMap=0.006292ms, SerializeImportMap=0.003640ms, SerializeExportMap=0.002649ms, SerializeDependencyMap=0.001658ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.012249ms, SerializeExports=0.048008ms, SerializeBulkData=0.056282ms, AsyncWrite=0.102963ms, UnaccountedTime=45.721462ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId9A527AE248A2A193D6B5E3931A711162_77, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_EEA96CDC4F03F8D3BF78C2BDF4B3D__1103329B808A6DDEFF41795289A714BD2D365560, StartTime=2015.11.30-15.30.40, HierarchicalDDC, DataSize=262407 bytes, Retrieved=true, Duration=0.523753ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId9A527AE248A2A193D6B5E3931A711162_78, CachedDataProbablyExists, Parent=DDCTransactionId9A527AE248A2A193D6B5E3931A711162_77, StartTime=2015.11.30-15.30.40, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.141039ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId9A527AE248A2A193D6B5E3931A711162_79, GetCachedData, Parent=DDCTransactionId9A527AE248A2A193D6B5E3931A711162_77, StartTime=2015.11.30-15.30.40, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.184074ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId07D964FA4EE996E0D9C4E683185AE9C8_77, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_EEA96CDC4F03F8D3BF78C2BDF4B3D__AAAE803D320FC99DBFC6C4D341D14FEF376D5E3D, StartTime=2015.11.30-15.30.40, HierarchicalDDC, DataSize=65799 bytes, Retrieved=true, Duration=0.241682ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId07D964FA4EE996E0D9C4E683185AE9C8_78, CachedDataProbablyExists, Parent=DDCTransactionId07D964FA4EE996E0D9C4E683185AE9C8_77, StartTime=2015.11.30-15.30.40, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.049658ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId07D964FA4EE996E0D9C4E683185AE9C8_79, GetCachedData, Parent=DDCTransactionId07D964FA4EE996E0D9C4E683185AE9C8_77, StartTime=2015.11.30-15.30.40, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.120182ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId07D964FA4EE996E0D9C4E683185AE9C8_80, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_EEA96CDC4F03F8D3BF78C2BDF4B3D__D3C3A899EA4F13D5B369045651B69260A98FF442, StartTime=2015.11.30-15.30.40, HierarchicalDDC, DataSize=16647 bytes, Retrieved=true, Duration=0.169508ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId07D964FA4EE996E0D9C4E683185AE9C8_81, CachedDataProbablyExists, Parent=DDCTransactionId07D964FA4EE996E0D9C4E683185AE9C8_80, StartTime=2015.11.30-15.30.40, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.048999ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId07D964FA4EE996E0D9C4E683185AE9C8_82, GetCachedData, Parent=DDCTransactionId07D964FA4EE996E0D9C4E683185AE9C8_80, StartTime=2015.11.30-15.30.40, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.085086ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
SavePackageTransactionIdC1C666294E99A7F2E68872BAB8B60226_163, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Blueprints/2D/Blueprints/Tests/PengSprite2_Sprite.uasset, FlushAsyncLoading=0.012580ms, FlushStreamingFunc=0.003640ms, BlockTillAllRequestsFinished=0.003975ms, ResetLoadersForSaveUnMarkAllObjects=0.098325ms, TagPackageExports=0.019200ms, BeginCacheForCookedPlatformData=0.003975ms, SerializeImports=0.039726ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.005297ms, SerializeSummary=0.009272ms, SerializeNames=0.038072ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.021853ms, SortExportsNonSeekfree=0.007279ms, SortExportsSeekfreeConstructor=0.008278ms, SortExportsSeekfreeInner=0.543617ms, SortExportsSeekfree=0.007287ms, BuildDependencyMap=0.009932ms, SerializeImportMap=0.003312ms, SerializeExportMap=0.002649ms, SerializeDependencyMap=0.001989ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.014897ms, SerializeExports=0.024498ms, SerializeBulkData=0.008278ms, AsyncWrite=0.059925ms, UnaccountedTime=0.078462ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId9449F7B14A6DEF0F920A559D9607477D_203, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_255B66AD4EBB8884EABBDBB0B647D__04B2DA85CEA46C165B1EE0D2BF83BA8DFC723CF8, StartTime=2015.11.30-15.30.40, HierarchicalDDC, Duration=0.079125ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId9449F7B14A6DEF0F920A559D9607477D_204, CachedDataProbablyExists, Parent=DDCTransactionId9449F7B14A6DEF0F920A559D9607477D_203, StartTime=2015.11.30-15.30.40, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.060584ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId08E11A51434FBFACE1087A9F3601E5D5_87, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_255B66AD4EBB8884EABBDBB0B647D__04B2DA85CEA46C165B1EE0D2BF83BA8DFC723CF8, StartTime=2015.11.30-15.30.40, HierarchicalDDC, DataSize=6899 bytes, Retrieved=true, Duration=0.204932ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId08E11A51434FBFACE1087A9F3601E5D5_88, CachedDataProbablyExists, Parent=DDCTransactionId08E11A51434FBFACE1087A9F3601E5D5_87, StartTime=2015.11.30-15.30.40, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.069194ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId08E11A51434FBFACE1087A9F3601E5D5_89, GetCachedData, Parent=DDCTransactionId08E11A51434FBFACE1087A9F3601E5D5_87, StartTime=2015.11.30-15.30.40, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.098992ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId07D964FA4EE996E0D9C4E683185AE9C8_83, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_255B66AD4EBB8884EABBDBB0B647D__D1D37B3B8150C144E9A5EF04FC8ECEF960E91278, StartTime=2015.11.30-15.30.40, HierarchicalDDC, DataSize=262407 bytes, Retrieved=true, Duration=0.432711ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId07D964FA4EE996E0D9C4E683185AE9C8_84, CachedDataProbablyExists, Parent=DDCTransactionId07D964FA4EE996E0D9C4E683185AE9C8_83, StartTime=2015.11.30-15.30.40, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.050653ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
SavePackageTransactionIdC1C666294E99A7F2E68872BAB8B60226_164, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Blueprints/2D/Blueprints/Tests/PengSprite2.uasset, FlushAsyncLoading=0.006951ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.002980ms, ResetLoadersForSaveUnMarkAllObjects=0.074491ms, TagPackageExports=0.060584ms, BeginCacheForCookedPlatformData=0.035424ms, SerializeImports=0.055950ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.003643ms, SerializeSummary=0.008278ms, SerializeNames=0.012912ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.009600ms, SortExportsNonSeekfree=0.003971ms, SortExportsSeekfreeConstructor=0.009932ms, SortExportsSeekfreeInner=0.152957ms, SortExportsSeekfree=0.002649ms, BuildDependencyMap=0.005960ms, SerializeImportMap=0.003975ms, SerializeExportMap=0.002649ms, SerializeDependencyMap=0.001658ms, SerializeStringAssetReferenceMap=0.002317ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011586ms, SerializeExports=0.047676ms, SerializeBulkData=0.057604ms, AsyncWrite=0.108261ms, UnaccountedTime=1.110408ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId07D964FA4EE996E0D9C4E683185AE9C8_85, GetCachedData, Parent=DDCTransactionId07D964FA4EE996E0D9C4E683185AE9C8_83, StartTime=2015.11.30-15.30.40, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.185732ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId07D964FA4EE996E0D9C4E683185AE9C8_86, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_255B66AD4EBB8884EABBDBB0B647D__DB0A941B7E3852B295BAA891DBAAC3A255F41E5A, StartTime=2015.11.30-15.30.40, HierarchicalDDC, DataSize=65799 bytes, Retrieved=true, Duration=0.231750ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId07D964FA4EE996E0D9C4E683185AE9C8_87, CachedDataProbablyExists, Parent=DDCTransactionId07D964FA4EE996E0D9C4E683185AE9C8_86, StartTime=2015.11.30-15.30.40, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.049990ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId07D964FA4EE996E0D9C4E683185AE9C8_88, GetCachedData, Parent=DDCTransactionId07D964FA4EE996E0D9C4E683185AE9C8_86, StartTime=2015.11.30-15.30.40, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.113558ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId07D964FA4EE996E0D9C4E683185AE9C8_89, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_255B66AD4EBB8884EABBDBB0B647D__2C1F32795FD21BD22291E51A84AFFC6328AC39EE, StartTime=2015.11.30-15.30.40, HierarchicalDDC, DataSize=16647 bytes, Retrieved=true, Duration=0.171494ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId07D964FA4EE996E0D9C4E683185AE9C8_90, CachedDataProbablyExists, Parent=DDCTransactionId07D964FA4EE996E0D9C4E683185AE9C8_89, StartTime=2015.11.30-15.30.40, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.048667ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId07D964FA4EE996E0D9C4E683185AE9C8_91, GetCachedData, Parent=DDCTransactionId07D964FA4EE996E0D9C4E683185AE9C8_89, StartTime=2015.11.30-15.30.40, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.086412ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
SavePackageTransactionIdC1C666294E99A7F2E68872BAB8B60226_165, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Blueprints/2D/Yes.uasset, FlushAsyncLoading=0.011258ms, FlushStreamingFunc=0.003308ms, BlockTillAllRequestsFinished=0.003975ms, ResetLoadersForSaveUnMarkAllObjects=0.097997ms, TagPackageExports=0.022512ms, BeginCacheForCookedPlatformData=0.003643ms, SerializeImports=0.038072ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.004303ms, SerializeSummary=0.009269ms, SerializeNames=0.033773ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.027146ms, SortExportsNonSeekfree=0.010263ms, SortExportsSeekfreeConstructor=0.009600ms, SortExportsSeekfreeInner=0.528719ms, SortExportsSeekfree=0.004638ms, BuildDependencyMap=0.009600ms, SerializeImportMap=0.003308ms, SerializeExportMap=0.002321ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.013575ms, SerializeExports=0.023838ms, SerializeBulkData=0.008278ms, AsyncWrite=0.054292ms, UnaccountedTime=0.070520ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId9449F7B14A6DEF0F920A559D9607477D_205, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_2ED7EBE54FADD37E9E928DB0D08E53C__B609ED133BF2F27D1B00C092794D5CC50C6173BD, StartTime=2015.11.30-15.30.40, HierarchicalDDC, Duration=0.080120ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId9449F7B14A6DEF0F920A559D9607477D_206, CachedDataProbablyExists, Parent=DDCTransactionId9449F7B14A6DEF0F920A559D9607477D_205, StartTime=2015.11.30-15.30.40, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.061579ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId9A527AE248A2A193D6B5E3931A711162_80, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_2ED7EBE54FADD37E9E928DB0D08E53C__B609ED133BF2F27D1B00C092794D5CC50C6173BD, StartTime=2015.11.30-15.30.40, HierarchicalDDC, DataSize=1331464 bytes, Retrieved=true, Duration=1.989733ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId9A527AE248A2A193D6B5E3931A711162_81, CachedDataProbablyExists, Parent=DDCTransactionId9A527AE248A2A193D6B5E3931A711162_80, StartTime=2015.11.30-15.30.40, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.074491ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId9A527AE248A2A193D6B5E3931A711162_82, GetCachedData, Parent=DDCTransactionId9A527AE248A2A193D6B5E3931A711162_80, StartTime=2015.11.30-15.30.40, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.964738ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
SavePackageTransactionIdC1C666294E99A7F2E68872BAB8B60226_166, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Blueprints/2D/u0-eus-d1-5cba9cdbb3335af16c465ce711a6adf0_pimgpsh_fullsize_distr.uasset, FlushAsyncLoading=0.013907ms, FlushStreamingFunc=0.003975ms, BlockTillAllRequestsFinished=0.003308ms, ResetLoadersForSaveUnMarkAllObjects=0.101309ms, TagPackageExports=0.094354ms, BeginCacheForCookedPlatformData=0.037082ms, SerializeImports=0.053633ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.003971ms, SerializeSummary=0.008609ms, SerializeNames=0.014897ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.008941ms, SortExportsNonSeekfree=0.004634ms, SortExportsSeekfreeConstructor=0.012249ms, SortExportsSeekfreeInner=0.196986ms, SortExportsSeekfree=0.002652ms, BuildDependencyMap=0.006951ms, SerializeImportMap=0.003975ms, SerializeExportMap=0.002980ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.014234ms, SerializeExports=0.695247ms, SerializeBulkData=0.017546ms, AsyncWrite=0.275452ms, UnaccountedTime=0.211552ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId9449F7B14A6DEF0F920A559D9607477D_207, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_6A00F1654C244F95E8B15E9A15BE5__B5A75B4FADFF7B7810A15EB439CFB3B72B6A4306, StartTime=2015.11.30-15.30.40, HierarchicalDDC, Duration=0.010591ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
DDCTransactionId07D964FA4EE996E0D9C4E683185AE9C8_92, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_6A00F1654C244F95E8B15E9A15BE5__B5A75B4FADFF7B7810A15EB439CFB3B72B6A4306, StartTime=2015.11.30-15.30.40, HierarchicalDDC, DataSize=822 bytes, Retrieved=true, Duration=18.287659ms, RunGuid=RunIDD84674474B2F2F7AE4D2729E051ACA9D
