DDCTransactionId78B80D3F45223A0A79374596B6FF504C_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.11.29-18.32.40, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=1.195826ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
SavePackageTransactionIdDB851B934364CF103D10D9A390A0348E_241, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/MobileResources/HUD/LeftVirtualJoystickOnly.uasset, FlushAsyncLoading=0.015229ms, FlushStreamingFunc=0.003640ms, BlockTillAllRequestsFinished=0.003975ms, ResetLoadersForSaveUnMarkAllObjects=0.073828ms, TagPackageExports=0.011258ms, BeginCacheForCookedPlatformData=0.003312ms, SerializeImports=0.154607ms, GatherLocalizableTextData=0.005629ms, MarkNames=0.004966ms, SerializeSummary=0.016555ms, SerializeNames=0.028472ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.033438ms, SortExportsNonSeekfree=0.004303ms, SortExportsSeekfreeConstructor=0.008609ms, SortExportsSeekfreeInner=0.135075ms, SortExportsSeekfree=0.002980ms, BuildDependencyMap=0.006955ms, SerializeImportMap=0.002980ms, SerializeExportMap=0.001989ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010263ms, SerializeExports=0.012249ms, SerializeBulkData=0.007614ms, AsyncWrite=0.048995ms, UnaccountedTime=0.074163ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
../../../Engine/Content/MobileResources/T_MobileMenu2.uasset, AllOfLoadPackage_Duration=0.586659ms, AllOfLoadPackage_HitCount=7, ResolveRedirectors_Duration=0.000991ms, ResolveRedirectors_HitCount=7, CacheForCookedPlatformData_Duration=0.760138ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.046682ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.080120ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.591124ms, SaveCookedPackage_HitCount=1, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
DDCTransactionId78B80D3F45223A0A79374596B6FF504C_287, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_9F8FBEF84A1997E30FD384955E3D8__BD16FC101E1BD76B745E50F5F0797E81521ECE50, StartTime=2015.11.29-18.32.56, HierarchicalDDC, Duration=0.010595ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
DDCTransactionIdB69A5DBD4204BA436CEBEE80E02BF602_56, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_9F8FBEF84A1997E30FD384955E3D8__BD16FC101E1BD76B745E50F5F0797E81521ECE50, StartTime=2015.11.29-18.32.56, HierarchicalDDC, DataSize=6899 bytes, Retrieved=true, Duration=0.093363ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
DDCTransactionId2B924C094B2A5ECEA7601AB30FDA61A5_66, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_9F8FBEF84A1997E30FD384955E3D8__DC3244ED1DA22A9DFBF8BB794FFE6F9D436D1D74, StartTime=2015.11.29-18.32.56, HierarchicalDDC, DataSize=65799 bytes, Retrieved=true, Duration=0.099320ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
DDCTransactionId5EB79D46403A690B74C5048FA0D3652F_61, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_9F8FBEF84A1997E30FD384955E3D8__750E7BCF3B0A4D07B3E732ACF4661AE1B9FDC2C2, StartTime=2015.11.29-18.32.56, HierarchicalDDC, DataSize=262407 bytes, Retrieved=true, Duration=0.299286ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
DDCTransactionId2B924C094B2A5ECEA7601AB30FDA61A5_67, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_9F8FBEF84A1997E30FD384955E3D8__0D4C4BDB3A0A12F9E8F8362AC007EA958A932054, StartTime=2015.11.29-18.32.56, HierarchicalDDC, DataSize=16647 bytes, Retrieved=true, Duration=0.069194ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
SavePackageTransactionIdDB851B934364CF103D10D9A390A0348E_242, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/MobileResources/T_MobileMenu2.uasset, FlushAsyncLoading=0.011258ms, FlushStreamingFunc=0.003312ms, BlockTillAllRequestsFinished=0.002977ms, ResetLoadersForSaveUnMarkAllObjects=0.079788ms, TagPackageExports=0.049993ms, BeginCacheForCookedPlatformData=0.037078ms, SerializeImports=0.053633ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.003312ms, SerializeSummary=0.007283ms, SerializeNames=0.014234ms, SerializeGatherableTextData=0.001658ms, BuildExportMap=0.008278ms, SortExportsNonSeekfree=0.003640ms, SortExportsSeekfreeConstructor=0.009272ms, SortExportsSeekfreeInner=0.149973ms, SortExportsSeekfree=0.002649ms, BuildDependencyMap=0.005297ms, SerializeImportMap=0.002649ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.009272ms, SerializeExports=0.085745ms, SerializeBulkData=0.008941ms, AsyncWrite=0.090711ms, UnaccountedTime=0.154279ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/ThirdPersonBP/Blueprints/TimeInterface.uasset, AllOfLoadPackage_Duration=0.051979ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000332ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.017878ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.041384ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.025164ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=2.419129ms, SaveCookedPackage_HitCount=1, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
SavePackageTransactionIdDB851B934364CF103D10D9A390A0348E_243, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/ThirdPersonBP/Blueprints/TimeInterface.uasset, FlushAsyncLoading=0.011586ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.002980ms, ResetLoadersForSaveUnMarkAllObjects=0.084754ms, TagPackageExports=0.540309ms, BeginCacheForCookedPlatformData=0.006288ms, SerializeImports=0.044033ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.006288ms, SerializeSummary=0.009932ms, SerializeNames=0.018209ms, SerializeGatherableTextData=0.001658ms, BuildExportMap=0.029795ms, SortExportsNonSeekfree=0.021521ms, SortExportsSeekfreeConstructor=0.009932ms, SortExportsSeekfreeInner=0.126466ms, SortExportsSeekfree=0.002652ms, BuildDependencyMap=0.009600ms, SerializeImportMap=0.003312ms, SerializeExportMap=0.003312ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011917ms, SerializeExports=0.015892ms, SerializeBulkData=0.007283ms, AsyncWrite=0.063896ms, UnaccountedTime=0.109915ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/ThirdPersonBP/Blueprints/ThirdPersonGameMode.uasset, AllOfLoadPackage_Duration=4.927650ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000335ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.008605ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.056945ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.021853ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=5.660638ms, SaveCookedPackage_HitCount=1, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
SavePackageTransactionIdDB851B934364CF103D10D9A390A0348E_244, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/ThirdPersonBP/Blueprints/ThirdPersonGameMode.uasset, FlushAsyncLoading=0.017546ms, FlushStreamingFunc=0.003312ms, BlockTillAllRequestsFinished=0.004306ms, ResetLoadersForSaveUnMarkAllObjects=0.115208ms, TagPackageExports=0.269491ms, BeginCacheForCookedPlatformData=0.006288ms, SerializeImports=0.060916ms, GatherLocalizableTextData=0.003643ms, MarkNames=0.008609ms, SerializeSummary=0.010926ms, SerializeNames=0.029132ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.051647ms, SortExportsNonSeekfree=0.014897ms, SortExportsSeekfreeConstructor=0.009272ms, SortExportsSeekfreeInner=3.681499ms, SortExportsSeekfree=0.010926ms, BuildDependencyMap=0.014566ms, SerializeImportMap=0.004303ms, SerializeExportMap=0.003643ms, SerializeDependencyMap=0.002321ms, SerializeStringAssetReferenceMap=0.001982ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.018544ms, SerializeExports=0.029795ms, SerializeBulkData=0.008937ms, AsyncWrite=0.083100ms, UnaccountedTime=0.111241ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/ThirdPersonBP/Blueprints/ThirdPersonCharacter.uasset, AllOfLoadPackage_Duration=0.044033ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000000ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=2.286371ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.059262ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=3.478885ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=248.369895ms, SaveCookedPackage_HitCount=1, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
SavePackageTransactionIdDB851B934364CF103D10D9A390A0348E_245, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/ThirdPersonBP/Blueprints/ThirdPersonCharacter.uasset, FlushAsyncLoading=0.018541ms, FlushStreamingFunc=0.003640ms, BlockTillAllRequestsFinished=0.003643ms, ResetLoadersForSaveUnMarkAllObjects=0.234067ms, TagPackageExports=109.933861ms, BeginCacheForCookedPlatformData=0.054296ms, SerializeImports=2.871372ms, GatherLocalizableTextData=0.016883ms, MarkNames=0.136402ms, SerializeSummary=0.017878ms, SerializeNames=0.494950ms, SerializeGatherableTextData=0.003975ms, BuildExportMap=1.158081ms, SortExportsNonSeekfree=10.285362ms, SortExportsSeekfreeConstructor=0.025161ms, SortExportsSeekfreeInner=13.072309ms, SortExportsSeekfree=0.011254ms, BuildDependencyMap=0.152625ms, SerializeImportMap=0.028141ms, SerializeExportMap=0.056282ms, SerializeDependencyMap=0.020195ms, SerializeStringAssetReferenceMap=0.002317ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.022512ms, SerializeExports=0.621088ms, SerializeBulkData=0.010926ms, AsyncWrite=0.085749ms, UnaccountedTime=0.189371ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Materials/HealthLow.uasset, AllOfLoadPackage_Duration=0.557192ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000328ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.002321ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.053637ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.008602ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=0.688296ms, SaveCookedPackage_HitCount=1, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
SavePackageTransactionIdDB851B934364CF103D10D9A390A0348E_246, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Materials/HealthLow.uasset, FlushAsyncLoading=0.013243ms, FlushStreamingFunc=0.003640ms, BlockTillAllRequestsFinished=0.003643ms, ResetLoadersForSaveUnMarkAllObjects=0.074159ms, TagPackageExports=0.005297ms, BeginCacheForCookedPlatformData=0.002649ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
DDCTransactionId78B80D3F45223A0A79374596B6FF504C_288, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf1F51CB05__D96C61A5A72C5E62475B4286BE1946BC59E6C892, StartTime=2015.11.29-18.32.57, HierarchicalDDC, DataSize=288059 bytes, Retrieved=true, Duration=0.542294ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
DDCTransactionId78B80D3F45223A0A79374596B6FF504C_289, CachedDataProbablyExists, Parent=DDCTransactionId78B80D3F45223A0A79374596B6FF504C_288, StartTime=2015.11.29-18.32.57, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.068858ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
DDCTransactionId78B80D3F45223A0A79374596B6FF504C_290, GetCachedData, Parent=DDCTransactionId78B80D3F45223A0A79374596B6FF504C_288, StartTime=2015.11.29-18.32.57, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.203606ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
DDCTransactionId78B80D3F45223A0A79374596B6FF504C_291, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBuf1F51CB05__7F77C55CD02E1A99BF96BA57B4B44B64736561C2, StartTime=2015.11.29-18.32.57, HierarchicalDDC, DataSize=193319 bytes, Retrieved=true, Duration=0.397615ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
DDCTransactionId78B80D3F45223A0A79374596B6FF504C_292, CachedDataProbablyExists, Parent=DDCTransactionId78B80D3F45223A0A79374596B6FF504C_291, StartTime=2015.11.29-18.32.57, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.075154ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
DDCTransactionId78B80D3F45223A0A79374596B6FF504C_293, GetCachedData, Parent=DDCTransactionId78B80D3F45223A0A79374596B6FF504C_291, StartTime=2015.11.29-18.32.57, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.165202ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Materials/HealthGone.uasset, AllOfLoadPackage_Duration=8.751180ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000332ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.010263ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.053301ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.016883ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=4.735298ms, SaveCookedPackage_HitCount=1, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
SavePackageTransactionIdDB851B934364CF103D10D9A390A0348E_247, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Materials/HealthGone.uasset, FlushAsyncLoading=0.013243ms, FlushStreamingFunc=0.003975ms, BlockTillAllRequestsFinished=0.003308ms, ResetLoadersForSaveUnMarkAllObjects=0.163548ms, TagPackageExports=0.578377ms, BeginCacheForCookedPlatformData=0.007618ms, SerializeImports=0.584669ms, GatherLocalizableTextData=0.003640ms, MarkNames=0.004303ms, SerializeSummary=0.009604ms, SerializeNames=0.049330ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.011917ms, SortExportsNonSeekfree=0.005960ms, SortExportsSeekfreeConstructor=0.008278ms, SortExportsSeekfreeInner=0.796884ms, SortExportsSeekfree=0.003312ms, BuildDependencyMap=0.006620ms, SerializeImportMap=0.002980ms, SerializeExportMap=0.002649ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.015892ms, SerializeExports=0.897530ms, SerializeBulkData=0.009932ms, AsyncWrite=0.121173ms, UnaccountedTime=0.100315ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Mannequin/Character/Textures/UE4_Mannequin_MAT_MASKA.uasset, AllOfLoadPackage_Duration=0.471439ms, AllOfLoadPackage_HitCount=8, ResolveRedirectors_Duration=0.000663ms, ResolveRedirectors_HitCount=8, CacheForCookedPlatformData_Duration=1.789104ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.049658ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.108261ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.858629ms, SaveCookedPackage_HitCount=1, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
DDCTransactionId78B80D3F45223A0A79374596B6FF504C_294, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_175FFFF34B3800668E3E95AD8254F__93E5E5D4F615EF636436CEFD35B5A384CC018943, StartTime=2015.11.29-18.32.57, HierarchicalDDC, Duration=0.016883ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
DDCTransactionId2B924C094B2A5ECEA7601AB30FDA61A5_68, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_175FFFF34B3800668E3E95AD8254F__93E5E5D4F615EF636436CEFD35B5A384CC018943, StartTime=2015.11.29-18.32.57, HierarchicalDDC, DataSize=4452 bytes, Retrieved=true, Duration=0.118192ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
DDCTransactionId5EB79D46403A690B74C5048FA0D3652F_62, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_175FFFF34B3800668E3E95AD8254F__07A88AF74FC1E73AB09610F8C968130817CECAC3, StartTime=2015.11.29-18.32.57, HierarchicalDDC, DataSize=524553 bytes, Retrieved=true, Duration=1.057439ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
DDCTransactionIdB69A5DBD4204BA436CEBEE80E02BF602_57, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_175FFFF34B3800668E3E95AD8254F__36D14B777ED17E3D5FC75B48AED96537AE53896D, StartTime=2015.11.29-18.32.57, HierarchicalDDC, DataSize=131335 bytes, Retrieved=true, Duration=0.389338ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
DDCTransactionId5EB79D46403A690B74C5048FA0D3652F_63, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_175FFFF34B3800668E3E95AD8254F__60DD8B40791EDDF0CEA9C6EA24FB368B50CCE7B2, StartTime=2015.11.29-18.32.57, HierarchicalDDC, DataSize=33031 bytes, Retrieved=true, Duration=0.156596ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
DDCTransactionIdB69A5DBD4204BA436CEBEE80E02BF602_58, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_175FFFF34B3800668E3E95AD8254F__54360FB6FDE14A1E68B0C73A350C5AF456C27A04, StartTime=2015.11.29-18.32.57, HierarchicalDDC, DataSize=8455 bytes, Retrieved=true, Duration=0.081446ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
SavePackageTransactionIdDB851B934364CF103D10D9A390A0348E_248, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Mannequin/Character/Textures/UE4_Mannequin_MAT_MASKA.uasset, FlushAsyncLoading=0.014234ms, FlushStreamingFunc=0.003312ms, BlockTillAllRequestsFinished=0.003643ms, ResetLoadersForSaveUnMarkAllObjects=0.106934ms, TagPackageExports=0.050321ms, BeginCacheForCookedPlatformData=0.037082ms, SerializeImports=0.057273ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.003971ms, SerializeSummary=0.009272ms, SerializeNames=0.017546ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.009604ms, SortExportsNonSeekfree=0.003971ms, SortExportsSeekfreeConstructor=0.010263ms, SortExportsSeekfreeInner=0.170171ms, SortExportsSeekfree=0.002317ms, BuildDependencyMap=0.006620ms, SerializeImportMap=0.003643ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001989ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011586ms, SerializeExports=0.052642ms, SerializeBulkData=0.093360ms, AsyncWrite=0.142690ms, UnaccountedTime=0.166859ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Mannequin/Character/Materials/MaterialLayers/ML_SoftMetal_UE4.uasset, AllOfLoadPackage_Duration=0.047345ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000332ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.007946ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.062905ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.015892ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=2.199631ms, SaveCookedPackage_HitCount=1, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
SavePackageTransactionIdDB851B934364CF103D10D9A390A0348E_249, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Mannequin/Character/Materials/MaterialLayers/ML_SoftMetal_UE4.uasset, FlushAsyncLoading=0.016555ms, FlushStreamingFunc=0.003971ms, BlockTillAllRequestsFinished=0.003643ms, ResetLoadersForSaveUnMarkAllObjects=0.148319ms, TagPackageExports=0.077799ms, BeginCacheForCookedPlatformData=0.004306ms, SerializeImports=0.136070ms, GatherLocalizableTextData=0.002977ms, MarkNames=0.008941ms, SerializeSummary=0.009600ms, SerializeNames=0.056282ms, SerializeGatherableTextData=0.002317ms, BuildExportMap=0.083100ms, SortExportsNonSeekfree=0.085745ms, SortExportsSeekfreeConstructor=0.008609ms, SortExportsSeekfreeInner=0.425097ms, SortExportsSeekfree=0.003308ms, BuildDependencyMap=0.012249ms, SerializeImportMap=0.004303ms, SerializeExportMap=0.003971ms, SerializeDependencyMap=0.002649ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.013907ms, SerializeExports=0.073828ms, SerializeBulkData=0.008278ms, AsyncWrite=0.050988ms, UnaccountedTime=0.077467ms, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Mannequin/Character/Materials/MaterialLayers/ML_Plastic_Shiny_Beige_LOGO.uasset, AllOfLoadPackage_Duration=0.049330ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000332ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.004634ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.051647ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.013575ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=2.314843ms, SaveCookedPackage_HitCount=1, RunGuid=RunID825DB527423B3FB66A42F290F93DA8A0
