DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.11.29-18.04.53, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.538647ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_237, GetCachedData, Parent=DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_235, StartTime=2015.11.29-18.05.07, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.288364ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_238, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBufD022C857__7BC10F1EBF127741E9A0E59B0E457BD19BEF7EC7, StartTime=2015.11.29-18.05.07, HierarchicalDDC, DataSize=376635 bytes, Retrieved=true, Duration=0.713125ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_239, CachedDataProbablyExists, Parent=DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_238, StartTime=2015.11.29-18.05.07, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.106607ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_240, GetCachedData, Parent=DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_238, StartTime=2015.11.29-18.05.07, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.284061ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Blueprints/2D/Blueprints/Tests/2dFlipBookGameMode.uasset, AllOfLoadPackage_Duration=2457.086507ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.064559ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.011921ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.041053ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.024170ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=6.572079ms, SaveCookedPackage_HitCount=1, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
SavePackageTransactionId1E1810A840FD71CCDAF8C9A0B306C1E4_248, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Blueprints/2D/Blueprints/Tests/2dFlipBookGameMode.uasset, FlushAsyncLoading=0.012912ms, FlushStreamingFunc=0.003312ms, BlockTillAllRequestsFinished=0.003640ms, ResetLoadersForSaveUnMarkAllObjects=0.103295ms, TagPackageExports=0.626054ms, BeginCacheForCookedPlatformData=0.006624ms, SerializeImports=0.059925ms, GatherLocalizableTextData=0.003308ms, MarkNames=0.008278ms, SerializeSummary=0.009269ms, SerializeNames=0.028472ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.050656ms, SortExportsNonSeekfree=0.014897ms, SortExportsSeekfreeConstructor=0.008278ms, SortExportsSeekfreeInner=3.947351ms, SortExportsSeekfree=0.009932ms, BuildDependencyMap=0.014234ms, SerializeImportMap=0.004306ms, SerializeExportMap=0.003308ms, SerializeDependencyMap=0.002649ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.016887ms, SerializeExports=0.030126ms, SerializeBulkData=0.009269ms, AsyncWrite=0.070188ms, UnaccountedTime=0.096675ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_241, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_0AAFF40B4FAB7203B4020BAE163CCAEB__1_0_13123_0, StartTime=2015.11.29-18.05.07, HierarchicalDDC, DataSize=347 bytes, Retrieved=true, Duration=0.099652ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_242, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_4A50E68449DA60D60F453A96AE02A9EF__1_0_13123_0, StartTime=2015.11.29-18.05.07, HierarchicalDDC, DataSize=411 bytes, Retrieved=true, Duration=0.063896ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_243, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_F6B1D2D0417118DA60DDC7A62F5BCB81__1_0_13123_0, StartTime=2015.11.29-18.05.07, HierarchicalDDC, DataSize=347 bytes, Retrieved=true, Duration=0.143021ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_244, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_8FA5EBB1423C9BE31CF6A9B803421839__1_0_13123_0, StartTime=2015.11.29-18.05.07, HierarchicalDDC, DataSize=347 bytes, Retrieved=true, Duration=0.058930ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
../../../Engine/Content/Maps/Entry.umap, AllOfLoadPackage_Duration=5.413990ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000328ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.008605ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.044364ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.209566ms, SavePackageCacheForCookedPlatformData_HitCount=3, SaveCookedPackage_Duration=26.217453ms, SaveCookedPackage_HitCount=2, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
SavePackageTransactionId1E1810A840FD71CCDAF8C9A0B306C1E4_249, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/Maps/Entry.umap, FlushAsyncLoading=0.138719ms, FlushStreamingFunc=0.004634ms, BlockTillAllRequestsFinished=0.003971ms, ResetLoadersForSaveUnMarkAllObjects=0.087075ms, TagPackageExports=0.196327ms, BeginCacheForCookedPlatformData=0.007283ms, SerializeImports=0.330407ms, GatherLocalizableTextData=0.005297ms, MarkNames=0.012580ms, SerializeSummary=0.009932ms, SerializeNames=0.056945ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.076808ms, SortExportsNonSeekfree=0.105612ms, SortExportsSeekfreeConstructor=0.008609ms, SortExportsSeekfreeInner=5.179923ms, SortExportsSeekfree=0.009272ms, BuildDependencyMap=0.022843ms, SerializeImportMap=0.005960ms, SerializeExportMap=0.004966ms, SerializeDependencyMap=0.003312ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.013243ms, SerializeExports=0.126798ms, SerializeBulkData=0.011917ms, AsyncWrite=1.269322ms, UnaccountedTime=0.716440ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_245, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_122003924E39A572EF68B5BAC8A94B51___9FBDDF4EB276B8BA831B407333B50058434512F0, StartTime=2015.11.29-18.05.07, HierarchicalDDC, Duration=0.013240ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
DDCTransactionId0E164C5A471D775510575DA9C92298A8_130, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_122003924E39A572EF68B5BAC8A94B51___9FBDDF4EB276B8BA831B407333B50058434512F0, StartTime=2015.11.29-18.05.07, HierarchicalDDC, DataSize=7175 bytes, Retrieved=true, Duration=0.159908ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
DDCTransactionIdC0CDEC2F424A083F16E95481B3A491BB_73, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_122003924E39A572EF68B5BAC8A94B51___037856683106E4241EAD8BEE93431A83B08125FA, StartTime=2015.11.29-18.05.07, HierarchicalDDC, DataSize=1048837 bytes, Retrieved=true, Duration=6.307218ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
DDCTransactionIdCACF1A6249A653B7E492B8955133B394_105, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_122003924E39A572EF68B5BAC8A94B51___3D141379DF2D9F7B91E53461EF61C5C490A5CA9E, StartTime=2015.11.29-18.05.07, HierarchicalDDC, DataSize=262403 bytes, Retrieved=true, Duration=2.714116ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
DDCTransactionIdCACF1A6249A653B7E492B8955133B394_106, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_122003924E39A572EF68B5BAC8A94B51___38C5FF9F221EECA031284DB671BE97419303D3FF, StartTime=2015.11.29-18.05.07, HierarchicalDDC, DataSize=65795 bytes, Retrieved=true, Duration=0.442974ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
DDCTransactionIdCACF1A6249A653B7E492B8955133B394_107, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_122003924E39A572EF68B5BAC8A94B51___583274C5548641E4D316B5211CA80ED9EBB46352, StartTime=2015.11.29-18.05.07, HierarchicalDDC, DataSize=16643 bytes, Retrieved=true, Duration=0.152957ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
SavePackageTransactionId1E1810A840FD71CCDAF8C9A0B306C1E4_250, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineMaterials/DefaultNormal.uasset, FlushAsyncLoading=0.013243ms, FlushStreamingFunc=0.003971ms, BlockTillAllRequestsFinished=0.003312ms, ResetLoadersForSaveUnMarkAllObjects=0.193346ms, TagPackageExports=0.105284ms, BeginCacheForCookedPlatformData=0.048004ms, SerializeImports=0.060916ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.004634ms, SerializeSummary=0.009604ms, SerializeNames=0.020191ms, SerializeGatherableTextData=0.001989ms, BuildExportMap=0.009269ms, SortExportsNonSeekfree=0.004306ms, SortExportsSeekfreeConstructor=0.009932ms, SortExportsSeekfreeInner=0.160236ms, SortExportsSeekfree=0.002649ms, BuildDependencyMap=0.006624ms, SerializeImportMap=0.007283ms, SerializeExportMap=0.002980ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.002317ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.020199ms, SerializeExports=0.049658ms, SerializeBulkData=0.489324ms, AsyncWrite=0.626717ms, UnaccountedTime=0.216849ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_246, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf8B49493B__63425B8511C63DE45F521FF3048511BAFAD497B5, StartTime=2015.11.29-18.05.08, HierarchicalDDC, DataSize=145767 bytes, Retrieved=true, Duration=0.457540ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_247, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBuf8B49493B__09C42B72BDA1D111D402BDA32881FF9102009924, StartTime=2015.11.29-18.05.08, HierarchicalDDC, DataSize=138753 bytes, Retrieved=true, Duration=0.363849ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_248, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_70__AE4BAC871ABD901FB8D57505725AF0C2AED3BF90, StartTime=2015.11.29-18.05.08, HierarchicalDDC, DataSize=37497 bytes, Retrieved=true, Duration=14.908753ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_249, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_E275911C48397254D7F01D9A11D8F292__1_0_13123_0, StartTime=2015.11.29-18.05.08, HierarchicalDDC, DataSize=458 bytes, Retrieved=true, Duration=0.283726ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_250, CachedDataProbablyExists, Parent=DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_249, StartTime=2015.11.29-18.05.08, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.148319ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_251, GetCachedData, Parent=DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_249, StartTime=2015.11.29-18.05.08, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.102963ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_252, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_57A82AD141039C15C4D7BEB0698B893C__1_0_13123_0, StartTime=2015.11.29-18.05.08, HierarchicalDDC, DataSize=458 bytes, Retrieved=true, Duration=0.153285ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_253, CachedDataProbablyExists, Parent=DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_252, StartTime=2015.11.29-18.05.08, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.052642ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_254, GetCachedData, Parent=DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_252, StartTime=2015.11.29-18.05.08, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.076473ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_255, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_06FB38724791FAD7392891ABE01375FD__1_0_13123_0, StartTime=2015.11.29-18.05.08, HierarchicalDDC, DataSize=458 bytes, Retrieved=true, Duration=0.176791ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_256, CachedDataProbablyExists, Parent=DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_255, StartTime=2015.11.29-18.05.08, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.076480ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_257, GetCachedData, Parent=DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_255, StartTime=2015.11.29-18.05.08, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.075813ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_258, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_15C7ACE6403F78969F4CAE8F2DC96F5B__1_0_13123_0, StartTime=2015.11.29-18.05.08, HierarchicalDDC, DataSize=458 bytes, Retrieved=true, Duration=0.173811ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_259, CachedDataProbablyExists, Parent=DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_258, StartTime=2015.11.29-18.05.08, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.076145ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_260, GetCachedData, Parent=DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_258, StartTime=2015.11.29-18.05.08, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.073496ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_261, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_42AD63124C67E1DB6DA2A58960048409__1_0_13123_0, StartTime=2015.11.29-18.05.08, HierarchicalDDC, DataSize=458 bytes, Retrieved=true, Duration=0.178777ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_262, CachedDataProbablyExists, Parent=DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_261, StartTime=2015.11.29-18.05.08, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.081442ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_263, GetCachedData, Parent=DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_261, StartTime=2015.11.29-18.05.08, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.073168ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_264, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_D6D9070540C5595165E0119CE9A1427E__1_0_13123_0, StartTime=2015.11.29-18.05.08, HierarchicalDDC, DataSize=458 bytes, Retrieved=true, Duration=0.139382ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_265, CachedDataProbablyExists, Parent=DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_264, StartTime=2015.11.29-18.05.08, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.043705ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_266, GetCachedData, Parent=DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_264, StartTime=2015.11.29-18.05.08, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.072174ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_267, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_33__C39723F3102A242FA72196E9DC6854B4FFFF3F21, StartTime=2015.11.29-18.05.08, HierarchicalDDC, DataSize=276593 bytes, Retrieved=true, Duration=2.420455ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_268, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufBA33F650__06C1FBD2ADFA543DFC9610B08D865C2504C59CEA, StartTime=2015.11.29-18.05.08, HierarchicalDDC, DataSize=25184 bytes, Retrieved=true, Duration=0.167854ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_269, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBufBA33F650__A5F427A4E4D0ADA5D951D0AB4F307E45F9BF9014, StartTime=2015.11.29-18.05.08, HierarchicalDDC, DataSize=16657 bytes, Retrieved=true, Duration=0.139710ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_270, GetCachedData, CacheKey=REFL_ENC_96DFC022836B48889143E9DF484C3296_DADAFFAB4BC67A0EA7CE5D8326E33280, StartTime=2015.11.29-18.05.08, HierarchicalDDC, DataSize=524280 bytes, Retrieved=true, Duration=0.732657ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_271, CachedDataProbablyExists, Parent=DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_270, StartTime=2015.11.29-18.05.08, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.088397ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_272, GetCachedData, Parent=DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_270, StartTime=2015.11.29-18.05.08, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.273798ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_273, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_46__C366C8BE2429AB7D4D4761AB4A8AC3AE491C603A, StartTime=2015.11.29-18.05.08, HierarchicalDDC, DataSize=21377 bytes, Retrieved=true, Duration=0.220492ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_274, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_39__D0D9F1B0869ECBFBB38CD110A6313A4CC97967D4, StartTime=2015.11.29-18.05.08, HierarchicalDDC, DataSize=10049 bytes, Retrieved=true, Duration=0.110578ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_275, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_DC__C235E05409BAEDCAD6E66305E6E070759344EE91, StartTime=2015.11.29-18.05.08, HierarchicalDDC, DataSize=67989 bytes, Retrieved=true, Duration=1.445122ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_276, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_8F__FD93DB66786843C43455E07C0047B60A0AFA33F2, StartTime=2015.11.29-18.05.08, HierarchicalDDC, DataSize=1817 bytes, Retrieved=true, Duration=0.085745ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_277, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf733C4DD6__529E6D0B2619C7B75659EEDAFA8F2BE70B89F065, StartTime=2015.11.29-18.05.08, HierarchicalDDC, DataSize=141545 bytes, Retrieved=true, Duration=0.394635ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_278, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBuf733C4DD6__D1BB83477E7138E81A74231F403025228F5604C7, StartTime=2015.11.29-18.05.08, HierarchicalDDC, DataSize=109707 bytes, Retrieved=true, Duration=0.361197ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_279, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_05A1D3A745BE299E3E27C8974CF8CEB__A39BD7F1F58A0C8C25129C734ECF1023B5025CED, StartTime=2015.11.29-18.05.08, HierarchicalDDC, DataSize=36220 bytes, Retrieved=true, Duration=0.264194ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_280, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_05A1D3A745BE299E3__02B5269A72B82B77C8858C58BDE7E4A854A80CE3, StartTime=2015.11.29-18.05.08, HierarchicalDDC, DataSize=6697 bytes, Retrieved=true, Duration=0.095349ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_281, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_4AD4ABB94F54AE737__E0B8FA6992DDD675F35BB3056DAF33A813DC104E, StartTime=2015.11.29-18.05.08, HierarchicalDDC, DataSize=393 bytes, Retrieved=true, Duration=0.097334ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
DDCTransactionId2CBA60FA4372A8BC1F1920A0247B04EA_282, GetCachedData, CacheKey=Audio_0002_0000_OGG_0001_582BCE21492F5F0317B7309BBAC1D5C3, StartTime=2015.11.29-18.05.08, HierarchicalDDC, DataSize=4813 bytes, Retrieved=true, Duration=0.278432ms, RunGuid=RunID636FA048422A0EE5F7BA6D9BDEDED931
